Unnamed: 0.1,Unnamed: 0,Latitude,Longitude,Sample Date,atran,green,drad,blue,emis,atmos_opacity,emsd,nir08,swir16,swir22,lwir,red,urad,trad,cdist
604,604.0,-29.160278,26.573333,25-03-2014,8593.0,9527.0,542.0,8448.5,9675.0,,88.0,14503.5,13237.5,11103.5,,9824.0,1032.0,9222.5,358.5
605,605.0,-28.69485,28.23487,25-03-2014,8301.5,4070.5,621.0,3952.0,-299.0,-4995.0,-4999.5,7149.0,5442.5,4472.5,21404.5,4078.0,1202.0,8372.0,-4864.0
606,606.0,-29.615556,27.065278,25-03-2014,8059.0,9564.5,729.0,8254.0,9644.0,,71.0,15151.5,9820.5,8534.5,,9647.0,1443.0,8808.5,792.0
607,607.0,-28.883333,27.89,25-03-2014,8408.0,9230.5,601.0,8332.0,9605.0,9.0,,14846.5,12361.0,10031.0,43798.0,9284.5,1154.0,8576.5,173.0
608,608.0,-33.501667,21.624167,25-03-2014,7971.0,9706.5,820.0,8557.0,9626.0,9.0,65.0,14785.5,11417.5,9232.0,44172.5,9188.5,1659.0,8911.0,667.5
609,609.0,-29.161667,23.696389,26-03-2014,8734.0,10082.5,479.0,9063.0,9876.0,38.0,90.0,8196.0,7655.0,7524.0,42665.0,9341.0,900.0,8409.0,238.0
610,610.0,-27.01011111,26.69808333,26-03-2014,8163.5,8272.5,697.0,7753.5,9904.0,,67.0,9136.0,7998.0,7631.5,,8090.0,1370.0,8583.5,35.5
611,611.0,-22.935,28.004167,26-03-2014,6822.5,9987.5,1232.0,8945.0,9722.0,9.0,65.0,14638.0,11701.0,9620.5,45331.5,10214.5,2635.0,9245.5,929.0
612,612.0,-25.20639,27.558,26-03-2014,8895.5,9932.0,455.0,8767.5,9619.0,14.5,54.0,13187.5,11001.0,9409.0,44323.5,10392.0,853.5,8967.0,383.5
613,613.0,-28.376944,24.303056,16-07-2015,9437.0,10294.5,216.0,8990.5,9720.0,,93.5,13000.5,14621.5,12775.5,,10836.0,365.0,7835.0,2591.5
614,614.0,-28.376944,24.303056,30-07-2015,9437.0,10294.5,216.0,8990.5,9720.0,,93.5,13000.5,14621.5,12775.5,,10836.0,365.0,7835.0,2591.5
615,615.0,-28.376944,24.303056,13-08-2015,9346.0,10425.5,244.0,9098.5,9720.0,,93.5,13162.0,15304.0,13194.0,,10943.5,420.0,8697.5,2746.0
616,616.0,-28.376944,24.303056,24-09-2015,-1031.0,4934.5,-4607.0,4447.5,-127.5,-4870.0,-4968.0,5611.0,5643.5,4986.0,22205.0,5313.5,-4216.5,-534.5,-4856.0
617,617.0,-28.376944,24.303056,08-10-2015,8449.0,18223.0,587.0,17084.0,9724.5,62.0,93.5,21944.0,25795.0,22908.0,42138.0,19579.5,1103.0,8073.5,
618,618.0,-28.376944,24.303056,22-10-2015,8976.0,10764.0,382.0,9386.0,9720.0,,93.5,14579.0,16846.0,14394.0,,11732.5,690.0,10974.5,5494.5
619,619.0,-28.376944,24.303056,05-11-2015,8836.0,11431.5,461.0,10213.0,9724.5,60.0,93.5,14901.0,16937.5,14762.0,49720.5,12259.0,856.0,11310.5,5028.0
620,620.0,-28.376944,24.303056,19-11-2015,8065.0,11177.5,771.0,9557.5,9720.0,,93.5,15188.5,17053.0,14744.5,,11994.0,1512.0,11857.0,935.0
621,621.0,-28.376944,24.303056,03-12-2015,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
622,622.0,-28.376944,24.303056,31-12-2015,8912.0,11648.5,460.5,10316.5,9724.5,60.0,93.5,15349.0,17145.5,15201.0,51346.0,12535.0,855.0,12166.5,3543.5
623,623.0,-30.398056,30.601944,26-03-2014,6201.0,8922.5,1484.0,7908.5,-9999.0,,-9999.0,18090.0,11994.0,9342.5,,8469.5,3294.5,9531.0,732.5
624,624.0,-26.648056,27.089444,26-03-2014,7609.0,8238.5,858.0,7549.5,9814.0,,74.0,11982.5,9794.5,8438.0,,7895.0,1735.0,8368.5,
625,625.0,-26.970278,27.211111,26-03-2014,7731.5,10343.0,824.5,8928.5,9904.0,,128.0,9370.5,7764.0,7572.5,,10834.0,1658.5,8667.0,88.0
626,626.0,-26.880278,26.965,26-03-2014,7776.0,9611.5,814.0,8622.5,9806.5,,118.0,15846.0,15080.0,12160.0,,9451.0,1633.0,9352.0,98.0
627,627.0,-26.98472222,26.63227778,26-03-2014,8005.0,9460.0,746.0,8328.5,9732.0,,77.0,15412.0,14092.0,11113.5,,9351.5,1479.0,9150.0,62.0
628,628.0,-27.671111,27.236944,26-03-2014,8196.0,10715.0,683.0,9176.5,9789.0,,96.5,15061.5,13177.0,11028.0,,11173.5,1337.0,9027.5,74.5
629,629.0,-27.044444,27.005,26-03-2014,8063.0,9587.0,728.0,8120.5,9828.5,,93.0,18687.5,14679.5,10887.0,,9139.0,1437.0,9102.0,31.0
630,630.0,-30.160091,27.40124,26-03-2014,8167.0,9799.0,696.0,8752.5,9707.0,,124.0,14826.0,13250.5,10938.5,,10245.0,1366.0,8876.5,726.0
631,631.0,-30.336111,27.359444,26-03-2014,8143.0,9415.5,705.0,8503.0,9904.0,,20.5,8823.0,7470.0,7430.5,,10214.5,1388.0,8600.5,2145.0
632,632.0,-22.935,28.004167,27-03-2014,6822.5,9987.5,1232.0,8945.0,9722.0,9.0,65.0,14638.0,11701.0,9620.5,45331.5,10214.5,2635.0,9245.5,929.0
633,633.0,-30.830556,26.921389,27-03-2014,8210.0,9082.0,684.0,8196.0,9708.0,,59.0,11785.5,9531.5,8764.5,,9107.5,1342.0,8818.5,4425.0
634,634.0,-22.548889,28.898056,27-03-2014,8052.0,8875.0,757.0,8013.5,9237.0,,,15425.0,12507.0,10322.5,,8841.5,1508.0,9233.0,1763.0
635,635.0,-22.91028,29.61111,27-03-2014,7892.0,9289.0,813.0,8137.0,-9999.0,,-9999.0,15007.0,12326.5,10396.0,,9363.5,1636.0,9368.0,808.0
636,636.0,-30.13573889,30.67422222,27-03-2014,6227.0,10198.5,1457.0,8744.5,-59.5,,-4999.5,11115.0,9456.0,8655.0,,10616.5,3252.0,9657.5,1433.5
637,637.0,-27.38972222,26.46388889,27-03-2014,8197.0,10410.0,689.0,8825.5,9904.0,,98.0,9943.0,8514.0,8454.0,,10910.0,1353.0,8854.0,28.5
638,638.0,-27.398611,26.614722,27-03-2014,8181.0,10221.0,694.0,8312.0,9783.0,,62.0,17264.5,14204.5,11669.0,,10305.0,1363.0,8560.0,
639,639.0,-27.902778,24.615556,27-03-2014,8954.0,9972.0,403.0,8602.0,9716.0,9.0,78.0,18771.0,13195.0,10157.0,43787.5,9646.0,741.0,8762.5,2016.5
640,640.0,-29.658056,25.973333,27-03-2014,8684.5,10097.0,506.0,8643.0,9702.0,,69.0,15778.5,12059.0,9895.0,,10001.0,956.0,8900.0,132.0
641,641.0,-31.000833,26.353056,27-03-2014,8813.0,9289.0,452.0,8253.0,9715.0,,56.0,12603.0,11744.0,10124.0,,9620.0,842.0,8720.0,251.0
642,642.0,-30.679722,26.7125,27-03-2014,8671.0,9525.0,507.0,8430.5,9861.0,,99.0,9434.0,8553.5,8106.5,,10287.0,959.0,8719.5,112.5
643,643.0,-30.534167,24.961944,27-03-2014,8705.0,9825.0,479.0,8856.0,9758.0,9.0,70.0,13784.5,13574.0,11461.0,43154.0,10109.0,897.0,8483.0,2416.0
644,644.0,-27.356667,27.286389,27-03-2014,8124.0,8915.5,705.0,8102.5,9832.0,,95.0,15719.0,12773.5,10423.5,,8878.0,1386.0,9070.5,49.0
645,645.0,-22.548889,28.898056,28-03-2014,8052.0,8875.0,757.0,8013.5,9237.0,,,15425.0,12507.0,10322.5,,8841.5,1508.0,9233.0,1763.0
646,646.0,-29.160278,26.573333,28-03-2014,8593.0,9527.0,542.0,8448.5,9675.0,,88.0,14503.5,13237.5,11103.5,,9824.0,1032.0,9222.5,358.5
647,647.0,-29.803611,30.516111,28-03-2014,6580.0,9429.0,1229.0,8610.5,9807.5,94.0,112.0,14638.0,13706.5,10896.0,44506.5,9480.0,2642.0,8818.0,539.5
648,648.0,-25.99136,27.84208,31-03-2014,7917.0,9052.5,768.0,8261.0,9671.0,9.0,39.0,14851.5,12949.5,10255.5,43861.5,9017.5,1536.0,8632.0,122.0
649,649.0,-25.513889,31.224444,31-03-2014,5775.0,9038.0,1524.0,8292.5,9800.0,,54.0,15073.0,12269.5,10058.0,,8843.0,3421.0,9036.0,764.5
650,650.0,-33.818056,19.694722,31-03-2014,7199.0,8899.0,1073.0,8144.0,9588.0,,73.0,14306.5,12096.0,10069.0,,8887.0,2220.5,9076.5,1124.5
651,651.0,-32.502778,19.535833,31-03-2014,7396.0,11706.5,1004.0,9700.0,9541.0,,54.0,16643.5,17276.5,14505.0,,12402.0,2051.5,9494.5,2559.0
652,652.0,-25.681111,31.783333,01-04-2014,5414.0,10899.0,1658.0,9390.0,9904.0,,,11422.5,8916.0,8403.5,,11695.0,3774.0,9299.5,47.5
653,653.0,-27.935,26.126667,01-04-2014,8461.0,9778.0,593.0,8413.5,9632.0,,77.5,15295.5,14832.0,12083.5,,10050.5,1144.0,9029.0,746.5
654,654.0,-28.1175,26.719444,01-04-2014,8323.0,9391.5,640.0,8210.0,9730.0,,54.0,14919.5,12876.5,10727.5,,9498.0,1246.0,9095.0,299.5
655,655.0,-28.116667,26.725278,01-04-2014,8325.5,9236.0,639.0,8100.5,9722.0,,39.0,15745.5,12760.5,10345.0,,9064.0,1243.5,9099.5,306.0
656,656.0,-27.671111,27.236944,01-04-2014,8196.0,10715.0,683.0,9176.5,9789.0,,96.5,15061.5,13177.0,11028.0,,11173.5,1337.0,9027.5,74.5
657,657.0,-34.075556,20.145556,01-04-2014,8927.5,9805.0,397.0,9051.0,9603.0,10.0,59.0,15637.0,15039.0,11724.5,40531.5,10335.5,742.5,7441.0,175.0
658,658.0,-29.161667,23.696389,02-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
659,659.0,-25.81048333,27.90955222,02-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
660,660.0,-22.935,28.004167,02-04-2014,6822.5,9987.5,1232.0,8945.0,9722.0,9.0,65.0,14638.0,11701.0,9620.5,45331.5,10214.5,2635.0,9245.5,929.0
661,661.0,-24.768889,31.39,02-04-2014,5757.0,12311.5,1542.0,10665.5,9590.0,,96.0,20670.0,20569.0,17243.0,,13351.0,3451.0,9534.0,14.0
662,662.0,-24.9675,31.516667,02-04-2014,5617.0,8885.0,1592.5,8086.0,9654.0,,63.0,17696.0,12788.5,9817.0,,8399.0,3584.0,9271.5,145.5
663,663.0,-28.801278,31.955389,02-04-2014,5573.0,9659.0,1615.0,8524.5,9810.0,,18.0,16624.0,13386.5,10715.5,,9365.0,3614.0,9284.5,716.5
664,664.0,-29.744167,29.905833,02-04-2014,7896.5,9482.5,793.0,8734.0,9735.0,39.0,69.0,14975.0,13509.0,10312.5,43634.0,9420.5,1600.5,8650.5,1060.5
665,665.0,-27.4275,28.525833,02-04-2014,8478.5,9135.5,557.0,8396.0,-9999.0,,-9999.0,13743.0,14434.5,12144.5,,9636.5,1065.5,8725.0,1045.0
666,666.0,-27.398611,26.614722,02-04-2014,9013.0,9684.5,378.0,8707.5,9795.0,9.0,62.0,15236.5,12545.0,10515.0,43316.0,9701.5,688.0,8650.5,46.5
667,667.0,-27.671111,27.236944,02-04-2014,8808.0,10580.5,452.0,9349.0,9765.5,8.0,96.5,14099.0,13506.5,11360.0,44120.5,11324.5,842.0,8911.0,66.5
668,668.0,-29.033333,23.983333,02-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
669,669.0,-28.768056,20.720556,02-04-2014,8714.5,4884.0,482.0,4291.5,-190.0,-4995.0,-4963.0,4667.0,3832.5,3765.0,21298.5,4901.5,903.0,8390.5,-4944.0
670,670.0,-34.031944,22.053333,02-04-2014,7995.0,8105.0,804.0,7515.0,9625.0,,81.0,11127.0,10374.0,8542.0,,8018.0,1611.0,9095.0,997.0
671,671.0,-34.039722,22.133333,02-04-2014,8015.0,9343.0,796.0,7966.0,9848.0,,80.0,19658.5,14190.0,10967.5,,9087.5,1594.0,9287.5,491.5
672,672.0,-33.7075,18.97444444,02-04-2014,7199.0,9217.0,1080.0,8423.0,9632.0,,95.0,13329.0,12695.5,10490.5,,9171.5,2240.0,9345.5,115.5
673,673.0,-28.058889,30.373611,02-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
674,674.0,-27.495556,26.074722,02-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
675,675.0,-27.4,26.624722,02-04-2014,9011.0,9273.0,379.0,8482.5,9747.5,9.0,58.5,14999.5,12495.0,10312.0,43159.0,9329.0,689.0,8520.0,73.0
676,676.0,-27.01011111,26.69808333,03-04-2014,9043.0,9830.5,367.0,8839.5,9723.0,9.0,67.0,12195.0,10061.0,8832.5,43071.0,9983.0,665.0,8464.5,109.5
677,677.0,-22.91028,29.61111,03-04-2014,7892.0,9289.0,813.0,8137.0,-9999.0,,-9999.0,15007.0,12326.5,10396.0,,9363.5,1636.0,9368.0,808.0
678,678.0,-23.658056,31.05,03-04-2014,5739.5,9088.0,1548.0,7766.0,9652.5,,,16290.5,12740.5,9971.5,,8739.5,3398.0,9204.5,3478.5
679,679.0,-23.281,30.54305556,03-04-2014,5834.0,9709.5,1496.0,8498.0,9566.0,,46.0,12993.0,12173.5,10359.5,,9781.0,3273.0,9266.0,4033.5
680,680.0,-24.99328,30.81444,03-04-2014,7454.5,8999.5,935.5,8002.5,9850.5,,,16835.5,12932.5,9971.5,,8784.5,1909.5,8890.0,367.5
681,681.0,-27.937778,31.209444,03-04-2014,7222.5,9114.5,1093.5,8041.0,-9999.0,,-9999.0,16860.5,12362.5,9693.0,,8642.0,2303.0,9313.5,1454.0
682,682.0,-27.5275,30.858056,03-04-2014,7558.5,9529.5,957.5,8294.0,9700.0,,63.0,17183.5,14154.0,11093.0,,9353.0,1972.5,9251.0,649.5
683,683.0,-26.648056,27.089444,03-04-2014,9028.0,9329.5,374.0,8247.5,9833.5,9.0,74.0,15920.0,14165.5,10910.0,43639.0,9121.0,678.0,8799.5,345.0
684,684.0,-26.970278,27.211111,03-04-2014,9012.0,9977.5,380.0,8943.0,9876.0,9.0,128.0,9253.5,7750.0,7618.5,42586.0,10297.0,692.0,8409.0,1403.0
685,685.0,-26.880278,26.965,03-04-2014,9025.0,9571.5,375.0,8677.0,9787.5,9.0,118.0,15079.0,15426.0,12493.0,45432.5,9784.0,682.0,9506.5,1169.0
686,686.0,-26.98472222,26.63227778,03-04-2014,9023.0,9587.5,375.0,8769.0,9703.0,9.0,77.0,15592.0,14484.5,11610.0,44847.0,9873.0,682.0,9190.0,249.0
687,687.0,-27.044444,27.005,03-04-2014,8997.0,9374.0,385.0,8354.0,9811.0,9.0,93.0,16738.0,14212.0,10688.0,44205.0,9383.5,702.0,9004.0,287.0
688,688.0,-33.13083,18.86278,03-04-2014,7230.0,10975.5,1084.0,9458.0,9762.0,,85.0,17099.0,15583.0,13148.5,,11573.5,2239.0,9498.0,2643.0
689,689.0,-28.404444,30.013056,04-04-2014,8441.5,9738.0,572.0,8843.0,9861.0,25.0,23.0,15705.5,15911.0,11810.0,43573.5,9920.0,1097.5,8687.5,40.5
690,690.0,-28.116667,26.725278,04-04-2014,8831.5,9504.5,442.0,8512.0,9813.5,9.0,39.0,15374.0,13376.5,10690.5,43764.0,9536.0,820.5,8799.5,684.0
691,691.0,-28.735556,29.820556,07-04-2014,8176.0,25071.5,668.0,65535.0,9673.0,12.0,76.0,29321.0,27684.0,24791.0,38933.0,65535.0,1317.0,6995.0,
692,692.0,-26.73806,27.59194,07-04-2014,8325.5,10037.0,620.0,8787.0,9904.0,,33.0,10052.5,8115.0,7894.5,,10329.0,1198.5,8486.0,38.0
693,693.0,-26.45,28.085833,07-04-2014,9316.0,9484.0,263.0,8617.0,9671.5,9.0,89.5,14439.0,15952.0,12999.0,44672.0,10258.0,461.0,9116.0,213.5
694,694.0,-26.98472222,26.63227778,07-04-2014,9023.0,9587.5,375.0,8769.0,9703.0,9.0,77.0,15592.0,14484.5,11610.0,44847.0,9873.0,682.0,9190.0,249.0
695,695.0,-27.935,26.126667,07-04-2014,9023.5,10097.0,371.0,8971.0,9623.0,9.0,77.5,14533.0,15505.5,12710.5,44290.0,10715.0,673.0,8873.5,378.0
696,696.0,-28.141944,26.417778,07-04-2014,8893.0,9666.0,419.0,8768.0,9712.0,9.0,48.5,15618.0,15184.0,12229.0,44457.5,9952.0,773.0,9004.0,2408.0
697,697.0,-28.1175,26.719444,07-04-2014,8830.0,9696.0,443.0,8719.0,9699.0,9.0,54.0,13833.5,12722.0,10783.5,43850.0,9715.0,822.0,8744.0,704.5
698,698.0,-28.116667,26.725278,07-04-2014,8831.5,9491.0,442.0,8533.5,9708.0,9.0,39.0,15266.0,13168.0,10732.0,43925.0,9528.0,820.5,8781.0,725.5
699,699.0,-29.042222,24.6,07-04-2014,8985.0,9021.0,377.0,7809.0,9796.0,,105.0,9953.5,8812.5,8132.5,,8582.0,688.0,8635.5,92.5
700,700.0,-29.028629,24.638389,07-04-2014,8986.0,9864.5,377.0,8552.5,9659.0,,61.0,15205.0,12766.5,11107.5,,9997.5,687.0,8972.5,186.0
701,701.0,-29.033333,23.983333,07-04-2014,8901.0,9662.5,409.0,8463.0,9692.0,,73.0,16230.5,13698.0,11901.0,,9991.0,755.0,8997.5,534.0
702,702.0,-31.554722,29.245556,07-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
703,703.0,-27.01011111,26.69808333,08-04-2014,9043.0,9830.5,367.0,8839.5,9723.0,9.0,67.0,12195.0,10061.0,8832.5,43071.0,9983.0,665.0,8464.5,109.5
704,704.0,-34.065833,20.404167,08-04-2014,6770.0,11877.0,1160.0,9431.0,9764.0,,82.0,18287.0,18208.0,15101.0,,12142.0,2488.0,8616.0,
705,705.0,-25.127778,27.628889,08-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
706,706.0,-25.20639,27.558,08-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
707,707.0,-24.69514,27.40906,08-04-2014,7677.0,9952.0,851.0,9239.0,9581.0,67.0,117.5,13889.0,11336.5,9607.0,44558.5,10212.5,1718.0,8762.5,737.5
708,708.0,-22.769722,30.886944,08-04-2014,6529.0,9337.0,1254.0,8152.0,9620.0,,,17029.0,12955.0,10276.0,,9325.0,2672.0,9105.0,3559.0
709,709.0,-27.169444,29.233889,08-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
710,710.0,-26.861111,28.884722,08-04-2014,8556.5,65535.0,530.5,65535.0,9876.0,9.0,,34443.0,30138.0,25794.0,38347.0,65535.0,1010.5,6846.0,
711,711.0,-26.648056,27.089444,08-04-2014,9028.0,9329.5,374.0,8247.5,9833.5,9.0,74.0,15920.0,14165.5,10910.0,43639.0,9121.0,678.0,8799.5,345.0
712,712.0,-26.970278,27.211111,08-04-2014,9012.0,9977.5,380.0,8943.0,9876.0,9.0,128.0,9253.5,7750.0,7618.5,42586.0,10297.0,692.0,8409.0,1403.0
713,713.0,-26.880278,26.965,08-04-2014,9025.0,9571.5,375.0,8677.0,9787.5,9.0,118.0,15079.0,15426.0,12493.0,45432.5,9784.0,682.0,9506.5,1169.0
714,714.0,-26.98472222,26.63227778,08-04-2014,9023.0,9587.5,375.0,8769.0,9703.0,9.0,77.0,15592.0,14484.5,11610.0,44847.0,9873.0,682.0,9190.0,249.0
715,715.0,-30.570833,29.150556,08-04-2014,9163.0,9629.0,321.0,8646.0,9674.0,9.0,51.5,14427.0,13140.5,10523.5,42528.0,9999.0,576.0,8260.0,878.0
716,716.0,-33.31388889,19.07472222,08-04-2014,7184.0,8813.0,1099.0,8148.0,9690.0,,55.0,13013.0,11795.5,9866.0,,8864.0,2273.0,9328.5,1451.5
717,717.0,-28.338333,31.373611,08-04-2014,5802.0,10210.5,1436.0,9126.5,-9999.0,57.0,-9999.0,11466.0,9483.0,8608.0,,10566.5,3187.0,8650.5,235.5
718,718.0,-29.658056,25.973333,27-09-2011,9360.0,10289.5,249.0,9482.5,9687.0,8.0,69.0,13160.0,14336.0,12272.0,43345.5,10969.0,422.0,8595.0,945.5
719,719.0,-28.068333,31.55,08-04-2014,6386.0,9311.5,1389.5,8014.5,9805.0,,,17184.5,13023.5,10241.5,,8619.0,3072.0,9520.5,1988.0
720,720.0,-28.308889,31.9025,08-04-2014,5373.0,9666.5,1669.0,8444.0,9783.0,,47.0,16429.0,13502.5,10503.5,,9456.5,3761.0,9464.0,1712.5
721,721.0,-25.57877778,29.12747222,08-04-2014,9152.0,9583.5,331.5,8731.0,9384.0,9.0,,14159.5,14090.5,11506.5,43487.5,10032.0,600.5,8408.5,3132.5
722,722.0,-29.641944,30.6875,09-04-2014,5723.0,9107.5,1493.0,8268.0,-9999.0,118.0,-9999.0,14880.0,11846.0,9281.0,,8781.0,3334.5,8613.5,771.5
723,723.0,-25.73411,27.21422,09-04-2014,8475.5,9790.5,571.5,9002.0,9685.0,30.0,38.0,14356.0,15074.0,12280.5,43792.0,10132.5,1096.0,8669.0,13.0
724,724.0,-28.44555556,32.325,04-06-2014,8600.0,9704.5,574.0,8423.0,9836.5,,,19861.0,13525.0,10321.5,,9417.5,1134.0,8947.5,919.0
725,725.0,-28.75,30.442778,09-04-2014,5504.0,11153.0,1518.0,9968.5,9684.0,193.5,88.0,14917.0,13292.0,11272.0,45562.0,11369.5,3383.0,8762.5,192.5
726,726.0,-29.161667,30.629722,09-04-2014,6580.5,9452.5,1169.0,8618.0,9813.5,96.0,71.0,15512.5,13605.0,10762.5,44435.5,9444.5,2496.5,8650.5,29.0
727,727.0,-27.00222,28.76528,09-04-2014,8346.0,9469.5,599.0,8597.5,-9999.0,,-9999.0,13002.5,13270.5,10900.0,,9696.0,1157.0,8906.0,1542.0
728,728.0,-27.02314,28.59389,09-04-2014,8376.0,9479.0,591.0,8544.5,9756.0,,,10563.5,10008.0,8984.5,,9586.0,1140.0,8731.5,200.5
729,729.0,-27.273889,28.49,09-04-2014,8435.5,8891.0,572.0,7905.0,9839.0,,24.5,11943.5,9107.0,8198.0,,8794.5,1097.5,8488.5,200.0
730,730.0,-27.4275,28.525833,09-04-2014,8478.5,9135.5,557.0,8396.0,-9999.0,,-9999.0,13743.0,14434.5,12144.5,,9636.5,1065.5,8725.0,1045.0
731,731.0,-27.3,28.586944,09-04-2014,8460.5,9552.0,562.5,8435.0,-9999.0,,-9999.0,16119.5,14692.5,11515.0,,10006.5,1077.5,8988.5,809.0
732,732.0,-30.568333,29.422778,09-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
733,733.0,-31.031389,28.883333,09-04-2014,8764.0,9944.0,479.0,8830.0,9711.0,9.0,40.0,11424.5,10874.5,9471.0,43614.0,10075.0,907.0,8687.5,1903.5
734,734.0,-30.86013889,29.07125,09-04-2014,8603.0,10326.0,535.0,8956.0,9834.5,9.0,31.5,12581.0,11639.0,9885.0,43365.5,10735.5,1031.0,8650.5,2448.0
735,735.0,-30.77586667,29.03221667,09-04-2014,8699.0,9535.0,499.0,8519.5,9662.0,9.0,44.0,15554.0,14798.5,11354.0,43949.5,9781.5,952.5,8744.0,2511.5
736,736.0,-32.595833,19.009444,09-04-2014,7242.5,9286.0,1079.0,8250.0,9701.0,,56.0,14793.5,13363.5,10608.5,,9413.5,2226.5,9275.5,1431.5
737,737.0,-28.376944,24.303056,10-04-2014,8311.0,10547.0,628.0,9712.0,9705.0,22.0,93.5,14609.0,14432.5,12127.0,45161.5,10929.5,1211.0,9227.0,453.0
738,738.0,-34.092222,21.295278,10-04-2014,7816.0,9610.5,877.0,8561.0,9828.5,,99.0,18134.5,15546.5,12527.0,,9720.0,1769.0,9480.5,201.0
739,739.0,-34.329722,18.990278,10-04-2014,8669.0,9053.0,525.0,8349.5,9612.0,9.0,60.0,12567.0,11587.0,9872.0,43155.0,9038.5,1014.0,8483.0,174.5
740,740.0,-33.897778,20.012778,10-04-2014,7518.0,8913.0,967.0,8431.0,9687.0,24.0,42.0,13108.0,10025.0,8347.0,43890.0,8620.0,1981.0,8744.0,1671.0
741,741.0,-27.902778,24.615556,11-04-2014,8197.0,10647.0,663.0,9334.5,9716.0,17.5,78.0,17926.0,14639.0,11342.0,44381.0,10581.0,1287.0,8855.0,1359.0
742,742.0,-24.679167,30.8025,14-04-2014,7365.0,9200.0,916.0,8215.0,9722.0,,,14726.0,14593.0,11730.5,,9631.0,1859.0,8929.5,542.0
743,743.0,-25.99136,27.84208,14-04-2014,7917.0,9052.5,768.0,8261.0,9671.0,9.0,39.0,14851.5,12949.5,10255.5,43861.5,9017.5,1536.0,8632.0,122.0
744,744.0,-26.73806,27.59194,14-04-2014,8325.5,10037.0,620.0,8787.0,9904.0,,33.0,10052.5,8115.0,7894.5,,10329.0,1198.5,8486.0,38.0
745,745.0,-28.1175,26.719444,14-04-2014,8345.0,10346.5,614.0,9594.0,9699.0,33.5,54.0,13725.0,13364.5,11206.5,44113.5,10546.5,1185.0,8781.0,697.0
746,746.0,-28.116667,26.725278,14-04-2014,8347.5,10027.0,613.0,9385.0,9708.0,32.0,39.0,14606.5,13580.5,11149.5,44227.0,10338.5,1182.0,8836.5,718.5
747,747.0,-33.08883333,19.21878333,14-04-2014,9071.5,9634.0,368.0,8748.0,9641.0,9.0,51.0,14515.0,14222.5,11729.0,43168.0,9789.5,672.5,8483.0,473.0
748,748.0,-24.183889,30.823889,15-04-2014,6660.5,9318.0,1202.0,8209.5,9663.0,,48.5,13643.5,11381.5,9647.0,,9282.5,2525.5,8994.5,4019.0
749,749.0,-27.169444,29.233889,15-04-2014,7969.0,9305.0,696.0,8633.5,9818.0,,,13677.0,14682.5,11919.5,,9501.0,1359.0,8703.0,468.0
750,750.0,-26.861111,28.884722,15-04-2014,7915.0,9501.0,713.5,8490.5,9569.0,,,16079.0,14621.0,11541.0,,9673.5,1400.0,8601.5,278.5
751,751.0,-27.00222,28.76528,15-04-2014,8353.0,9391.0,587.0,8569.0,-9999.0,,-9999.0,13098.5,13193.5,11238.5,,9561.0,1120.0,8793.0,557.0
752,752.0,-27.4275,28.525833,15-04-2014,8446.5,9252.5,555.0,8494.5,-9999.0,,-9999.0,13296.0,13705.0,11599.0,,9565.5,1052.5,8584.0,1051.0
753,753.0,-26.98472222,26.63227778,15-04-2014,9023.0,9587.5,375.0,8769.0,9703.0,9.0,77.0,15592.0,14484.5,11610.0,44847.0,9873.0,682.0,9190.0,249.0
754,754.0,-27.935,26.126667,15-04-2014,9023.5,10097.0,371.0,8971.0,9623.0,9.0,77.5,14533.0,15505.5,12710.5,44290.0,10715.0,673.0,8873.5,378.0
755,755.0,-29.160278,26.573333,15-04-2014,8360.0,9210.0,597.0,8735.5,9677.0,9.0,88.0,12667.0,12349.0,10180.5,43884.0,9675.0,1148.0,8650.5,1299.5
756,756.0,-29.033333,23.983333,15-04-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
