Latitude,Longitude,Sample Date,emis,cdist,drad,green,urad,atmos_opacity,atran,trad,emsd,swir22,blue,swir16,red,lwir,nir08
-27.01011111,26.69808333,26-03-2013,9723.0,109.5,696.0,9135.0,1363.0,8.0,8165.0,8762.5,67.0,9022.5,8469.0,10622.5,8896.0,43988.5,13296.0
-25.127778,27.628889,26-03-2013,9737.0,190.5,1465.0,9950.0,3242.0,10.0,5706.0,9841.0,42.0,15197.5,9024.0,17199.5,11073.0,49094.0,13948.0
-24.39619444,27.08983333,26-03-2013,-221.0,-4984.5,-4241.5,4809.0,-3314.0,-4995.0,-2216.0,-665.0,-4899.0,4235.5,4496.0,4590.0,4726.5,22583.5,5206.0
-24.69514,27.40906,26-03-2013,-9999.0,-9999.0,1505.0,,3344.0,-9999.0,5593.0,9153.0,-9999.0,,,,,,
-25.73411,27.21422,26-03-2013,9685.0,577.0,476.0,9831.5,887.0,9.0,8756.0,9283.0,38.0,12467.0,8894.0,15293.0,10455.0,45162.0,14675.5
-30.398056,30.601944,26-03-2013,-9999.0,409.0,1534.0,8993.0,3442.0,73.0,5582.0,8446.0,-9999.0,8868.0,8154.0,11338.0,8618.0,,17263.5
-30.27402,30.69602,26-03-2013,-9999.0,351.5,1608.0,9565.0,3663.0,60.0,5244.0,8520.0,-9999.0,9346.5,8646.5,11528.5,9599.5,,16126.0
-26.861111,28.884722,26-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-27.00222,28.76528,26-03-2013,-9999.0,414.5,458.0,9731.0,851.0,12.0,8883.0,9357.5,-9999.0,9342.0,8762.0,10584.5,9909.5,,12500.0
-26.648056,27.089444,26-03-2013,9817.5,291.5,562.0,9238.0,1071.0,9.0,8544.0,9190.0,74.0,10796.0,8364.0,14255.5,9145.0,44774.5,15767.5
-26.970278,27.211111,26-03-2013,9876.0,1617.0,591.0,9010.0,1133.5,8.0,8466.5,8744.0,128.0,7727.0,8257.5,7774.0,8576.5,43540.0,8533.5
-26.880278,26.965,26-03-2013,9766.0,816.0,615.0,9803.5,1186.0,13.0,8399.0,9543.5,118.0,13593.5,8859.5,16902.5,10388.0,45868.5,14972.5
-26.98472222,26.63227778,26-03-2013,9703.0,264.5,654.0,9881.5,1271.0,9.0,8292.0,9153.0,77.0,11824.0,8832.5,14374.5,10147.0,45016.0,15598.0
-29.651389,22.746389,26-03-2013,9652.0,20000.0,532.5,10379.5,995.5,,8677.0,10905.0,40.0,14687.0,9210.5,16770.5,11603.5,,13867.5
-29.1825,23.575556,26-03-2013,9730.0,790.5,849.0,9759.0,1681.0,25.0,7820.0,9153.0,84.0,8474.5,9053.0,9769.0,9305.0,45175.5,10978.0
-32.595833,19.009444,26-03-2013,9701.0,1728.0,534.0,9013.0,1015.0,,8615.0,8834.0,56.0,9878.5,8220.5,11315.0,9131.0,,12498.5
-33.08883333,19.21878333,26-03-2013,9642.0,924.0,394.0,9836.0,716.0,,8962.0,8423.5,51.0,12232.5,8910.0,14675.5,10215.0,,13727.5
-29.161667,23.696389,27-03-2013,9876.0,237.0,851.0,9436.5,1684.5,61.5,7811.0,8687.5,90.0,7693.5,8759.0,7801.0,8696.0,43483.0,8276.0
-29.641944,30.6875,27-03-2013,-9999.0,462.5,1556.5,9068.0,3514.0,38.0,5413.0,8595.0,-9999.0,9276.0,8275.5,11896.5,8746.5,,14880.0
-25.20639,27.558,27-03-2013,9619.0,1009.5,1466.0,9999.0,3245.5,9.0,5699.0,8967.0,54.0,10937.5,8855.5,12744.5,10043.0,46251.0,15056.5
-27.602222,29.942778,27-03-2013,9798.0,220.0,1162.0,9357.0,2428.5,,6873.5,9243.5,36.0,11348.5,8293.5,14402.0,9431.0,,15481.5
-29.380556,30.2775,27-03-2013,9721.0,107.5,437.0,8992.0,812.5,,8893.5,8783.5,94.0,10189.5,7959.0,13100.5,8712.5,,16425.5
-29.161667,30.629722,27-03-2013,9806.5,398.0,452.5,9111.5,851.0,,8852.5,9199.0,71.0,11894.0,8113.0,14463.0,9380.0,,14804.5
-29.651389,22.746389,27-03-2013,9652.0,20000.0,532.5,10379.5,995.5,,8677.0,10905.0,40.0,14687.0,9210.5,16770.5,11603.5,,13867.5
-33.13083,18.86278,27-03-2013,9744.5,1750.0,535.0,10426.0,1018.0,,8605.0,9082.0,85.0,11536.0,9071.0,13171.0,11128.0,,14238.5
-32.94583,18.33667,27-03-2013,9631.5,3895.5,513.0,9178.5,968.0,,8674.0,8972.0,66.0,9776.0,8240.5,12227.5,9142.0,,16884.5
-29.641944,30.6875,28-03-2013,-9999.0,462.5,1556.5,9068.0,3514.0,38.0,5413.0,8595.0,-9999.0,9276.0,8275.5,11896.5,8746.5,,14880.0
-29.758889,30.935278,28-03-2013,-9999.0,254.0,1619.0,8176.0,3685.0,30.0,5190.0,8446.0,-9999.0,8320.0,7837.0,9870.0,7887.0,,12701.0
-32.502778,19.535833,28-03-2013,9541.0,2618.0,484.0,12015.0,907.5,,8733.5,8815.5,54.0,15700.0,10056.0,18656.0,13105.0,,16488.5
-28.96362,19.15486,30-03-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-25.99136,27.84208,02-04-2013,9671.0,93.5,564.0,9098.0,1071.0,9.0,8528.0,9116.0,39.0,11172.0,8500.0,13755.0,9425.0,44917.0,14201.5
-26.73806,27.59194,02-04-2013,9876.0,2341.0,514.0,8895.0,968.5,8.0,8669.0,8706.0,33.0,7939.0,8372.0,8252.5,9036.0,43402.0,9854.5
-26.45,28.085833,02-04-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-29.160278,26.573333,02-04-2013,9677.0,1040.0,575.0,9655.0,1111.0,9.0,8382.0,8613.5,88.0,11016.0,8765.0,13293.0,9971.0,43837.0,14379.5
-31.396,29.2651,02-04-2013,9904.0,2006.0,1298.0,10711.0,2773.0,,6501.0,8790.5,127.0,7987.0,9174.0,8392.5,12100.5,,13726.0
-31.554722,29.245556,02-04-2013,9835.5,1256.0,1133.5,9230.5,2387.0,,6931.0,9056.5,93.0,10050.5,8082.5,13441.0,8790.0,,18987.5
-27.01011111,26.69808333,03-04-2013,9723.0,109.5,696.0,9135.0,1363.0,8.0,8165.0,8762.5,67.0,9022.5,8469.0,10622.5,8896.0,43988.5,13296.0
-29.744167,29.905833,03-04-2013,9725.0,534.5,428.0,8953.0,791.0,9.0,8808.0,7999.0,69.0,9397.0,8090.0,11355.0,9020.0,41977.5,14276.5
-26.861111,28.884722,03-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.98472222,26.63227778,03-04-2013,9703.0,264.5,654.0,9881.5,1271.0,9.0,8292.0,9153.0,77.0,11824.0,8832.5,14374.5,10147.0,45016.0,15598.0
-27.398611,26.614722,03-04-2013,9797.0,105.0,730.0,9259.0,1439.0,9.0,8067.0,8911.0,62.0,10110.5,8580.5,12378.0,9321.5,44251.5,14957.0
-27.671111,27.236944,03-04-2013,9786.0,76.5,689.0,9598.5,1349.0,8.0,8160.0,9190.0,96.5,10956.5,8638.0,13114.0,9782.5,45079.0,13956.5
-30.568333,29.422778,03-04-2013,9753.0,407.0,312.0,8968.5,550.5,9.0,9143.5,7739.0,45.0,9854.0,8146.0,12499.5,8930.5,41178.5,15635.0
-31.104278,29.399722,03-04-2013,9752.5,1052.0,1373.5,9407.0,2958.0,,6249.5,8862.0,26.0,8950.5,8310.5,10744.5,9326.5,,14349.0
-34.031944,22.053333,03-04-2013,9652.0,166.0,1212.0,8849.0,2632.0,9.0,6758.0,8967.0,81.0,9934.0,8333.0,11757.0,8948.0,44774.0,11726.0
-25.45963889,28.26430556,03-04-2013,9636.0,560.0,653.0,9650.0,1281.0,20.0,8249.0,8558.0,176.0,11237.0,8907.5,13607.0,9632.0,43646.5,16044.5
-25.81048333,27.90955222,04-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.75,30.442778,04-04-2013,9695.0,1606.0,643.0,10439.0,1263.0,,8385.0,8924.5,88.0,11064.5,8674.0,13272.5,10945.5,,13916.0
-27.00222,28.76528,04-04-2013,-9999.0,1380.0,401.0,9719.0,738.0,9.0,8955.0,8241.5,-9999.0,10536.0,8757.0,13130.5,10210.5,,12332.5
-27.02314,28.59389,04-04-2013,9732.0,188.0,395.0,9547.0,726.0,9.0,8974.0,8111.0,,9414.0,8688.0,10671.5,9846.0,42265.5,11642.0
-26.648056,27.089444,04-04-2013,9817.5,291.5,562.0,9238.0,1071.0,9.0,8544.0,9190.0,74.0,10796.0,8364.0,14255.5,9145.0,44774.5,15767.5
-26.970278,27.211111,04-04-2013,9876.0,1617.0,591.0,9010.0,1133.5,8.0,8466.5,8744.0,128.0,7727.0,8257.5,7774.0,8576.5,43540.0,8533.5
-26.880278,26.965,04-04-2013,9766.0,816.0,615.0,9803.5,1186.0,13.0,8399.0,9543.5,118.0,13593.5,8859.5,16902.5,10388.0,45868.5,14972.5
-27.273889,28.49,04-04-2013,9837.0,54.5,390.0,9380.5,714.0,9.0,8990.5,7962.0,24.5,8177.0,8413.5,9251.5,9486.5,41489.5,11754.5
-27.4275,28.525833,04-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-27.3,28.586944,04-04-2013,-9999.0,775.5,390.5,10166.0,715.5,9.0,8987.5,8725.0,-9999.0,13678.0,8795.0,16207.0,10990.0,,14581.0
-30.570833,29.150556,04-04-2013,9674.0,339.5,255.0,9722.0,437.0,9.0,9308.0,7962.0,51.5,10126.5,8612.5,12466.0,10152.0,41870.0,14426.0
-31.031389,28.883333,05-04-2013,9711.0,386.0,378.0,10153.0,686.0,9.0,8971.0,8092.5,40.0,8506.0,8789.0,9661.5,10972.0,42083.5,11836.0
-30.86013889,29.07125,05-04-2013,9837.0,1168.5,416.0,9934.5,768.0,9.0,8853.0,8055.5,31.5,9342.0,8882.5,10523.0,10723.5,41926.0,13372.0
-30.77586667,29.03221667,05-04-2013,9662.0,488.5,394.0,9499.0,721.5,9.0,8914.0,8166.5,44.0,10670.0,8563.5,13780.0,9742.5,42562.5,15610.0
-34.02861,22.22222,05-04-2013,9809.0,145.5,729.0,8706.5,1466.0,,8167.0,8755.0,105.5,9712.0,7794.5,12336.5,8422.0,,14796.0
-28.96362,19.15486,06-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-27.3,28.586944,07-04-2013,-9999.0,775.5,390.5,10166.0,715.5,9.0,8987.5,8725.0,-9999.0,13678.0,8795.0,16207.0,10990.0,,14581.0
-28.768056,20.720556,08-04-2013,9606.5,123.5,375.0,9381.0,681.0,,9038.0,9082.5,73.0,9936.0,8134.5,11550.5,9132.5,,11429.0
-33.818056,19.694722,08-04-2013,9583.0,1060.0,659.0,9521.0,1289.5,9.0,8163.5,8446.0,73.0,11297.5,8775.0,13751.0,9669.0,43559.0,13847.0
-26.970278,27.211111,28-01-2013,9738.0,161.0,960.5,9774.5,1936.0,31.0,7477.5,8520.0,113.0,8266.0,8928.0,8783.5,9182.0,43201.0,10128.0
-34.065833,20.404167,09-04-2013,9822.0,223.0,920.0,8310.0,1910.0,9.0,7423.0,8074.0,82.0,8338.0,7816.0,9804.0,8133.0,42142.0,12703.0
-24.183889,30.823889,09-04-2013,9663.0,538.5,1535.0,9048.0,3416.0,,5712.0,9294.5,48.5,10026.5,8043.5,12468.5,8963.0,,16247.0
-25.127778,27.628889,09-04-2013,9737.0,190.5,1465.0,9950.0,3242.0,10.0,5706.0,9841.0,42.0,15197.5,9024.0,17199.5,11073.0,49094.0,13948.0
-25.20639,27.558,09-04-2013,9619.0,1009.5,1466.0,9999.0,3245.5,9.0,5699.0,8967.0,54.0,10937.5,8855.5,12744.5,10043.0,46251.0,15056.5
-24.69514,27.40906,09-04-2013,-9999.0,-9999.0,1505.0,,3344.0,-9999.0,5593.0,9153.0,-9999.0,,,,,,
-28.747778,31.745833,09-04-2013,9718.0,805.5,754.0,9180.5,1514.0,,8107.0,9108.0,53.0,10396.0,8227.0,13409.5,8888.5,,17633.5
-28.801278,31.955389,09-04-2013,9694.0,665.0,733.0,9581.0,1460.0,,8160.0,8990.0,18.0,9845.5,8480.5,12100.5,9652.5,,16962.5
-27.3,28.586944,09-04-2013,-9999.0,775.5,390.5,10166.0,715.5,9.0,8987.5,8725.0,-9999.0,13678.0,8795.0,16207.0,10990.0,,14581.0
-29.160278,26.573333,09-04-2013,9677.0,1040.0,575.0,9655.0,1111.0,9.0,8382.0,8613.5,88.0,11016.0,8765.0,13293.0,9971.0,43837.0,14379.5
-28.69485,28.23487,09-04-2013,9840.0,617.0,286.0,8960.0,504.0,9.0,9266.0,7925.0,,9940.0,8280.5,12019.5,8966.5,41562.0,13582.5
-34.075556,20.145556,09-04-2013,9603.0,1371.5,920.0,10296.0,1911.0,9.0,7433.0,8930.0,59.0,13445.0,9269.0,16833.0,11109.5,45002.0,15123.0
-29.140556,31.391944,10-04-2013,9737.0,445.0,808.0,9944.5,1637.0,,7953.0,8827.5,75.5,8499.0,8519.0,9931.0,10230.0,,14464.0
-24.282222,28.090278,10-04-2013,9714.0,71.0,1380.0,9219.0,3020.0,12.0,5992.0,8818.0,103.0,10784.5,8665.5,13990.0,9508.0,45310.0,13939.0
-24.670833,28.560833,10-04-2013,9634.0,1435.5,699.0,9446.5,1384.0,128.5,8101.0,8483.0,26.5,10736.5,8773.0,13768.0,9480.0,43461.0,14332.5
-24.39619444,27.08983333,10-04-2013,9619.0,5473.5,531.0,9320.5,1002.0,,8621.0,9523.0,201.0,10021.0,8291.0,11592.5,9390.0,,12821.5
-23.658056,31.05,10-04-2013,9649.5,2716.0,1523.5,9479.5,3387.0,,5751.0,9576.0,,11273.0,8377.0,14060.0,9633.5,,16174.5
-27.937778,31.209444,10-04-2013,-9999.0,2717.5,493.5,8709.5,937.0,,8771.5,8752.5,-9999.0,9606.0,7834.5,12014.5,8412.0,,15356.5
-28.404444,30.013056,10-04-2013,9859.0,1759.5,576.0,9036.0,1111.5,,8351.5,8116.5,23.0,10256.5,8176.5,12698.5,9279.0,,14053.5
-29.380556,30.2775,10-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,
-26.970278,27.211111,16-07-2013,9904.0,2426.5,326.0,8417.0,588.5,,9103.5,7709.0,128.0,7634.0,7693.0,7744.5,8199.5,,8064.0
-26.45,28.085833,10-04-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-27.671111,27.236944,10-04-2013,9790.5,51.0,378.0,9458.5,692.0,,9033.0,8668.5,96.5,11027.5,8469.0,12455.5,9492.5,,14327.0
-29.615556,27.065278,10-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.883333,27.89,10-04-2013,9605.0,108.0,301.0,9782.5,534.0,9.0,9228.0,7869.5,,10545.5,8843.0,12626.0,10017.0,41812.5,14085.0
-34.092222,21.295278,10-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-28.058889,30.373611,10-04-2013,9672.5,474.5,400.0,9340.5,737.0,,8987.0,8793.0,86.0,9825.0,8289.0,12300.0,9446.5,,14651.0
-27.01011111,26.69808333,11-04-2013,9684.0,100.5,412.0,8700.0,761.0,,8945.0,8450.0,67.0,8644.0,7838.0,9848.5,8611.0,,11640.5
-30.830556,26.921389,11-04-2013,9720.0,2491.5,357.0,9069.0,650.0,9.0,9077.0,7851.0,59.0,8738.5,8405.0,9771.0,9250.0,41359.0,11728.0
-23.23572222,27.717,11-04-2013,9624.5,1430.5,617.0,10150.0,1189.0,9.0,8363.0,9059.5,131.0,10049.5,9212.5,11201.0,10407.0,44984.5,11561.0
-22.769722,30.886944,11-04-2013,9611.0,677.0,1451.0,9668.0,3191.0,,6002.0,10003.0,,13078.0,8459.0,15699.0,10115.0,,16884.0
-28.801278,31.955389,11-04-2013,9694.0,665.0,733.0,9581.0,1460.0,,8160.0,8990.0,18.0,9845.5,8480.5,12100.5,9652.5,,16962.5
-26.861111,28.884722,11-04-2013,9570.5,2736.5,407.5,9265.0,751.0,9.0,8934.5,8297.0,,11569.5,8443.0,14179.5,9753.0,42913.5,13864.0
-27.00222,28.76528,11-04-2013,-9999.0,1380.0,401.0,9719.0,738.0,9.0,8955.0,8241.5,-9999.0,10536.0,8757.0,13130.5,10210.5,,12332.5
-26.970278,27.211111,11-04-2013,9904.0,1658.5,424.0,8498.0,788.0,,8906.0,8410.0,128.0,7450.5,7831.5,7513.0,8225.5,,7702.5
-26.880278,26.965,11-04-2013,9770.5,605.0,427.0,9762.0,793.0,,8901.0,9330.5,118.0,14489.5,9008.5,17274.0,10367.0,,14327.5
-26.98472222,26.63227778,11-04-2013,9732.0,248.0,430.0,9516.5,799.0,,8898.0,8963.0,77.0,11987.5,8481.0,14242.0,9687.5,,14879.0
-27.902778,24.615556,11-04-2013,9737.0,208.5,419.0,10298.5,776.0,,8821.0,9132.5,78.0,13262.5,8783.0,16323.0,10493.5,,16599.5
-30.160091,27.40124,11-04-2013,9719.0,723.5,345.0,9624.0,623.0,9.0,9107.0,8148.0,124.0,11299.0,8734.0,13712.5,10416.0,42192.5,13333.0
-30.336111,27.359444,11-04-2013,9876.0,2142.5,350.0,9330.0,634.0,8.0,9095.0,7665.0,20.5,7509.0,8457.0,7615.0,10247.0,40634.0,10344.0
-33.897778,20.012778,11-04-2013,9687.0,831.0,615.0,8819.0,1190.0,8.0,8314.0,8334.0,42.0,9014.0,8273.0,10074.0,8705.0,43002.0,13463.0
-24.679167,30.8025,12-04-2013,9722.0,358.0,1201.0,9572.0,2574.0,,6638.0,9226.0,,12244.5,8502.0,15027.5,10022.5,,15212.0
-22.91028,29.61111,12-04-2013,-9999.0,165.5,942.0,9866.0,1955.0,27.0,7354.0,8520.0,-9999.0,10635.0,8984.0,12534.0,9892.0,,14065.5
-31.000833,26.353056,12-04-2013,9721.0,106.0,735.0,9286.0,1468.0,9.0,7812.0,7999.0,56.0,10029.0,8464.0,11784.0,9402.0,42391.0,12787.0
-30.679722,26.7125,12-04-2013,9876.0,120.5,682.0,10341.0,1347.0,9.0,8020.0,7943.5,99.0,7690.0,8929.0,8078.0,11857.5,41894.5,13560.0
-31.436944,20.474722,12-04-2013,9605.0,297.5,268.0,11482.0,464.5,,9325.5,8951.0,41.5,14174.5,9653.5,15284.0,12410.0,,15697.0
-31.394444,20.947222,12-04-2013,9688.0,4540.5,271.0,9755.0,471.0,,9321.0,9158.0,48.0,11257.5,8625.0,14017.5,9888.0,,17701.5
-28.96362,19.15486,13-04-2013,9763.5,112.5,627.0,9963.0,1245.5,,8430.0,9434.5,57.0,9077.5,8694.5,9228.0,9999.0,,9047.5
-25.81048333,27.90955222,15-04-2013,9602.0,144.5,542.0,9306.0,1038.0,,8591.0,8515.5,106.0,10834.5,8482.5,13140.5,9441.0,,13991.0
-25.99136,27.84208,15-04-2013,9678.0,573.0,488.0,8997.5,922.0,,8729.0,8760.5,39.0,10871.5,8309.5,13241.0,9003.5,,14232.0
-29.7775,29.470833,15-04-2013,9857.0,411.0,242.0,9097.5,412.5,8.0,9336.5,7943.5,,8573.5,8180.0,9905.5,8463.0,41405.0,12859.5
-29.987778,29.851667,15-04-2013,9831.5,1903.0,802.5,9029.5,1614.5,84.5,7763.0,8297.0,76.0,9939.0,8404.5,13054.0,8786.0,42767.5,17607.0
-29.744167,29.905833,15-04-2013,9735.0,521.0,827.0,9618.0,1668.5,55.0,7706.5,8334.0,69.0,10442.5,8697.0,13289.5,9529.5,43024.5,15245.0
-26.45,28.085833,15-04-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-27.01011111,26.69808333,16-04-2013,9684.0,100.5,412.0,8700.0,761.0,,8945.0,8450.0,67.0,8644.0,7838.0,9848.5,8611.0,,11640.5
-26.861111,28.884722,16-04-2013,9570.5,2736.5,407.5,9265.0,751.0,9.0,8934.5,8297.0,,11569.5,8443.0,14179.5,9753.0,42913.5,13864.0
-27.00222,28.76528,16-04-2013,-9999.0,1380.0,401.0,9719.0,738.0,9.0,8955.0,8241.5,-9999.0,10536.0,8757.0,13130.5,10210.5,,12332.5
-26.648056,27.089444,16-04-2013,9809.5,406.0,422.0,9409.5,782.0,,8912.0,8964.0,74.0,11590.5,8336.5,14751.0,9497.0,,14528.5
-26.970278,27.211111,16-04-2013,9904.0,1658.5,424.0,8498.0,788.0,,8906.0,8410.0,128.0,7450.5,7831.5,7513.0,8225.5,,7702.5
-26.880278,26.965,16-04-2013,9770.5,605.0,427.0,9762.0,793.0,,8901.0,9330.5,118.0,14489.5,9008.5,17274.0,10367.0,,14327.5
-26.98472222,26.63227778,16-04-2013,9732.0,248.0,430.0,9516.5,799.0,,8898.0,8963.0,77.0,11987.5,8481.0,14242.0,9687.5,,14879.0
-28.883333,27.89,16-04-2013,9605.0,108.0,301.0,9782.5,534.0,9.0,9228.0,7869.5,,10545.5,8843.0,12626.0,10017.0,41812.5,14085.0
-33.970833,22.548333,16-04-2013,9854.0,357.5,701.0,8207.5,1399.0,,8254.0,8645.5,47.0,8448.5,7652.5,10075.0,7860.5,,14669.5
-25.45963889,28.26430556,16-04-2013,9636.0,560.0,653.0,9650.0,1281.0,20.0,8249.0,8558.0,176.0,11237.0,8907.5,13607.0,9632.0,43646.5,16044.5
-28.338333,31.373611,16-04-2013,-9999.0,653.0,837.0,11198.5,1699.0,,7678.0,8295.0,-9999.0,7755.0,9175.0,8103.0,12375.5,,12754.5
-29.161667,23.696389,17-04-2013,9904.0,22.5,471.0,10168.0,888.0,,8808.0,8477.0,90.0,7427.5,8680.0,7397.0,8837.0,,7295.5
-30.733889,29.828333,17-04-2013,9715.5,1279.0,987.5,9592.5,2068.5,54.0,7191.0,8371.5,48.5,10432.5,8866.0,13663.0,9428.5,43310.0,16012.5
-29.744167,29.905833,17-04-2013,9735.0,521.0,827.0,9618.0,1668.5,55.0,7706.5,8334.0,69.0,10442.5,8697.0,13289.5,9529.5,43024.5,15245.0
-30.398056,30.601944,17-04-2013,-9999.0,580.5,1228.0,9181.0,2686.0,223.0,6427.0,8297.0,-9999.0,9003.0,8452.0,11689.5,8734.0,,17454.0
-26.970278,27.211111,28-07-2014,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-26.73806,27.59194,17-04-2013,9904.0,38.0,417.0,9321.0,772.0,,8920.0,8413.5,33.0,7941.5,8575.0,8258.0,9339.5,,9709.5
-28.69485,28.23487,17-04-2013,9840.0,617.0,286.0,8960.0,504.0,9.0,9266.0,7925.0,,9940.0,8280.5,12019.5,8966.5,41562.0,13582.5
-34.250556,20.9925,17-04-2013,9775.0,1264.5,935.0,8401.0,1944.0,9.0,7342.0,7999.0,22.0,8998.0,7887.0,10489.0,8316.0,42021.0,10915.0
-25.49037,30.6986,18-04-2013,9627.0,823.5,797.0,8848.5,1623.0,,7909.0,8625.0,,9685.5,8015.0,12143.5,8486.5,,15435.0
-28.44555556,32.325,13-06-2013,9833.5,1093.5,910.0,9800.5,1894.0,,7614.0,8695.0,,10341.5,8524.5,13614.0,9505.5,,19004.5
-30.27402,30.69602,18-04-2013,-9999.0,1218.0,1231.0,9792.5,2691.0,221.0,6409.0,8446.0,-9999.0,10127.5,8725.0,13043.5,9461.5,,16655.0
-29.042222,24.6,18-04-2013,9794.0,160.0,420.0,10025.0,778.0,12.0,8933.0,8223.0,105.0,8380.5,8968.5,9310.0,9658.0,42242.5,10238.0
-29.028629,24.638389,18-04-2013,9669.0,300.5,419.0,9634.0,776.0,15.0,8935.0,8576.5,61.0,10840.5,8782.0,12382.0,9826.0,43265.0,14996.0
-29.033333,23.983333,18-04-2013,9688.0,387.0,482.0,9491.0,911.0,,8771.0,9020.0,73.0,11442.5,8252.0,13497.0,9869.0,,14990.0
-25.447222,30.711667,18-04-2013,9687.0,826.5,810.0,8758.5,1652.5,,7872.0,8565.5,,10131.0,7868.0,12150.5,8713.5,,14414.0
-28.116667,26.725278,19-04-2013,9822.0,681.0,368.0,9361.0,672.0,,9064.0,8779.5,39.0,11010.5,8310.0,13423.5,9322.0,,15025.0
-29.803611,30.516111,19-04-2013,9792.5,47.0,980.0,9717.0,2049.0,135.0,7224.0,8501.5,112.0,11435.0,8809.0,14137.0,9830.5,43529.0,15558.5
-28.96362,19.15486,20-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-25.20639,27.558,22-04-2013,9644.0,610.5,641.0,9684.5,1256.5,,8328.0,8748.0,54.0,10531.5,8435.5,12322.0,9778.5,,14356.5
-23.838611,31.640833,22-04-2013,9876.0,4838.0,961.0,10387.0,1998.0,12.0,7532.0,8781.0,49.0,8043.0,9346.0,8383.5,10505.5,43568.0,10049.0
-26.648056,27.089444,22-04-2013,9809.5,406.0,422.0,9409.5,782.0,,8912.0,8964.0,74.0,11590.5,8336.5,14751.0,9497.0,,14528.5
-26.45,28.085833,22-04-2013,9671.5,218.0,402.0,9685.0,741.0,9.0,8949.0,8632.0,89.5,12721.0,8863.0,15526.0,10426.0,43541.0,13534.0
-33.38056,19.30167,22-04-2013,9602.0,95.0,707.0,9722.5,1391.5,,7999.0,7960.5,27.0,11627.5,8766.0,13832.5,9950.0,,14027.5
-32.502778,19.535833,22-04-2013,9547.0,3088.5,630.0,11777.5,1223.0,,8243.0,8820.5,54.0,15365.5,10000.0,17608.0,13082.0,,16545.5
-31.860278,18.6875,23-04-2013,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
-25.127778,27.628889,23-04-2013,9799.5,568.0,644.0,9503.0,1263.0,,8320.0,8895.5,42.0,12713.0,8647.0,14820.0,9774.5,,14599.0
-24.69514,27.40906,23-04-2013,9597.0,1161.0,709.0,9809.0,1409.0,,8142.0,9005.5,117.5,9687.0,8583.5,11471.5,10152.5,,13604.5
-28.735556,29.820556,23-04-2013,9736.5,1164.5,428.0,8973.0,800.0,,8935.0,8420.0,76.0,9381.5,8143.5,11761.0,8794.5,,13825.0
-27.00222,28.76528,23-04-2013,-9999.0,1380.0,401.0,9719.0,738.0,9.0,8955.0,8241.5,-9999.0,10536.0,8757.0,13130.5,10210.5,,12332.5
-26.970278,27.211111,23-04-2013,9904.0,1658.5,424.0,8498.0,788.0,,8906.0,8410.0,128.0,7450.5,7831.5,7513.0,8225.5,,7702.5
-26.880278,26.965,23-04-2013,9770.5,605.0,427.0,9762.0,793.0,,8901.0,9330.5,118.0,14489.5,9008.5,17274.0,10367.0,,14327.5
-26.98472222,26.63227778,23-04-2013,9732.0,248.0,430.0,9516.5,799.0,,8898.0,8963.0,77.0,11987.5,8481.0,14242.0,9687.5,,14879.0
-28.141944,26.417778,23-04-2013,9699.5,656.0,371.0,9196.5,679.0,,9056.0,8698.0,48.5,11119.5,8327.5,13583.0,8966.0,,15376.5
-33.501667,21.624167,23-04-2013,9671.0,679.5,697.0,8968.0,1384.0,,8270.0,8809.0,65.0,9230.0,8255.0,11307.0,8808.5,,14169.5
