Latitude,Longitude,Sample Date,drad,green,emsd,cdist,emis,red,nir08,swir22,blue,lwir,trad,atran,atmos_opacity,swir16,urad
-26.45,28.085833,24-03-2015,929.0,9428.0,89.5,177.0,9694.5,9392.5,15537.0,11323.0,8300.0,,9046.0,7395.0,,14343.0,1880.0
-27.273889,28.49,24-03-2015,843.0,9010.0,24.5,183.5,9848.0,8910.5,11849.5,8086.5,8174.0,,8738.0,7692.0,,9114.5,1682.5
-27.3,28.586944,24-03-2015,838.5,9831.0,-9999.0,178.5,-9999.0,10319.0,15656.0,12142.5,8573.5,,9236.5,7700.5,,15370.0,1673.5
-26.98472222,26.63227778,24-03-2015,945.0,9645.5,77.0,249.0,9732.0,9387.5,15670.0,11511.5,8500.0,,8957.5,7306.0,,14151.0,1907.0
-29.028629,24.638389,24-03-2015,934.0,9554.5,61.0,69.0,9659.0,9375.5,16338.0,10796.5,8177.0,,9350.0,7504.0,,12613.5,1865.0
-33.31388889,19.07472222,24-03-2015,852.0,9299.0,55.0,418.5,9690.0,9651.0,13783.0,11024.0,8430.0,,9490.5,7863.5,,13065.0,1727.5
-22.225556,29.990556,25-03-2015,1158.0,9106.5,,99.5,9904.0,9048.5,8055.0,7924.5,7990.5,,9837.5,7084.0,,8043.5,2434.0
-25.436111,31.982222,25-03-2015,1123.0,10483.5,-9999.0,2549.5,-9999.0,10615.5,14305.0,11598.0,9121.0,,9940.5,7155.0,,13287.5,2350.0
-22.548889,28.898056,25-03-2015,1263.0,8992.0,,40.5,9237.0,8765.5,15662.0,10177.5,7996.0,,8538.0,6432.5,,12867.0,2703.0
-22.91028,29.61111,25-03-2015,1231.0,9300.5,-9999.0,575.5,-9999.0,9260.5,14559.5,10378.0,8096.0,,8893.5,6515.0,,12378.0,2627.0
-25.362222,31.956667,25-03-2015,1113.5,9661.5,-9999.0,2068.0,-9999.0,9899.5,17672.0,12207.0,8522.0,,10177.0,7177.5,,15238.5,2328.5
-25.14944444,31.94055556,25-03-2015,1115.5,10215.5,-9999.0,879.5,-9999.0,11078.5,15373.5,14067.0,8919.5,,10686.5,7173.5,,16360.5,2335.5
-28.404444,30.013056,25-03-2015,842.0,9926.5,23.0,2654.5,9859.0,10179.5,15732.5,13264.5,8874.0,,10087.5,7808.5,,16117.0,1674.5
-30.398056,30.601944,25-03-2015,1325.0,9052.5,-9999.0,734.5,-9999.0,8812.5,16755.0,10214.0,8188.0,,9808.0,6551.0,,12597.0,2862.0
-27.169444,29.233889,25-03-2015,824.0,9361.0,,3457.5,9834.0,9378.5,15670.5,11309.0,8390.0,,9058.0,7764.0,,14668.5,1646.0
-26.861111,28.884722,25-03-2015,924.0,9484.0,,674.5,9569.0,9398.5,15010.0,11689.0,8429.5,,8756.0,7397.0,,14398.5,1872.0
-27.00222,28.76528,25-03-2015,889.0,9951.5,-9999.0,81.5,-9999.0,10224.5,13672.5,11319.0,8741.5,,9084.5,7551.0,,13900.0,1786.0
-27.4275,28.525833,25-03-2015,835.0,8823.5,-9999.0,392.5,-9999.0,8233.0,23656.5,10145.0,8020.0,,8785.0,7712.0,,13880.0,1664.5
-34.405833,19.600556,25-03-2015,908.0,9689.0,89.0,1175.5,9626.0,10032.0,15524.0,12322.5,8860.0,44335.0,8799.5,7589.0,9.0,15793.5,1881.0
-32.94583,18.33667,25-03-2015,644.0,10729.0,65.0,1333.5,9622.0,11637.0,16058.0,13988.5,9415.0,,9590.0,8311.0,,17526.0,1267.0
-25.57877778,29.12747222,25-03-2015,913.5,9449.5,,2776.0,9585.0,9695.5,15848.5,11502.5,8202.0,,9260.5,7580.0,,13747.0,1857.0
-26.03611,30.99778,26-03-2015,954.5,9006.5,82.0,74.0,9723.0,8811.0,14649.0,9918.5,8091.0,,8814.0,7495.0,,11769.5,1981.5
-27.937778,31.209444,26-03-2015,1029.0,9138.5,-9999.0,2581.5,-9999.0,8905.5,15619.5,10646.5,8109.0,,9902.0,7352.5,,12941.0,2108.5
-30.13573889,30.67422222,26-03-2015,1364.0,10386.0,-9999.0,1433.5,-9999.0,11212.0,11695.0,8503.5,9099.0,,9432.0,6397.0,,9414.0,2983.0
-26.619444,27.980833,26-03-2015,973.0,8852.5,52.5,94.5,9706.0,8661.0,13065.5,9630.0,8030.5,,8391.0,7232.5,,11289.5,1979.5
-28.376944,24.303056,26-03-2015,1119.0,10433.5,93.5,935.0,9720.0,10700.5,14906.0,13205.0,9097.0,,10025.5,6938.0,,15679.0,2275.0
-34.329722,18.990278,26-03-2015,596.0,9224.0,60.0,160.5,9612.0,9617.5,13406.0,11071.5,8489.0,45819.0,9599.0,8594.0,9.0,13171.0,1157.0
-33.897778,20.012778,26-03-2015,939.0,8625.0,42.0,2854.0,9687.0,8480.0,13849.0,9097.0,8121.0,43714.0,8669.0,7540.0,9.0,10286.0,1947.0
-27.573056,24.746389,27-03-2015,841.0,9801.0,68.0,102.0,9673.0,10087.0,14614.0,11959.0,8966.0,46655.0,9636.0,7774.0,24.0,14050.5,1663.0
-27.902778,24.615556,27-03-2015,823.0,10320.0,78.0,1532.5,9716.0,10666.0,15317.5,12845.5,9219.0,46658.5,9692.5,7834.0,28.0,15744.0,1623.0
-29.803611,30.516111,27-03-2015,676.0,9020.5,112.0,1076.5,9829.5,8670.5,17004.0,10310.5,8157.5,,8907.0,8262.0,,13178.5,1327.0
-25.99136,27.84208,30-03-2015,921.0,9267.0,39.0,442.0,9682.0,9161.5,15273.5,10846.5,8378.0,,8903.0,7477.0,,13834.5,1864.0
-29.380556,30.2775,30-03-2015,528.5,9078.0,94.0,454.0,9721.0,8893.0,16325.5,10466.0,8126.0,,8851.5,8610.5,,13655.5,999.5
-29.140556,31.391944,31-03-2015,1085.0,10092.5,75.5,130.0,9737.0,10856.5,15527.0,9220.0,8615.5,,8895.5,7119.0,,10366.0,2277.0
-28.801278,31.955389,31-03-2015,657.0,9910.0,18.0,261.5,9774.5,9983.5,15183.0,11882.0,8953.5,,8487.0,8270.0,,13449.5,1317.0
-26.45,28.085833,31-03-2015,929.0,9428.0,89.5,177.0,9694.5,9392.5,15537.0,11323.0,8300.0,,9046.0,7395.0,,14343.0,1880.0
-25.45963889,28.26430556,31-03-2015,951.0,9321.5,176.0,1315.0,9621.0,9293.5,15818.5,11150.0,8407.0,,9400.5,7474.0,,13660.5,1936.0
-34.031944,22.053333,04-12-2014,969.0,8832.0,81.0,1032.0,9625.0,8671.0,13467.0,10440.0,7989.0,,9368.0,7476.0,,12703.0,2037.0
-29.161667,23.696389,01-04-2015,491.0,10491.0,90.0,241.0,9876.0,9650.5,8087.0,7474.0,9025.5,42179.0,8223.0,8702.5,11.0,7662.0,924.5
-25.81048333,27.90955222,01-04-2015,981.0,9404.0,106.0,917.5,9610.0,9442.5,14597.5,11517.0,8750.5,,9033.5,7335.0,,14080.5,2000.0
-28.747778,31.745833,01-04-2015,1145.0,9459.5,53.0,2998.0,9718.0,9416.5,16342.0,12608.0,8616.5,,9381.0,6908.0,,15244.0,2413.0
-26.861111,28.884722,01-04-2015,807.0,9627.5,,4205.0,9569.0,9497.5,16190.5,12166.5,8784.5,,9404.5,7821.5,,15216.5,1609.5
-27.00222,28.76528,01-04-2015,889.0,9951.5,-9999.0,81.5,-9999.0,10224.5,13672.5,11319.0,8741.5,,9084.5,7551.0,,13900.0,1786.0
-29.033333,23.983333,01-04-2015,506.0,9477.0,73.0,737.0,9673.0,9640.0,14512.0,10496.5,8523.0,42975.0,8372.0,8657.0,9.0,12701.5,956.0
-29.744167,29.905833,02-04-2015,760.0,9263.5,69.0,1636.0,9725.0,9271.0,14683.5,9827.0,8315.0,43501.0,8427.5,7806.0,10.0,12490.5,1513.0
-28.96362,19.15486,04-04-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-34.039722,22.133333,19-01-2011,568.0,9266.0,80.0,367.0,9805.0,9608.0,13491.5,11250.5,8506.0,40937.0,7776.0,8523.0,9.0,13393.0,1112.0
-25.127778,27.628889,07-04-2015,275.0,9608.5,42.0,570.0,9755.0,10518.0,13311.0,15401.5,8837.0,,9509.0,9325.0,,16305.5,481.0
-25.20639,27.558,07-04-2015,273.0,9532.0,54.0,606.5,9644.0,9575.5,14424.5,10830.0,8508.0,,8852.5,9329.5,,12855.5,477.0
-24.69514,27.40906,07-04-2015,435.0,9619.5,117.5,372.5,9597.0,9641.0,13817.0,10305.5,8518.0,,9255.5,8924.0,,11814.5,818.0
-24.99328,30.81444,07-04-2015,825.0,9182.5,,2154.5,9847.0,8816.0,17323.5,10051.0,8206.0,44328.0,8948.0,7819.0,9.0,13322.5,1659.5
-28.735556,29.820556,07-04-2015,394.5,9276.5,76.0,1724.5,9743.0,9190.5,13068.0,9778.5,8388.5,,8493.5,8937.0,,11854.0,729.0
-26.73806,27.59194,07-04-2015,924.5,9297.5,33.0,8.5,9904.0,9206.5,10231.5,8017.0,8297.0,,8538.0,7364.5,,8360.5,1863.5
-27.398611,26.614722,07-04-2015,685.0,9180.0,62.0,130.5,9797.0,9245.5,14572.5,10093.5,8657.0,43788.5,8595.0,8021.0,9.0,12042.0,1333.0
-27.671111,27.236944,07-04-2015,669.0,9714.5,96.5,44.0,9797.0,9577.0,14385.0,10291.5,8923.0,43121.5,8372.0,8109.5,12.0,12426.0,1297.0
-31.396,29.2651,07-04-2015,656.0,11497.5,102.5,1162.0,9904.0,13351.0,12837.5,7907.5,9703.5,,8990.0,8352.0,,8015.5,1279.0
-31.554722,29.245556,07-04-2015,637.5,9290.5,93.0,2256.0,9847.0,8624.5,19259.5,10406.5,8159.5,,9274.0,8386.5,,14039.0,1244.5
-28.338333,31.373611,07-04-2015,1039.0,10171.0,-9999.0,4756.0,-9999.0,10742.5,11092.0,9509.5,8916.5,,8932.5,7126.0,,10281.0,2150.0
-28.068333,31.55,07-04-2015,1174.0,9414.0,,1679.5,9805.0,9554.0,15911.5,11848.5,8353.0,,8979.5,6728.0,,14266.0,2472.0
-25.73411,27.21422,08-04-2015,192.0,9475.5,38.0,513.5,9690.5,9993.5,13908.5,12100.5,8606.0,,9103.0,9519.0,,14364.0,314.0
-27.169444,29.233889,08-04-2015,824.0,9361.0,,3457.5,9834.0,9378.5,15670.5,11309.0,8390.0,,9058.0,7764.0,,14668.5,1646.0
-26.861111,28.884722,08-04-2015,807.0,9627.5,,4205.0,9569.0,9497.5,16190.5,12166.5,8784.5,,9404.5,7821.5,,15216.5,1609.5
-26.98472222,26.63227778,08-04-2015,884.0,9582.0,77.0,268.5,9703.0,9646.5,15264.0,11640.0,8756.0,45643.0,8985.5,7336.0,9.0,14620.5,1794.0
-27.398611,26.614722,08-04-2015,685.0,9180.0,62.0,130.5,9797.0,9245.5,14572.5,10093.5,8657.0,43788.5,8595.0,8021.0,9.0,12042.0,1333.0
-30.568333,29.422778,08-04-2015,413.0,8974.0,45.0,408.0,9753.0,8984.0,15330.0,9870.0,8141.5,42555.0,8260.0,8879.0,9.0,12659.0,759.0
-30.570833,29.150556,08-04-2015,348.0,9666.5,51.5,529.0,9674.0,9846.0,13737.0,10378.0,8599.5,42445.0,8185.0,9075.0,11.0,12598.0,625.0
-31.104278,29.399722,08-04-2015,784.5,9166.5,26.0,3522.0,9755.0,9376.5,13150.0,9056.0,8319.0,42944.5,8446.0,7970.5,13.0,10765.0,1582.0
-34.031944,22.053333,08-04-2015,984.0,8027.0,81.0,742.0,9625.0,7978.0,11009.0,8812.0,7525.0,,8612.0,7319.0,,10341.0,2078.0
-27.4,26.624722,08-04-2015,685.0,9221.5,58.5,163.5,9747.5,9094.0,14082.5,10146.0,8544.0,43917.0,8595.0,8022.0,9.0,12746.5,1333.0
-27.01011111,26.69808333,09-04-2015,726.0,9000.0,67.0,440.0,9723.0,8783.0,12663.5,8933.0,8454.0,43343.0,8334.0,7876.5,8.0,10514.5,1422.0
-24.768889,31.39,09-04-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-28.44555556,32.325,04-06-2015,699.0,9642.5,,768.0,9830.0,9441.0,18028.0,10395.0,8353.0,,8500.5,8152.0,,13008.5,1411.0
-27.602222,29.942778,09-04-2015,925.0,9214.5,36.0,1859.5,9624.0,9148.5,16028.5,10459.0,8285.0,,9295.0,7519.5,,13380.5,1876.5
-28.75,30.442778,09-04-2015,787.0,10493.5,88.0,69.0,9695.0,10704.5,13882.5,11246.0,8853.5,,9085.0,7919.0,,12767.0,1565.0
-29.161667,30.629722,09-04-2015,601.0,9174.5,71.0,852.5,9806.0,9278.0,15362.5,10999.5,8236.5,,8904.5,8418.5,,13656.5,1157.5
-26.648056,27.089444,09-04-2015,964.0,9400.5,74.0,60.0,9828.5,8963.0,15858.5,10706.5,8174.5,,8859.0,7242.0,,14022.5,1951.0
-26.970278,27.211111,09-04-2015,827.0,8782.5,128.0,387.5,9876.0,8436.0,8665.0,7681.0,8298.0,42886.0,8223.0,7548.5,9.0,7808.5,1655.5
-26.880278,26.965,09-04-2015,833.0,9811.0,118.0,377.5,9806.0,9668.5,15224.5,11826.5,8737.0,44675.5,8781.0,7525.0,9.0,14932.5,1671.0
-28.376944,24.303056,09-04-2015,381.0,10150.0,93.5,1029.5,9724.5,10442.5,14368.0,11895.0,9192.0,44045.0,8855.0,8997.0,8.0,13875.0,687.0
-29.1825,23.575556,09-04-2015,499.5,9831.5,84.0,749.0,9803.0,9545.0,10199.0,8145.0,8695.0,42564.0,8297.0,8680.5,9.0,8969.5,942.0
-31.031389,28.883333,09-04-2015,493.0,13032.5,40.0,,9683.0,13601.0,15739.0,11092.5,11967.5,37767.5,6623.0,8758.0,44.5,13075.0,932.0
-30.86013889,29.07125,09-04-2015,520.0,10412.0,31.5,229.0,9835.0,10921.0,14121.5,10314.5,9481.0,41581.0,7962.0,8670.0,30.0,12390.0,987.0
-30.77586667,29.03221667,09-04-2015,491.5,9968.0,44.0,788.0,9662.0,10201.0,15045.0,11391.5,8870.5,43395.0,8520.0,8738.0,9.0,14554.5,925.5
-28.308889,31.9025,09-04-2015,1276.0,9368.0,47.0,2296.5,9615.0,9316.0,16616.0,10679.0,8422.0,,8969.0,6419.0,,13440.0,2740.0
-27.671111,27.236944,10-04-2015,669.0,9714.5,96.5,44.0,9797.0,9577.0,14385.0,10291.5,8923.0,43121.5,8372.0,8109.5,12.0,12426.0,1297.0
-27.573056,24.746389,10-04-2015,360.0,9359.0,68.0,102.0,9673.0,9486.0,14706.5,11469.5,8413.0,43994.0,8818.0,9071.0,10.0,13891.0,645.0
-34.039722,22.133333,08-04-2015,978.0,9162.0,80.0,470.0,9849.5,8834.5,18567.5,10748.5,7926.5,,8865.0,7338.0,,14109.5,2063.0
-27.902778,24.615556,10-04-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-34.02861,22.22222,10-04-2015,973.0,8619.0,105.5,132.0,9826.5,8287.0,15522.5,9440.0,7687.0,,8612.0,7354.0,,11950.0,2050.0
-24.679167,30.8025,13-04-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-25.99136,27.84208,13-04-2015,213.0,9198.0,39.0,49.0,9678.0,9414.0,14081.5,11818.0,8403.5,,8940.0,9469.0,,14130.0,355.0
-34.02861,22.22222,20-01-2011,1285.0,9018.0,105.5,22.5,9621.5,8800.0,16624.5,9919.0,8451.0,44737.0,8741.0,6360.0,138.0,13170.0,2868.0
-34.02861,22.22222,17-03-2011,812.0,9126.5,105.5,136.5,9779.5,9014.0,13933.5,10047.0,8411.0,42872.5,8326.0,7782.0,11.0,12192.0,1681.0
-34.02861,22.22222,19-04-2011,812.0,9126.5,105.5,136.5,9779.5,9014.0,13933.5,10047.0,8411.0,42872.5,8326.0,7782.0,11.0,12192.0,1681.0
-34.02861,22.22222,19-05-2011,568.0,8944.0,105.5,148.5,9818.0,8644.0,14473.5,9486.0,7982.5,40891.5,7739.0,8520.0,8.0,12156.5,1114.0
-34.02861,22.22222,14-06-2011,568.0,8944.0,105.5,148.5,9818.0,8644.0,14473.5,9486.0,7982.5,40891.5,7739.0,8520.0,8.0,12156.5,1114.0
-26.970278,27.211111,13-04-2015,827.0,8782.5,128.0,387.5,9876.0,8436.0,8665.0,7681.0,8298.0,42886.0,8223.0,7548.5,9.0,7808.5,1655.5
-26.45,28.085833,13-04-2015,929.0,9428.0,89.5,177.0,9694.5,9392.5,15537.0,11323.0,8300.0,,9046.0,7395.0,,14343.0,1880.0
-34.02861,22.22222,12-10-2011,386.0,9010.5,105.5,328.5,9813.5,8722.5,15419.5,9813.0,8166.5,41886.5,8129.5,9030.0,11.0,12040.0,717.0
-28.1175,26.719444,13-04-2015,674.0,9361.5,54.0,702.0,9699.0,9562.0,13527.0,10782.5,8668.0,43997.5,8669.0,8115.0,11.0,12622.0,1311.0
-28.116667,26.725278,13-04-2015,673.5,9406.0,39.0,724.5,9708.0,9336.0,14590.0,10729.5,8558.0,43866.5,8613.5,8117.5,9.0,13176.5,1309.5
-33.818056,19.694722,13-04-2015,685.0,8922.0,73.0,1383.5,9577.0,9114.5,13516.5,10045.5,8136.0,43123.5,8278.5,8078.0,9.0,12469.5,1364.0
-27.01011111,26.69808333,14-04-2015,726.0,9000.0,67.0,440.0,9723.0,8783.0,12663.5,8933.0,8454.0,43343.0,8334.0,7876.5,8.0,10514.5,1422.0
-34.02861,22.22222,24-04-2012,686.0,8822.5,105.5,145.5,9608.0,8698.0,16760.0,9841.0,8274.5,42176.0,7943.5,8018.0,14.0,12627.0,1371.0
-34.02861,22.22222,26-06-2012,775.0,8565.0,93.0,1450.5,9819.5,8555.0,13449.5,9200.5,8042.0,41005.0,7608.5,7665.0,9.0,10850.5,1575.0
-24.058889,31.237222,14-04-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-25.681111,31.783333,14-04-2015,1357.0,9728.0,,48.5,9759.0,9888.5,13249.5,10344.0,8366.0,,8920.0,6073.0,,11664.5,2928.0
-34.02861,22.22222,11-10-2012,430.0,9192.5,105.5,372.5,9817.0,9048.0,15076.0,9920.0,8325.5,42205.5,8223.0,8893.0,34.0,12473.5,805.0
-25.362222,31.956667,14-04-2015,1442.5,9780.5,-9999.0,3436.5,-9999.0,10335.0,16268.0,12874.5,8724.0,,9344.0,5808.5,,15698.5,3161.5
-34.02861,22.22222,06-12-2012,930.0,9173.5,105.5,286.5,9820.0,9013.0,17257.0,9908.5,8397.5,43762.5,8613.5,7384.0,79.0,12533.5,1929.0
-34.02861,22.22222,07-01-2013,848.0,9014.5,105.5,305.5,9817.5,8844.5,15567.5,10123.5,8314.0,44127.5,8818.0,7714.0,29.0,12335.5,1717.5
-25.398889,31.610556,14-04-2015,1346.0,10088.5,35.0,1236.0,9770.5,10613.5,15379.0,13140.0,9032.0,,9215.5,6106.0,,15594.0,2904.0
-34.02861,22.22222,06-02-2013,848.0,9040.0,105.5,148.5,9799.5,8899.0,15604.5,10180.5,8308.0,44267.0,8855.0,7714.0,34.0,12473.0,1717.5
-34.02861,22.22222,07-03-2013,1216.0,8992.0,105.5,75.0,9816.0,9010.0,15292.5,10215.0,8281.0,45024.0,9134.5,6734.0,10.0,13122.0,2646.0
-26.861111,28.884722,14-04-2015,711.0,12433.0,,,9569.0,13270.0,18168.5,15691.0,10105.0,,7019.0,8025.0,,18362.5,1389.0
-26.648056,27.089444,14-04-2015,964.0,9400.5,74.0,60.0,9828.5,8963.0,15858.5,10706.5,8174.5,,8859.0,7242.0,,14022.5,1951.0
-34.02861,22.22222,05-06-2013,249.0,8796.0,105.5,2144.5,9804.5,8610.5,16114.5,10491.5,7806.0,,7867.5,9393.0,,13105.0,431.0
-34.02861,22.22222,03-07-2013,249.0,8796.0,105.5,2144.5,9804.5,8610.5,16114.5,10491.5,7806.0,,7867.5,9393.0,,13105.0,431.0
-26.98472222,26.63227778,14-04-2015,884.0,9582.0,77.0,268.5,9703.0,9646.5,15264.0,11640.0,8756.0,45643.0,8985.5,7336.0,9.0,14620.5,1794.0
-27.935,26.126667,14-04-2015,614.5,9467.0,77.5,1323.5,9623.0,9695.5,14086.5,11717.0,8657.0,44088.0,8650.5,8283.0,9.0,14138.0,1179.0
-28.141944,26.417778,14-04-2015,658.0,9375.0,48.5,2441.5,9712.0,9346.0,16259.5,11111.5,8531.5,43954.5,8669.0,8162.0,9.0,14011.5,1276.0
-28.1175,26.719444,14-04-2015,674.0,9361.5,54.0,702.0,9699.0,9562.0,13527.0,10782.5,8668.0,43997.5,8669.0,8115.0,11.0,12622.0,1311.0
-34.02861,22.22222,13-12-2013,978.0,8960.5,105.5,145.5,9842.5,8642.0,17704.0,9600.5,8117.0,44843.0,9022.5,7314.0,12.0,12098.0,2024.0
-29.160278,26.573333,14-04-2015,695.0,10058.5,88.0,172.5,9677.0,10458.0,13871.5,11313.0,9168.5,44181.5,8687.5,8027.0,9.0,13521.0,1360.0
-28.69485,28.23487,14-04-2015,584.0,26134.0,,,9842.0,27232.5,31416.0,25579.5,25507.5,,5736.0,8414.0,,28636.0,1120.0
-28.883333,27.89,14-04-2015,614.0,9348.5,,936.0,9602.0,9547.0,14104.5,10667.5,8285.5,,8471.0,8323.0,,12353.5,1186.0
-34.02861,22.22222,03-04-2014,790.0,8608.5,105.5,127.5,9835.5,8170.0,15495.0,9349.5,7716.5,,9099.5,8031.0,,11472.0,1581.0
-34.02861,22.22222,08-05-2014,569.0,8519.5,105.5,60.0,9834.5,8104.0,15669.5,9067.0,7686.5,,8163.5,8447.0,,11244.0,1093.0
-34.02861,22.22222,04-06-2014,567.0,8631.5,105.5,256.0,9831.5,8384.5,16651.5,9689.5,7820.0,,7710.5,8485.0,,12032.0,1117.0
-34.075556,20.145556,14-04-2015,953.5,10296.5,59.0,1563.0,9603.0,11021.0,14413.0,13356.0,9229.5,45060.0,9041.0,7444.5,9.0,16803.0,1991.0
-32.595833,19.009444,14-04-2015,502.5,9546.5,56.0,503.5,9705.0,9685.0,14291.5,11221.0,8737.0,43051.5,8409.0,8647.5,9.0,13834.0,954.5
-25.45963889,28.26430556,14-04-2015,271.0,9594.5,176.0,588.5,9636.0,9740.0,14370.0,11562.0,8874.0,44527.5,9022.5,9320.0,9.0,14187.0,474.0
-34.02861,22.22222,12-01-2015,1379.0,27992.0,105.5,,9683.0,28333.0,30885.5,22771.0,28667.5,,4856.0,6169.0,,25160.5,3023.0
-34.02861,22.22222,29-01-2015,1321.0,9427.0,105.5,10.5,9782.0,9225.0,17439.0,11448.0,8490.0,,9145.0,6318.0,,14143.5,2899.0
-25.81048333,27.90955222,15-04-2015,240.0,9135.5,106.0,135.5,9602.0,9343.0,13182.5,11266.5,8679.0,,8678.5,9404.0,,13690.0,409.0
-22.935,28.004167,15-04-2015,889.0,10012.0,65.0,502.5,9717.0,10458.0,14337.0,11579.5,8703.0,,9064.5,7704.5,,14171.0,1815.5
-29.641944,30.6875,15-04-2015,915.5,8683.0,-9999.0,752.0,-9999.0,8391.0,15241.5,9386.0,7882.0,,8770.0,7606.0,,11680.0,1887.5
-23.23572222,27.717,15-04-2015,879.0,9163.5,131.0,2959.0,9698.0,9332.0,11009.0,9734.5,8058.0,,9045.5,7730.0,,10860.5,1793.0
-22.548889,28.898056,15-04-2015,1263.0,8992.0,,40.5,9237.0,8765.5,15662.0,10177.5,7996.0,,8538.0,6432.5,,12867.0,2703.0
-22.91028,29.61111,15-04-2015,1231.0,9300.5,-9999.0,575.5,-9999.0,9260.5,14559.5,10378.0,8096.0,,8893.5,6515.0,,12378.0,2627.0
-22.769722,30.886944,15-04-2015,1191.0,9543.0,,3196.0,9654.0,9508.0,16382.0,10486.0,8638.0,44820.0,8818.0,6717.0,40.0,13153.0,2536.0
-34.02861,22.22222,04-11-2015,993.0,8684.0,105.5,142.5,9839.5,8236.0,17753.5,9394.0,7718.0,,8674.0,7221.0,,11847.0,2051.0
-25.49037,30.6986,15-04-2015,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,,-9999.0
-25.513889,31.224444,15-04-2015,1197.0,9141.0,54.0,228.0,9797.5,9071.0,13837.5,10253.5,8427.5,,8544.5,6533.0,,12064.5,2527.5
-27.00222,28.76528,15-04-2015,686.0,7472.5,-9999.0,32.0,-9999.0,7647.5,8919.5,8717.5,5919.0,,7500.0,8113.0,,9155.5,1337.0
-27.38972222,26.46388889,15-04-2015,684.0,9056.5,98.0,171.5,9600.0,8869.0,9588.0,8788.0,8544.0,43385.0,8315.5,8024.0,10.0,9278.0,1330.0
-27.398611,26.614722,15-04-2015,685.0,9180.0,62.0,130.5,9797.0,9245.5,14572.5,10093.5,8657.0,43788.5,8595.0,8021.0,9.0,12042.0,1333.0
-30.160091,27.40124,15-04-2015,448.0,9584.5,124.0,729.0,9707.0,9954.0,14799.5,10861.0,8466.5,,8660.0,8799.0,,13055.0,836.0
-30.336111,27.359444,15-04-2015,453.0,9331.5,20.5,2145.0,9904.0,10166.5,9053.5,7426.0,8420.5,,8328.5,8790.0,,7481.5,845.0
-29.615556,27.065278,15-04-2015,463.0,10159.0,71.0,1409.0,9644.0,10907.5,15672.5,9106.0,8641.0,,8762.0,8757.0,,10239.0,868.0
-34.092222,21.295278,15-04-2015,1033.0,9752.0,99.0,136.0,9801.5,10067.5,16727.0,12955.5,8696.0,,9183.0,7208.0,,16872.0,2189.0
-25.447222,30.711667,15-04-2015,-4553.5,,-9999.0,-9999.0,-9999.0,,,,,,-739.5,-1228.0,-9999.0,,-4094.5
-29.641944,30.6875,16-04-2015,915.5,8683.0,-9999.0,752.0,-9999.0,8391.0,15241.5,9386.0,7882.0,,8770.0,7606.0,,11680.0,1887.5
-30.830556,26.921389,16-04-2015,447.0,9167.5,59.0,2764.0,9708.0,9424.0,11775.0,8977.0,8388.0,,8603.0,8819.0,,9725.0,833.0
-24.282222,28.090278,16-04-2015,492.0,8828.5,103.0,1055.5,9726.0,8843.0,13789.0,10585.5,8185.0,,9000.0,8755.0,,12954.0,935.0
-23.763056,27.908611,16-04-2015,794.5,8611.5,110.0,386.0,9811.5,8615.0,13107.0,9820.5,7934.5,,8833.5,7958.0,,11792.5,1599.5
-27.671111,27.236944,16-04-2015,669.0,9714.5,96.5,44.0,9797.0,9577.0,14385.0,10291.5,8923.0,43121.5,8372.0,8109.5,12.0,12426.0,1297.0
-31.000833,26.353056,16-04-2015,280.0,9351.0,56.0,98.0,9716.0,9548.0,12486.0,10024.0,8276.0,,7804.0,9146.0,,11555.0,490.0
-30.679722,26.7125,16-04-2015,308.0,9653.0,99.0,112.5,9768.0,10434.0,9985.0,8404.5,8582.0,,8005.5,9073.0,,8989.0,547.0
-34.405833,19.600556,13-02-2013,891.0,9239.0,89.0,327.5,9571.0,9311.0,14875.0,11022.0,8368.0,46582.0,9748.0,7827.5,8.0,13896.0,1830.5
-34.405833,19.600556,13-03-2013,891.0,9239.0,89.0,327.5,9571.0,9311.0,14875.0,11022.0,8368.0,46582.0,9748.0,7827.5,8.0,13896.0,1830.5
-34.405833,19.600556,10-04-2013,929.0,9219.5,89.0,227.0,9626.0,9069.0,15874.0,10332.0,8564.0,42368.0,8074.0,7407.0,9.0,13150.5,1938.0
-34.405833,19.600556,08-05-2013,395.0,9161.0,89.0,258.0,9621.0,8956.5,15630.5,10534.0,8299.5,42454.5,8241.5,9056.0,9.0,13397.0,728.0
-34.250556,20.9925,16-04-2015,1027.0,8657.5,22.0,1264.5,9767.0,8611.5,11890.0,10164.0,8018.5,,8917.5,7220.0,,12126.5,2181.0
