Unnamed: 0,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,qa,red,blue,drad,emis,emsd,lwir,trad,urad,atran,cdist,green,nir08,lwir.1,swir16,swir22,cloud_qa,qa_pixel,qa_radsat,atmos_opacity,NVDI,SAVI,BSI,NDBI,TCWI
84,-25.99136,27.84208,24-01-2011,90.9,324.2,32.0,679.5,11898.0,10629.0,1230.0,9677.0,39.0,43996.0,8326.0,2682.0,6310.0,7.0,11771.5,18631.5,43996.0,16495.0,12815.0,,5440.0,,15.0,0.2205571660197514,0.3308303308221422,-0.015046788139488496,-0.060823025351230554,-3399.4257000000016
85,-25.49037,30.6986,24-01-2011,36.957,124.5,10.0,629.0,8241.5,8148.5,1002.0,9587.0,,43355.0,8446.0,2094.0,7298.0,,8325.0,10676.0,43355.0,8915.5,8274.0,8.0,7442.0,,173.0,0.12869036606316903,0.19303044719314938,-0.04634325973069494,-0.08986039864226833,-900.5194500000007
86,-26.970278,27.211111,24-01-2011,76.24,287.3,96.0,288.0,11496.0,9671.5,1194.5,9856.0,128.0,43899.0,8437.0,2549.5,6509.5,390.5,11040.0,10218.0,43899.0,7946.5,7735.0,32.0,5504.0,,101.0,-0.058856037579441835,-0.08828202353266251,-0.011364792026848368,-0.12505161166010625,1713.0545000000006
87,-27.671111,27.236944,24-01-2011,47.184,142.9,129.0,284.0,11237.5,9693.5,1198.0,9756.5,96.5,46121.0,8990.0,2550.0,6476.0,381.5,10943.0,14887.0,46121.0,13522.0,11403.0,,5440.0,,48.0,0.13969645352064156,0.20954066985645936,0.003627888123226591,-0.048048153754092014,-2437.221200000001
88,-27.356667,27.286389,24-01-2011,87.25,208.7,123.0,260.0,9290.0,8718.0,1187.0,9829.5,95.0,44381.0,8547.0,2526.0,6521.0,930.0,9502.5,16828.5,44381.0,12665.5,9643.0,,5440.0,,106.5,0.28862683538488043,0.43293196523603505,-0.07559681697612732,-0.14114735200379738,-1434.770050000002
89,-27.01011111,26.69808333,25-01-2011,77.006,299.3,125.0,274.0,10728.5,9344.0,1245.0,9804.5,67.0,44339.0,8492.0,2668.0,6332.0,592.0,10433.5,12433.5,44339.0,9579.5,8531.5,1.0,5440.0,,101.0,0.07361195060875572,0.11041554236373448,-0.0349170141735277,-0.12965066097306138,521.4269500000005
90,-26.98472222,26.63227778,25-01-2011,153.0,410.0,158.0,303.5,10262.5,9414.0,1237.0,9693.0,77.0,46784.0,9156.0,2652.0,6366.0,274.5,10207.0,13683.0,46784.0,14011.5,11850.5,,5440.0,,123.0,0.14284521099997913,0.21426334252067153,0.0248464250279707,0.011861560959757352,-3907.35415
91,-27.398611,26.614722,25-01-2011,60.7,162.1,138.0,343.0,10126.0,9253.5,1277.0,9792.0,62.0,44909.5,8630.5,2745.0,6223.0,210.5,10247.0,15515.5,44909.5,12823.0,10403.5,,5440.0,,158.5,0.21018661154768636,0.31527376959675535,-0.03814074353493441,-0.09501208603137075,-1838.6511499999997
92,-33.818056,19.694722,25-01-2011,11.901,145.1,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
93,-25.45963889,28.26430556,25-01-2011,144.132,560.0,82.0,236.0,11096.0,9139.0,379.0,9636.0,176.0,42157.0,7980.5,692.0,8932.0,1058.0,9926.0,13959.0,42157.0,15156.5,12552.5,,5440.0,,8.0,0.11426860906006785,0.17139949312526193,0.06392032502203625,0.04112929539248854,-4771.615000000002
94,-33.897778,20.012778,25-01-2011,99.926,1368.0,56.0,377.0,9119.0,8707.0,1092.0,9687.0,42.0,44339.0,8892.0,2345.0,7116.0,62.0,9154.0,13871.0,44339.0,11520.0,9420.0,,5440.0,,11.0,0.20669856459330144,0.3100411039342337,-0.04486660341995048,-0.09259186325863494,-1652.0326999999988
95,-25.81048333,27.90955222,26-01-2011,110.0,652.0,10.0,421.0,9553.5,8693.0,1320.0,9611.0,106.0,45209.0,8630.5,2907.5,6041.0,75.5,9753.0,16870.5,45209.0,13408.0,10257.0,,5440.0,,83.0,0.2769073569482289,0.4153531760298208,-0.05362184441009789,-0.11435507042951269,-2096.6672999999982
96,-34.065833,20.404167,26-01-2011,68.815,758.0,10.0,241.0,8402.0,8061.0,1197.0,9645.0,82.0,45420.0,9153.0,2551.0,6822.0,600.0,8387.0,13535.0,45420.0,10165.0,8604.0,2.0,5440.0,,9.0,0.23398823904818344,0.35097435897435897,-0.07541767298259593,-0.1421940928270042,-914.4708
97,-24.058889,31.237222,26-01-2011,70.928,306.4,15.0,519.5,9677.5,8702.0,1501.0,9620.0,49.0,44531.5,8576.5,3334.0,5666.0,34.0,9468.5,14757.5,44531.5,13111.5,10821.0,,5440.0,,13.0,0.20789850624104766,0.31184137832252257,-0.014497767495162005,-0.05906204025978686,-2876.7377000000015
98,-26.648056,27.089444,26-01-2011,243.0,556.0,12.0,264.0,8963.5,8535.0,1183.0,9836.5,74.0,44131.5,8492.0,2526.0,6536.0,661.5,9597.0,19310.5,44131.5,12954.5,9447.5,,5440.0,,144.0,0.36595458725330693,0.548922173690074,-0.11911340641233033,-0.1969936463660313,-821.9018999999998
99,-26.880278,26.965,26-01-2011,217.0,535.0,176.0,265.0,9354.5,8695.0,1207.0,9767.5,118.0,45590.5,8880.0,2579.0,6475.0,825.0,9582.5,14265.0,45590.5,14182.0,11071.5,,5440.0,,212.5,0.20790025191049769,0.31184377646062655,0.0123987827040745,-0.0029177066122965515,-4005.216650000001
100,-27.273889,28.49,26-01-2011,56.863,140.9,29.0,294.0,9407.5,8456.5,903.0,9849.0,24.5,43282.0,8372.0,1826.5,7416.5,187.0,9060.0,12333.0,43282.0,9264.5,8181.0,1.0,5440.0,,10.0,0.1345645224350866,0.20184214157582447,-0.05365989635467481,-0.14207662923949532,32.38794999999982
101,-27.044444,27.005,26-01-2011,82.651,220.5,96.0,258.0,9503.5,8882.5,1206.0,9803.5,93.0,44809.5,8658.0,2570.0,6476.0,1193.0,9908.0,17418.5,44809.5,13987.0,10115.0,,5440.0,,126.0,0.2939974741846817,0.4409880211718823,-0.056445377223019996,-0.10926430083902501,-2214.500249999999
102,-34.092222,21.295278,26-01-2011,26.088,187.5,10.0,222.0,9683.0,8666.0,563.0,9802.5,99.0,41314.5,7888.0,1102.0,8543.0,317.5,9525.0,14913.0,41314.5,13943.0,11317.0,,5440.0,,9.0,0.21263620100829403,0.31894781777895226,0.0009956572396991844,-0.033615192680898257,-3634.1503000000002
103,-27.02314,28.59389,27-01-2011,113.459,167.3,12.0,290.5,10129.0,8893.0,933.0,9732.0,,44360.0,8632.0,1897.0,7326.0,193.0,9969.5,11490.5,44360.0,10372.5,9135.0,8.0,5440.0,,9.0,0.06297555447628299,0.09446114708603146,0.0028861440626146507,-0.05113662351918767,-995.8760500000008
104,-26.73806,27.59194,27-01-2011,63.354,199.9,56.0,485.5,8961.0,8719.0,1168.0,9856.0,33.0,43734.0,8381.0,2495.5,6561.5,38.0,9167.0,9089.5,43734.0,7963.0,7740.0,36.0,7440.0,,38.0,0.007118916373507659,0.01067807877679907,-0.025466062045634494,-0.06606069491276939,-31.1541500000003
105,-28.760833,17.730278,30-01-2011,84.627,230.7,33.0,172.0,12802.0,9557.0,890.0,9880.0,,44344.0,8935.0,1835.0,7669.0,2447.5,11426.0,11190.0,44344.0,7687.5,7645.0,32.0,5504.0,,8.0,-0.06718906302100701,-0.1007814942169428,-0.006244467886459811,-0.1855383392928089,2757.192849999999
106,-26.861111,28.884722,31-01-2011,82.136,182.3,109.0,213.0,9241.5,8691.0,747.0,9570.5,,45396.5,9097.0,1477.5,7957.5,476.5,9550.0,17658.5,45396.5,13746.5,10574.0,,5440.0,,46.0,0.3128996282527881,0.46934071857400417,-0.06813275905751204,-0.12456615188664226,-2356.4101500000006
107,-26.73806,27.59194,31-01-2011,56.127,318.5,30.0,485.5,8961.0,8719.0,1168.0,9856.0,33.0,43734.0,8381.0,2495.5,6561.5,38.0,9167.0,9089.5,43734.0,7963.0,7740.0,36.0,7440.0,,38.0,0.007118916373507659,0.01067807877679907,-0.025466062045634494,-0.06606069491276939,-31.1541500000003
108,-25.127778,27.628889,01-02-2011,128.967,377.0,163.0,-4740.0,5122.0,4984.0,-4376.0,-117.0,-4978.5,22583.0,-497.5,-3682.5,-1702.5,-4990.5,5189.5,7814.0,22583.0,6664.0,5222.0,,2720.5,,-4690.0,0.20810142238713666,0.31214006879758827,-0.04116498535632932,-0.0794308606161072,-1002.7254499999995
109,-24.69514,27.40906,01-02-2011,125.275,491.0,158.0,650.5,10524.0,9921.0,1284.0,9529.0,80.0,45279.0,8948.5,2725.0,6481.0,3.0,10647.0,15543.0,45279.0,11919.5,9642.5,,5568.0,,622.5,0.1925422948555645,0.2888079025606598,-0.06304858320722224,-0.1319435593991807,-528.8783999999996
110,-27.363611,31.783333,01-02-2011,69.459,186.9,10.0,353.0,8994.5,8437.0,1649.0,9825.0,,46580.0,8990.0,3743.0,5116.0,225.0,9281.0,17894.5,46580.0,13078.0,9695.0,,5440.0,,17.0,0.33099036780839747,0.49647631975306344,-0.08798859598380299,-0.15550891920251836,-1572.0406000000012
111,-27.802778,28.768333,01-02-2011,43.422,116.9,13.0,-9999.0,9811.5,8857.5,943.0,-9999.0,-9999.0,,8836.5,1929.5,7316.5,985.5,9803.5,12128.5,,9325.0,8486.0,,5440.0,,22.0,0.10560619872379216,0.15840568811102754,-0.046096329989407436,-0.13067797795231548,120.52429999999868
112,-29.160278,26.573333,01-02-2011,110.418,255.6,86.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
113,-34.329722,18.990278,01-02-2011,9.639,159.1,10.0,315.5,9581.5,8637.5,1089.0,9613.0,60.0,44761.0,8892.0,2338.0,7026.0,172.0,8959.0,10864.0,44761.0,12654.0,11808.5,4.0,5440.0,,22.0,0.06272773960040107,0.09408930842218527,0.06550542683949494,0.07611191427842504,-4469.638750000002
114,-25.20639,27.558,02-02-2011,120.441,549.0,59.0,633.5,9985.0,10039.0,1244.5,9619.0,54.0,44583.0,8744.0,2629.0,6600.5,1.5,10466.5,14137.5,44583.0,10315.5,8536.0,,5568.0,,690.5,0.17214219090061147,0.2582079343365253,-0.08714616543381973,-0.15629984051036683,443.5513499999993
115,-23.281,30.54305556,03-02-2011,179.566,377.0,10.0,626.0,12142.0,11432.0,693.0,9580.0,46.0,41052.5,7661.0,1386.0,8176.0,,11879.5,17210.0,41052.5,18270.5,15619.5,,5896.0,,55.0,0.17266285091305533,0.2589898645771229,0.029980780465502205,0.029889657699299615,-6203.178750000001
116,-28.801278,31.955389,03-02-2011,267.057,1405.0,27.0,241.5,9127.5,8429.0,924.0,9825.5,18.0,43721.0,8547.0,1939.0,7394.0,599.0,9427.0,16685.5,43721.0,12127.0,9348.0,,5440.0,,54.0,0.29279820245612675,0.4391887965599396,-0.0832452716254394,-0.15821258134490238,-1077.6619999999994
117,-27.00222,28.76528,03-02-2011,77.106,184.2,25.0,-9999.0,9947.0,8743.0,944.0,-9999.0,-9999.0,,8762.5,1923.5,7294.0,1386.0,9691.0,13724.0,,13005.5,10754.5,,5440.0,,10.0,0.1595623336572177,0.2393384449654648,0.01068924140512335,-0.026880413026805588,-2984.5224000000007
118,-27.02314,28.59389,03-02-2011,73.521,195.0,17.0,290.5,10129.0,8893.0,933.0,9732.0,,44360.0,8632.0,1897.0,7326.0,193.0,9969.5,11490.5,44360.0,10372.5,9135.0,8.0,5440.0,,9.0,0.06297555447628299,0.09446114708603146,0.0028861440626146507,-0.05113662351918767,-995.8760500000008
119,-27.3,28.586944,03-02-2011,79.329,175.8,18.0,-9999.0,9929.5,8561.0,889.0,-9999.0,-9999.0,,8818.0,1793.5,7459.5,816.5,9636.0,14954.0,,14753.0,11537.5,,5440.0,,10.0,0.20192095163461732,0.3028753415849542,0.0242232480937808,-0.0067660820681994145,-4210.223799999999
120,-30.679722,26.7125,03-02-2011,110.608,213.21,10.0,205.5,11938.0,9235.5,1049.0,9876.0,99.0,43283.0,8372.0,2154.0,7002.0,2042.0,10548.0,13400.0,43283.0,7764.0,7659.0,8.0,5440.0,,9.0,0.05769989738732339,0.08654813820865481,-0.06928845586064364,-0.2663012663012663,2943.85295
121,-28.460833,21.248889,03-02-2011,83.815,282.2,61.0,358.5,13063.0,10832.0,1245.0,9733.0,66.0,42430.5,8278.5,2611.0,6753.0,129.5,12046.5,14599.0,42430.5,12067.0,11038.5,8.0,5440.0,,150.0,0.05552743836309739,0.08328965205603253,-0.0059532050394572895,-0.09495237380934524,-344.58420000000206
122,-28.460833,21.248889,04-02-2011,75.303,416.5,43.5,358.5,13063.0,10832.0,1245.0,9733.0,66.0,42430.5,8278.5,2611.0,6753.0,129.5,12046.5,14599.0,42430.5,12067.0,11038.5,8.0,5440.0,,150.0,0.05552743836309739,0.08328965205603253,-0.0059532050394572895,-0.09495237380934524,-344.58420000000206
123,-29.140556,31.391944,07-02-2011,52.323,410.0,11.0,403.0,12548.0,9784.5,1976.0,9856.0,75.5,47176.0,8658.0,4784.0,3666.0,1312.0,11594.0,13930.0,47176.0,8610.0,8471.0,1.0,5440.0,,71.5,0.05219427449203112,0.07828993334214551,-0.0569725332887626,-0.2360248447204969,2641.7276500000003
124,-25.99136,27.84208,07-02-2011,98.8,368.0,15.0,679.5,11898.0,10629.0,1230.0,9677.0,39.0,43996.0,8326.0,2682.0,6310.0,7.0,11771.5,18631.5,43996.0,16495.0,12815.0,,5440.0,,15.0,0.2205571660197514,0.3308303308221422,-0.015046788139488496,-0.060823025351230554,-3399.4257000000016
125,-24.058889,31.237222,07-02-2011,95.677,371.0,10.0,519.5,9677.5,8702.0,1501.0,9620.0,49.0,44531.5,8576.5,3334.0,5666.0,34.0,9468.5,14757.5,44531.5,13111.5,10821.0,,5440.0,,13.0,0.20789850624104766,0.31184137832252257,-0.014497767495162005,-0.05906204025978686,-2876.7377000000015
126,-26.73806,27.59194,07-02-2011,58.238,193.4,81.0,485.5,8961.0,8719.0,1168.0,9856.0,33.0,43734.0,8381.0,2495.5,6561.5,38.0,9167.0,9089.5,43734.0,7963.0,7740.0,36.0,7440.0,,38.0,0.007118916373507659,0.01067807877679907,-0.025466062045634494,-0.06606069491276939,-31.1541500000003
127,-30.86013889,29.07125,07-02-2011,45.978,119.3,10.0,218.0,11634.0,9396.0,935.0,9832.0,31.5,45359.0,9357.5,1912.0,7631.0,747.5,10724.5,14558.0,45359.0,11450.0,10000.5,,5440.0,,21.0,0.11163714111178986,0.16745251503292927,-0.018495684340320593,-0.11950169178714241,-393.16070000000036
128,-27.356667,27.286389,07-02-2011,93.012,203.7,100.0,260.0,9290.0,8718.0,1187.0,9829.5,95.0,44381.0,8547.0,2526.0,6521.0,930.0,9502.5,16828.5,44381.0,12665.5,9643.0,,5440.0,,106.5,0.28862683538488043,0.43293196523603505,-0.07559681697612732,-0.14114735200379738,-1434.770050000002
129,-28.058889,30.373611,07-02-2011,71.0,290.0,100.0,250.5,9431.0,8452.5,939.0,9657.0,96.0,44904.0,8911.0,1921.0,7403.0,267.5,9326.0,14514.0,44904.0,12189.5,9706.0,,5440.0,,9.0,0.21227813739820423,0.31841055730721846,-0.03018817144010586,-0.0870485142397064,-1941.9229000000005
130,-27.01011111,26.69808333,08-02-2011,101.723,207.1,15.0,274.0,10728.5,9344.0,1245.0,9804.5,67.0,44339.0,8492.0,2668.0,6332.0,592.0,10433.5,12433.5,44339.0,9579.5,8531.5,1.0,5440.0,,101.0,0.07361195060875572,0.11041554236373448,-0.0349170141735277,-0.12965066097306138,521.4269500000005
131,-27.169444,29.233889,08-02-2011,101.294,225.9,10.0,-4896.0,4762.0,4315.5,-4632.5,-103.5,-4999.5,22246.5,-534.5,-4276.5,-1006.0,-4528.5,4774.0,6219.0,22246.5,5600.5,4803.0,,2720.5,,-4982.0,0.13268372643657225,0.19901652779674905,-0.008230846532995167,-0.05232877871314354,-899.4034000000001
132,-26.98472222,26.63227778,08-02-2011,206.521,612.0,158.0,303.5,10262.5,9414.0,1237.0,9693.0,77.0,46784.0,9156.0,2652.0,6366.0,274.5,10207.0,13683.0,46784.0,14011.5,11850.5,,5440.0,,123.0,0.14284521099997913,0.21426334252067153,0.0248464250279707,0.011861560959757352,-3907.35415
133,-27.398611,26.614722,08-02-2011,92.527,237.8,53.0,343.0,10126.0,9253.5,1277.0,9792.0,62.0,44909.5,8630.5,2745.0,6223.0,210.5,10247.0,15515.5,44909.5,12823.0,10403.5,,5440.0,,158.5,0.21018661154768636,0.31527376959675535,-0.03814074353493441,-0.09501208603137075,-1838.6511499999997
134,-27.573056,24.746389,08-02-2011,113.181,304.7,10.0,373.0,9470.0,8658.0,1333.0,9673.0,68.0,45025.0,8818.0,2841.0,6247.0,117.0,9767.5,17012.5,45025.0,12108.0,9335.0,,5440.0,,211.0,0.2848107240630605,0.42720802023939886,-0.08661650634411674,-0.16842087189436994,-732.578800000002
135,-33.501667,21.624167,08-02-2011,178.546,896.0,24.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
136,-32.502778,19.535833,08-02-2011,27.104,168.6,10.0,203.0,14613.0,10579.0,1139.0,9522.0,54.0,48033.5,10014.5,2404.5,7154.0,8443.5,13104.0,17653.0,48033.5,19330.0,16984.0,,5440.0,,8.0,0.09421682266162525,0.1413230440239877,0.09185363892239647,0.045345158586377526,-6504.435500000001
137,-25.45963889,28.26430556,08-02-2011,118.92,530.0,82.0,236.0,11096.0,9139.0,379.0,9636.0,176.0,42157.0,7980.5,692.0,8932.0,1058.0,9926.0,13959.0,42157.0,15156.5,12552.5,,5440.0,,8.0,0.11426860906006785,0.17139949312526193,0.06392032502203625,0.04112929539248854,-4771.615000000002
138,-26.970278,27.211111,09-02-2011,68.54,209.0,90.0,288.0,11496.0,9671.5,1194.5,9856.0,128.0,43899.0,8437.0,2549.5,6509.5,390.5,11040.0,10218.0,43899.0,7946.5,7735.0,32.0,5504.0,,101.0,-0.058856037579441835,-0.08828202353266251,-0.011364792026848368,-0.12505161166010625,1713.0545000000006
139,-27.273889,28.49,09-02-2011,82.521,189.8,31.0,294.0,9407.5,8456.5,903.0,9849.0,24.5,43282.0,8372.0,1826.5,7416.5,187.0,9060.0,12333.0,43282.0,9264.5,8181.0,1.0,5440.0,,10.0,0.1345645224350866,0.20184214157582447,-0.05365989635467481,-0.14207662923949532,32.38794999999982
140,-28.69485,28.23487,09-02-2011,140.367,276.7,10.0,206.0,9143.0,8267.0,803.0,9840.0,,43363.0,8372.0,1596.0,7712.0,1019.0,8931.0,14198.0,43363.0,11670.0,9620.0,4.0,5440.0,,9.0,0.21657169787069963,0.32485058800848277,-0.038171819400157125,-0.09772692129271687,-1841.1615000000002
141,-28.883333,27.89,09-02-2011,121.513,242.8,10.0,259.0,9399.5,8398.5,819.0,9605.0,,44203.0,8558.0,1630.0,7663.0,224.5,9248.0,14007.5,44203.0,12553.5,9979.0,,5440.0,,9.0,0.19686418592728672,0.29528997116308875,-0.010212132825356749,-0.054741914837543766,-2531.8972000000012
142,-27.02314,28.59389,10-02-2011,132.58,353.0,25.0,290.5,10129.0,8893.0,933.0,9732.0,,44360.0,8632.0,1897.0,7326.0,193.0,9969.5,11490.5,44360.0,10372.5,9135.0,8.0,5440.0,,9.0,0.06297555447628299,0.09446114708603146,0.0028861440626146507,-0.05113662351918767,-995.8760500000008
143,-30.679722,26.7125,10-02-2011,97.433,207.4,10.0,252.0,11413.0,9170.0,1235.0,9856.0,99.0,43678.0,8381.0,2616.0,6444.0,2628.5,10468.0,11724.0,43678.0,7895.0,7622.0,40.0,5440.0,,11.0,0.013441673509962398,0.020162074554294977,-0.03945077359335356,-0.1951679494367705,2098.4368000000004
144,-30.534167,24.961944,10-02-2011,60.941,152.6,10.0,412.5,10773.5,9795.0,1209.0,9762.0,70.0,45025.0,8603.0,2542.0,6390.0,66.0,10835.0,15132.5,45025.0,13586.0,11169.0,,5440.0,,10.0,0.16826217864587353,0.25238839673441027,-0.011524337046279953,-0.053850305552170206,-2450.750499999999
145,-34.031944,22.053333,10-02-2011,12.53,263.7,10.0,292.0,7826.0,7784.0,567.0,9717.0,81.0,40384.0,7516.0,1111.0,8524.0,188.0,7859.0,9058.0,40384.0,8310.0,7822.0,,5440.0,,9.0,0.07296849087893864,0.10944949509905534,-0.021408211534962703,-0.043067710732381394,-1098.1973000000003
146,-34.039722,22.133333,10-02-2011,5.0,396.0,10.0,220.0,9608.0,8506.0,568.0,9805.0,80.0,40937.0,7776.0,1112.0,8523.0,367.0,9266.0,13491.5,40937.0,13393.0,11250.5,,5440.0,,9.0,0.1681205220892227,0.25217532467532466,0.022300743358111937,-0.0036638211608919636,-3796.602200000001
147,-32.595833,19.009444,10-02-2011,10.526,84.8,10.0,204.0,10903.5,9227.5,1175.5,9714.0,56.0,47629.0,10070.0,2505.5,7112.5,6441.0,10334.0,15218.5,47629.0,14735.0,12208.5,,5440.0,,9.0,0.16518643289181534,0.24777490668963537,0.02380976150305983,-0.016141686280401288,-3855.0191999999997
148,-28.801278,31.955389,11-02-2011,116.762,515.0,14.0,241.5,9127.5,8429.0,924.0,9825.5,18.0,43721.0,8547.0,1939.0,7394.0,599.0,9427.0,16685.5,43721.0,12127.0,9348.0,,5440.0,,54.0,0.29279820245612675,0.4391887965599396,-0.0832452716254394,-0.15821258134490238,-1077.6619999999994
149,-29.658056,25.973333,11-02-2011,101.804,213.9,147.0,181.0,11157.5,9396.0,808.0,9687.0,69.0,45604.0,8990.0,1613.5,7641.0,2742.5,10765.0,14001.0,45604.0,12520.0,10583.0,,5440.0,,9.0,0.11302343144464097,0.16953177789260304,0.005958640028040659,-0.05584253987406206,-1758.4556500000008
150,-28.068333,31.55,11-02-2011,56.453,190.7,10.0,387.0,10059.0,8688.0,1809.5,9775.5,,48040.5,9018.0,4230.5,4389.0,906.5,9854.5,16337.5,48040.5,14979.0,11663.0,,5440.0,,14.0,0.23785350330536245,0.35677349698829414,0.0002496829027135538,-0.04337968802388517,-3852.1104000000014
151,-28.760833,17.730278,13-02-2011,77.58,217.0,35.0,172.0,12802.0,9557.0,890.0,9880.0,,44344.0,8935.0,1835.0,7669.0,2447.5,11426.0,11190.0,44344.0,7687.5,7645.0,32.0,5504.0,,8.0,-0.06718906302100701,-0.1007814942169428,-0.006244467886459811,-0.1855383392928089,2757.192849999999
152,-29.7775,29.470833,14-02-2011,9.45,41.2,10.0,212.0,8978.5,8429.5,811.5,9868.0,,44637.5,9004.0,1609.5,7809.5,494.5,9355.0,16079.5,44637.5,12341.5,9665.5,,5440.0,,33.5,0.28338255247825045,0.4250653470878145,-0.06958476074101551,-0.13152246578234403,-1644.5808500000012
153,-29.987778,29.851667,14-02-2011,33.358,97.1,10.0,358.0,9390.5,8647.5,1101.5,9830.0,76.0,44686.5,8769.0,2370.0,6832.0,138.5,9616.0,19052.5,44686.5,14601.0,11173.5,,5440.0,,153.0,0.3396969377351194,0.5095364494524233,-0.07174293645957265,-0.13227450339489205,-2707.568399999999
154,-29.744167,29.905833,14-02-2011,19.682,67.8,10.0,390.0,9448.0,8721.0,1158.5,9730.0,69.0,44381.5,8603.0,2513.0,6660.5,97.0,9829.5,15146.5,44381.5,12551.0,9830.5,,5440.0,,84.0,0.23169814389396004,0.3475401504370807,-0.04073779337860966,-0.09370881848542287,-1894.9772500000026
155,-26.861111,28.884722,14-02-2011,64.013,241.0,18.0,213.0,9241.5,8691.0,747.0,9570.5,,45396.5,9097.0,1477.5,7957.5,476.5,9550.0,17658.5,45396.5,13746.5,10574.0,,5440.0,,46.0,0.3128996282527881,0.46934071857400417,-0.06813275905751204,-0.12456615188664226,-2356.4101500000006
156,-26.45,28.085833,14-02-2011,135.21,642.0,80.0,298.0,12540.0,9502.5,329.0,9670.5,89.5,41467.5,7739.0,590.0,9051.0,178.5,10720.0,15210.0,41467.5,17974.0,14201.0,2.0,5440.0,,9.0,0.09621621621621622,0.1443217239329021,0.10504920644980217,0.08329315332690453,-6416.518949999999
157,-31.396,29.2651,14-02-2011,21.155,69.9,10.0,308.5,13003.0,9782.5,1519.0,9856.0,102.5,45330.0,8935.0,3465.0,5644.0,814.5,11835.5,12488.0,45330.0,8894.0,8335.0,32.0,5440.0,,115.0,-0.02020320897571692,-0.030304219053409957,-0.008456444218033623,-0.16808530539706296,2207.0401000000015
158,-25.20639,27.558,15-02-2011,109.812,519.0,57.0,633.5,9985.0,10039.0,1244.5,9619.0,54.0,44583.0,8744.0,2629.0,6600.5,1.5,10466.5,14137.5,44583.0,10315.5,8536.0,,5568.0,,690.5,0.17214219090061147,0.2582079343365253,-0.08714616543381973,-0.15629984051036683,443.5513499999993
159,-24.69514,27.40906,15-02-2011,130.318,527.0,112.0,650.5,10524.0,9921.0,1284.0,9529.0,80.0,45279.0,8948.5,2725.0,6481.0,3.0,10647.0,15543.0,45279.0,11919.5,9642.5,,5568.0,,622.5,0.1925422948555645,0.2888079025606598,-0.06304858320722224,-0.1319435593991807,-528.8783999999996
160,-26.006389,29.253889,15-02-2011,98.186,572.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
161,-27.802778,28.768333,15-02-2011,62.998,153.0,10.0,-9999.0,9811.5,8857.5,943.0,-9999.0,-9999.0,,8836.5,1929.5,7316.5,985.5,9803.5,12128.5,,9325.0,8486.0,,5440.0,,22.0,0.10560619872379216,0.15840568811102754,-0.046096329989407436,-0.13067797795231548,120.52429999999868
162,-27.398611,26.614722,15-02-2011,110.057,283.9,63.0,343.0,10126.0,9253.5,1277.0,9792.0,62.0,44909.5,8630.5,2745.0,6223.0,210.5,10247.0,15515.5,44909.5,12823.0,10403.5,,5440.0,,158.5,0.21018661154768636,0.31527376959675535,-0.03814074353493441,-0.09501208603137075,-1838.6511499999997
163,-27.671111,27.236944,15-02-2011,91.236,218.7,61.0,284.0,11237.5,9693.5,1198.0,9756.5,96.5,46121.0,8990.0,2550.0,6476.0,381.5,10943.0,14887.0,46121.0,13522.0,11403.0,,5440.0,,48.0,0.13969645352064156,0.20954066985645936,0.003627888123226591,-0.048048153754092014,-2437.221200000001
164,-29.160278,26.573333,15-02-2011,167.527,385.0,156.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
165,-30.568333,29.422778,15-02-2011,49.85,122.0,14.0,334.0,9031.5,8679.0,835.5,9744.0,45.0,44092.0,8658.0,1712.5,7693.0,126.5,9417.0,17023.0,44092.0,13069.5,10005.5,,5440.0,,129.0,0.30672244717803065,0.46007484168105933,-0.0753300002091919,-0.1313782503946166,-1928.9220500000001
