Latitude,Longitude,Sample Date,atmos_opacity,green,emis,trad,atran,swir16,nir08,red,blue,drad,emsd,cdist,urad,lwir,swir22
-27.356667,27.286389,18-01-2012,62.5,9795.5,9724.0,8948.5,7360.0,14071.0,17184.0,9650.5,8749.5,913.0,95.0,416.0,1836.0,45241.0,10760.5
-22.548889,28.898056,19-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-22.91028,29.61111,19-01-2012,18.0,9865.5,-9999.0,9413.0,6410.0,12858.5,14586.5,10028.5,9044.5,1324.0,-9999.0,839.0,2848.0,,11340.5
-27.398611,26.614722,19-01-2012,9.0,9428.0,9798.5,9022.5,8718.0,12456.5,15336.0,9360.0,8523.5,501.0,62.0,120.0,939.0,44276.0,10224.0
-30.679722,26.7125,19-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.356667,27.286389,19-01-2012,62.5,9795.5,9724.0,8948.5,7360.0,14071.0,17184.0,9650.5,8749.5,913.0,95.0,416.0,1836.0,45241.0,10760.5
-23.658056,31.05,20-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-30.27402,30.69602,20-01-2012,164.0,11693.5,-9999.0,9004.0,4520.0,15770.5,19287.5,11792.5,10813.0,1871.5,-9999.0,,4467.0,,12376.0
-27.671111,27.236944,20-01-2012,39.5,10351.0,9731.5,9059.5,7424.0,13939.5,16564.5,10215.0,9213.5,896.0,96.5,55.0,1794.0,45525.0,11303.0
-27.573056,24.746389,20-01-2012,12.0,9983.0,9673.0,10083.0,7239.0,14568.5,14661.0,10362.0,8888.5,1029.0,68.0,105.0,2099.0,48219.5,11901.5
-27.902778,24.615556,20-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-28.760833,17.730278,22-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.044444,27.005,23-01-2012,9.0,9349.0,9834.0,9004.0,8457.0,14166.5,17361.0,9010.0,8365.0,590.0,93.0,287.5,1130.0,44330.0,10678.0
-29.161667,23.696389,24-01-2012,36.0,12171.0,9876.0,8967.0,8315.0,7807.0,9405.0,12782.0,10015.5,664.0,90.0,833.0,1285.0,44089.0,7710.5
-27.01011111,26.69808333,24-01-2012,9.0,8980.0,9723.0,8818.0,8647.0,10498.0,12976.5,8799.0,8305.0,525.0,67.0,106.5,989.0,43981.0,8892.5
-26.880278,26.965,24-01-2012,13.0,9174.0,9825.5,8892.0,8253.0,13260.0,16031.5,8882.0,8290.5,658.0,118.0,854.0,1276.0,44156.5,10295.5
-27.273889,28.49,24-01-2012,13.0,9234.5,9853.0,8390.5,7489.5,9295.0,13047.0,9604.5,8597.0,864.0,24.5,143.0,1726.5,43501.0,8344.5
-27.4275,28.525833,24-01-2012,9.0,8626.0,-9999.0,8613.5,7515.5,11727.0,19703.0,8219.0,7998.0,856.0,-9999.0,1596.0,1707.5,,9089.0
-25.73411,27.21422,24-06-2015,,9484.0,9690.5,8163.5,9450.0,14032.0,12926.0,10205.5,8644.5,205.0,38.0,412.0,348.0,,11881.0
-25.73411,27.21422,07-07-2015,,9480.0,9690.5,8481.0,9046.0,14416.5,12953.0,10241.0,8679.0,357.0,38.0,766.5,650.0,,12152.0
-27.3,28.586944,24-01-2012,9.0,9819.5,-9999.0,9301.5,7510.0,15586.5,15112.0,9989.0,8721.0,853.5,-9999.0,776.5,1701.0,,12313.0
-31.031389,28.883333,24-01-2012,8.0,10549.0,9683.0,9525.0,8122.5,12993.5,12670.0,10731.0,9493.5,719.0,40.0,2156.5,1437.0,46011.5,10792.0
-30.86013889,29.07125,24-01-2012,9.0,10641.0,9828.5,9655.0,8201.0,14072.0,13664.5,11218.5,9581.0,708.0,31.5,353.5,1404.0,46031.5,12104.0
-33.31388889,19.07472222,24-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.45963889,28.26430556,24-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-29.161667,23.696389,25-01-2012,36.0,12171.0,9876.0,8967.0,8315.0,7807.0,9405.0,12782.0,10015.5,664.0,90.0,833.0,1285.0,44089.0,7710.5
-29.042222,24.6,25-01-2012,11.0,9696.0,9794.0,9097.0,7059.0,9140.5,11420.5,9030.0,8658.0,1077.0,105.0,916.0,2218.0,45492.0,8469.0
-29.028629,24.638389,25-01-2012,14.0,10507.5,9669.0,9934.0,7054.0,14580.0,15968.5,10989.5,9328.0,1078.0,61.0,740.5,2221.0,47991.5,11991.0
-30.568333,29.422778,25-01-2012,64.0,9058.5,9753.0,8818.0,7863.0,12119.0,17098.0,8644.0,8314.0,829.5,45.0,79.0,1663.0,44007.0,9287.5
-33.38056,19.30167,25-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-33.13083,18.86278,25-01-2012,12.0,11820.5,9741.5,9915.5,7976.0,15414.0,15896.0,12915.5,10048.0,763.0,85.0,1607.0,1509.0,47201.0,13112.5
-29.758889,30.935278,26-01-2012,68.0,8248.0,-9999.0,8892.0,4732.0,9981.0,13305.0,7895.0,8044.0,1812.0,-9999.0,266.0,4299.0,,8273.0
-29.161667,30.629722,26-01-2012,63.5,9461.0,9803.0,9394.5,7023.0,14548.0,14698.0,9529.5,8525.5,1083.5,71.0,1177.5,2283.5,46103.0,11814.0
-34.031944,22.053333,26-01-2012,9.0,8746.0,9652.0,8781.0,7621.0,11378.0,12169.0,8793.0,8169.0,892.0,81.0,562.0,1832.0,44233.0,9648.0
-34.039722,22.133333,26-01-2012,11.0,9429.0,9852.0,9041.0,7613.0,13844.0,18117.0,9099.0,8372.0,894.0,80.0,217.5,1836.0,44607.0,10264.5
-34.02861,22.22222,26-01-2012,154.0,9115.5,9585.0,8892.0,7742.0,12400.5,16422.5,8861.0,8235.0,846.0,90.0,148.5,1720.0,44540.0,9792.5
-30.398056,30.601944,27-01-2012,253.0,8293.0,-9999.0,8818.0,4642.0,9359.0,13203.5,7987.0,7944.5,1854.5,-9999.0,11.0,4410.0,,8075.0
-30.27402,30.69602,27-01-2012,164.0,11693.5,-9999.0,9004.0,4520.0,15770.5,19287.5,11792.5,10813.0,1871.5,-9999.0,,4467.0,,12376.0
-25.447222,30.711667,27-01-2012,37.0,9197.0,9725.0,9227.0,6910.0,13206.0,16736.0,9003.0,8300.5,1121.5,,47.0,2380.5,45774.5,10443.0
-29.641944,30.6875,28-01-2012,78.0,9147.5,-9999.0,9153.0,4829.0,12698.5,15379.5,8855.0,8272.0,1787.5,-9999.0,309.0,4228.0,,9669.0
-29.380556,30.2775,28-01-2012,177.5,10816.0,9707.0,8446.0,6957.0,14248.5,17376.5,10732.0,9950.0,1106.0,94.0,,2313.0,43432.0,11200.5
-25.127778,27.628889,30-01-2012,23.0,9767.5,9768.0,9934.0,6998.0,16376.0,14310.0,10478.0,8869.0,1132.0,42.0,582.0,2382.0,47544.5,13148.0
-25.20639,27.558,30-01-2012,34.0,9914.0,9619.0,9264.5,6982.5,13081.0,14911.0,10040.0,8894.5,1135.0,54.0,471.5,2392.0,45843.5,10792.5
-24.69514,27.40906,30-01-2012,25.0,9570.5,9581.0,9153.0,7077.0,12488.0,14526.5,9734.0,8676.0,1115.0,117.5,1091.5,2325.0,45517.5,10229.0
-27.169444,29.233889,30-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-26.861111,28.884722,30-01-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-26.970278,27.211111,30-01-2012,9.0,8500.0,9876.0,8576.5,8136.0,7797.5,8467.0,8359.5,8063.0,696.0,128.0,1540.0,1361.0,43320.0,7608.0
-26.73806,27.59194,30-01-2012,189.5,13448.0,9728.0,6418.5,7311.0,17045.0,17869.5,13662.0,12692.5,925.0,33.0,,1869.0,36876.5,15709.0
-26.45,28.085833,30-01-2012,34.0,9575.0,9671.5,9413.0,7831.0,12950.0,18074.0,9065.5,8672.0,846.0,89.5,203.5,1685.0,45888.5,10085.0
-27.00222,28.76528,31-01-2012,34.0,10403.0,-9999.0,8613.5,7514.0,13556.0,16027.0,10142.5,9217.5,854.0,-9999.0,348.5,1706.0,,10495.0
-27.273889,28.49,31-01-2012,13.0,9234.5,9853.0,8390.5,7489.5,9295.0,13047.0,9604.5,8597.0,864.0,24.5,143.0,1726.5,43501.0,8344.5
-26.98472222,26.63227778,31-01-2012,9.0,9631.0,9703.0,9116.0,8525.5,14401.0,14590.0,9606.5,8739.5,566.0,77.0,266.5,1077.5,44855.0,11845.5
-29.160278,26.573333,31-01-2012,9.0,9484.0,9677.0,9004.0,9039.0,12885.0,14935.0,9469.5,8619.5,384.0,88.0,1040.0,695.0,44392.0,10651.0
-33.818056,19.694722,31-01-2012,8.0,10329.0,9583.0,9934.0,7434.5,15506.5,14750.5,11111.0,9379.5,1026.5,73.0,2131.5,2131.5,47316.0,12457.5
-27.3,28.586944,01-02-2012,9.0,9819.5,-9999.0,9301.5,7510.0,15586.5,15112.0,9989.0,8721.0,853.5,-9999.0,776.5,1701.0,,12313.0
-28.69485,28.23487,01-02-2012,9.0,9105.5,9840.0,9153.0,7391.5,12290.0,14790.0,8914.5,8397.0,909.0,,674.5,1830.0,45532.5,10327.0
-29.615556,27.065278,01-02-2012,12.0,10005.0,9611.0,9729.5,8918.0,11860.0,14616.5,10787.5,9035.5,426.0,71.0,2997.5,775.0,46348.5,10265.5
-28.883333,27.89,01-02-2012,10.0,9752.0,9605.0,9171.5,7246.0,13028.5,15660.5,9924.5,8877.5,955.0,,222.5,1938.0,46304.0,10710.5
-34.075556,20.145556,01-02-2012,8.0,11056.0,9603.0,10641.0,7461.0,17648.5,16015.5,12048.5,9736.0,993.5,59.0,1018.0,2070.0,49281.5,14299.0
-24.925278,29.324444,02-02-2012,49.5,9272.5,9758.0,9153.0,5598.5,13207.0,15322.0,9072.5,8618.0,1532.5,140.0,570.0,3369.5,46594.0,10527.0
-30.336111,27.359444,02-02-2012,9.0,9388.0,9876.0,9153.0,8918.0,8117.0,10272.0,10185.0,8657.0,428.0,20.5,2417.0,779.0,44527.0,7866.0
-27.573056,24.746389,03-02-2012,12.0,9983.0,9673.0,10083.0,7239.0,14568.5,14661.0,10362.0,8888.5,1029.0,68.0,105.0,2099.0,48219.5,11901.5
-27.902778,24.615556,03-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-29.658056,25.973333,03-02-2012,8.0,9781.5,9687.0,9302.0,9040.5,13460.5,13886.0,9833.5,8889.5,380.0,69.0,1980.0,685.5,45113.0,11307.0
-31.000833,26.353056,03-02-2012,9.0,9660.0,9721.0,8781.0,8891.0,12876.0,14294.0,9998.0,8771.0,422.0,56.0,272.0,769.0,43908.0,10792.0
-30.679722,26.7125,03-02-2012,8.0,11028.5,9876.0,8204.0,8748.0,8930.0,15662.0,12463.5,9827.0,483.0,99.0,6.0,897.0,42229.0,8465.0
-28.760833,17.730278,05-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.99136,27.84208,06-02-2012,134.0,9263.5,9676.0,9153.0,7510.5,12924.5,16830.0,8963.5,8507.5,960.5,39.0,97.5,1956.5,45200.0,10153.5
-29.987778,29.851667,06-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-26.45,28.085833,06-02-2012,34.0,9575.0,9671.5,9413.0,7831.0,12950.0,18074.0,9065.5,8672.0,846.0,89.5,203.5,1685.0,45888.5,10085.0
-27.398611,26.614722,06-02-2012,9.0,9428.0,9798.5,9022.5,8718.0,12456.5,15336.0,9360.0,8523.5,501.0,62.0,120.0,939.0,44276.0,10224.0
-27.671111,27.236944,06-02-2012,9.0,9758.0,9792.5,9041.0,8661.0,13003.0,14220.0,9658.0,8771.5,520.0,96.5,70.5,979.0,44391.0,10886.5
-29.042222,24.6,06-02-2012,11.0,9696.0,9794.0,9097.0,7059.0,9140.5,11420.5,9030.0,8658.0,1077.0,105.0,916.0,2218.0,45492.0,8469.0
-27.356667,27.286389,06-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.01011111,26.69808333,07-02-2012,9.0,8980.0,9723.0,8818.0,8647.0,10498.0,12976.5,8799.0,8305.0,525.0,67.0,106.5,989.0,43981.0,8892.5
-30.830556,26.921389,07-02-2012,8.0,9180.0,9720.0,9488.0,8983.0,10111.0,12802.0,9231.0,8595.5,408.0,59.0,1227.0,739.0,45511.0,8709.5
-30.733889,29.828333,07-02-2012,64.5,9293.5,9715.5,9153.0,6528.5,13585.0,16530.0,8928.0,8342.0,1307.5,48.5,1397.5,2834.5,45313.0,10267.5
-29.380556,30.2775,07-02-2012,177.5,10816.0,9707.0,8446.0,6957.0,14248.5,17376.5,10732.0,9950.0,1106.0,94.0,,2313.0,43432.0,11200.5
-26.98472222,26.63227778,07-02-2012,9.0,9631.0,9703.0,9116.0,8525.5,14401.0,14590.0,9606.5,8739.5,566.0,77.0,266.5,1077.5,44855.0,11845.5
-25.45963889,28.26430556,07-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.57877778,29.12747222,07-02-2012,38.0,10065.5,9384.0,9394.5,6752.0,12941.0,13402.0,10595.5,8998.5,1225.0,,1343.0,2602.5,46590.0,10780.0
-27.4,26.624722,07-02-2012,9.0,9392.0,9747.5,8930.0,8716.0,12414.0,14931.5,9235.5,8429.0,502.0,58.5,160.5,941.0,44179.5,10009.0
-25.81048333,27.90955222,08-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.937778,31.209444,08-02-2012,9.0,8848.0,-9999.0,8260.0,8849.5,12188.0,15252.5,8660.0,8066.0,413.0,-9999.0,1487.0,761.5,,9680.0
-30.398056,30.601944,08-02-2012,253.0,8293.0,-9999.0,8818.0,4642.0,9359.0,13203.5,7987.0,7944.5,1854.5,-9999.0,11.0,4410.0,,8075.0
-30.27402,30.69602,08-02-2012,164.0,11693.5,-9999.0,9004.0,4520.0,15770.5,19287.5,11792.5,10813.0,1871.5,-9999.0,,4467.0,,12376.0
-27.00222,28.76528,08-02-2012,34.0,10403.0,-9999.0,8613.5,7514.0,13556.0,16027.0,10142.5,9217.5,854.0,-9999.0,348.5,1706.0,,10495.0
-27.02314,28.59389,08-02-2012,10.0,13636.0,9664.5,5544.0,7478.0,14710.5,18277.0,13599.5,12797.0,867.0,,,1735.0,33756.5,12313.0
-26.648056,27.089444,08-02-2012,9.0,9515.0,9812.0,9338.5,7963.0,15357.5,15263.5,9655.0,8690.0,775.0,74.0,380.5,1539.0,45405.5,11707.5
-26.970278,27.211111,08-02-2012,9.0,8500.0,9876.0,8576.5,8136.0,7797.5,8467.0,8359.5,8063.0,696.0,128.0,1540.0,1361.0,43320.0,7608.0
-26.880278,26.965,08-02-2012,13.0,9174.0,9825.5,8892.0,8253.0,13260.0,16031.5,8882.0,8290.5,658.0,118.0,854.0,1276.0,44156.5,10295.5
-27.273889,28.49,08-02-2012,13.0,9234.5,9853.0,8390.5,7489.5,9295.0,13047.0,9604.5,8597.0,864.0,24.5,143.0,1726.5,43501.0,8344.5
-27.4275,28.525833,08-02-2012,9.0,8626.0,-9999.0,8613.5,7515.5,11727.0,19703.0,8219.0,7998.0,856.0,-9999.0,1596.0,1707.5,,9089.0
-27.3,28.586944,08-02-2012,9.0,9819.5,-9999.0,9301.5,7510.0,15586.5,15112.0,9989.0,8721.0,853.5,-9999.0,776.5,1701.0,,12313.0
-27.044444,27.005,08-02-2012,9.0,9349.0,9834.0,9004.0,8457.0,14166.5,17361.0,9010.0,8365.0,590.0,93.0,287.5,1130.0,44330.0,10678.0
-29.028629,24.638389,08-02-2012,14.0,10507.5,9669.0,9934.0,7054.0,14580.0,15968.5,10989.5,9328.0,1078.0,61.0,740.5,2221.0,47991.5,11991.0
-34.329722,18.990278,08-02-2012,43.0,8608.5,9612.0,8334.0,7620.0,10072.0,10031.0,8742.5,8357.0,847.0,60.0,4.0,1719.0,43216.0,9339.5
-27.5275,30.858056,09-02-2012,16.5,9511.5,9714.0,8315.5,9081.0,14108.0,16016.0,9626.5,8507.0,330.0,63.0,66.0,590.5,42772.0,11021.0
-30.13573889,30.67422222,09-02-2012,115.0,10331.0,-9999.0,8892.0,4490.0,9905.0,12767.0,10718.5,8937.0,1883.0,-9999.0,281.0,4509.0,,8509.0
-29.803611,30.516111,10-02-2012,73.0,9468.5,9802.5,9394.5,5623.0,14758.0,15330.0,9664.5,8588.5,1566.0,112.0,1056.5,3563.0,46580.0,11907.5
-28.44555556,32.325,12-02-2012,119.5,10500.5,9818.0,9469.0,6633.0,14681.5,17686.0,10869.0,8997.5,1246.0,,113.5,2707.0,46184.0,11617.5
-29.161667,30.629722,12-02-2012,63.5,9461.0,9803.0,9394.5,7023.0,14548.0,14698.0,9529.5,8525.5,1083.5,71.0,1177.5,2283.5,46103.0,11814.0
-26.73806,27.59194,13-02-2012,189.5,13448.0,9728.0,6418.5,7311.0,17045.0,17869.5,13662.0,12692.5,925.0,33.0,,1869.0,36876.5,15709.0
-31.396,29.2651,13-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-31.554722,29.245556,13-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-25.127778,27.628889,14-02-2012,23.0,9767.5,9768.0,9934.0,6998.0,16376.0,14310.0,10478.0,8869.0,1132.0,42.0,582.0,2382.0,47544.5,13148.0
-25.20639,27.558,14-02-2012,34.0,9914.0,9619.0,9264.5,6982.5,13081.0,14911.0,10040.0,8894.5,1135.0,54.0,471.5,2392.0,45843.5,10792.5
-27.169444,29.233889,14-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-30.568333,29.422778,14-02-2012,64.0,9058.5,9753.0,8818.0,7863.0,12119.0,17098.0,8644.0,8314.0,829.5,45.0,79.0,1663.0,44007.0,9287.5
-30.570833,29.150556,14-02-2012,18.5,10459.0,9674.0,10604.0,8703.0,15896.0,14234.5,11207.5,9396.5,511.0,51.5,1530.5,963.0,48219.5,13740.0
-31.104278,29.399722,14-02-2012,92.5,9067.5,9755.0,9190.0,6194.0,11283.0,12751.5,9162.5,8563.0,1403.5,26.0,1482.0,3064.0,45667.0,9569.0
-32.595833,19.009444,14-02-2012,9.0,10553.0,9705.0,9580.5,8104.5,15740.0,15486.0,11222.0,9324.0,723.0,56.0,652.0,1429.0,46131.0,13162.0
-28.141944,26.417778,15-02-2012,9.0,9229.5,9712.0,9617.5,8999.0,14168.5,15461.0,9242.5,8469.0,400.0,48.5,2814.5,727.5,45894.5,11374.5
-28.1175,26.719444,15-02-2012,9.0,9904.5,9699.0,9469.0,8960.0,12943.0,14098.0,9918.5,8927.5,414.0,54.0,802.5,756.5,45457.0,11318.0
-31.031389,28.883333,15-02-2012,8.0,10549.0,9683.0,9525.0,8122.5,12993.5,12670.0,10731.0,9493.5,719.0,40.0,2156.5,1437.0,46011.5,10792.0
-30.86013889,29.07125,15-02-2012,9.0,10641.0,9828.5,9655.0,8201.0,14072.0,13664.5,11218.5,9581.0,708.0,31.5,353.5,1404.0,46031.5,12104.0
-30.77586667,29.03221667,15-02-2012,20.0,10891.0,9662.0,10195.0,8326.5,17273.0,15431.5,11740.5,9739.5,662.5,44.0,958.0,1298.5,47691.0,14311.0
-24.69514,27.40906,16-02-2012,25.0,9570.5,9581.0,9153.0,7077.0,12488.0,14526.5,9734.0,8676.0,1115.0,117.5,1091.5,2325.0,45517.5,10229.0
-27.398611,26.614722,16-02-2012,9.0,9428.0,9798.5,9022.5,8718.0,12456.5,15336.0,9360.0,8523.5,501.0,62.0,120.0,939.0,44276.0,10224.0
-27.671111,27.236944,16-02-2012,9.0,9758.0,9792.5,9041.0,8661.0,13003.0,14220.0,9658.0,8771.5,520.0,96.5,70.5,979.0,44391.0,10886.5
-28.376944,24.303056,16-02-2012,9.0,9795.0,9724.5,9301.5,8017.0,11446.0,12961.0,9519.0,8861.0,783.0,63.0,449.0,1550.0,45265.5,9593.0
-29.615556,27.065278,16-02-2012,12.0,10005.0,9611.0,9729.5,8918.0,11860.0,14616.5,10787.5,9035.5,426.0,71.0,2997.5,775.0,46348.5,10265.5
-27.356667,27.286389,16-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.4,26.624722,16-02-2012,9.0,9392.0,9747.5,8930.0,8716.0,12414.0,14931.5,9235.5,8429.0,502.0,58.5,160.5,941.0,44179.5,10009.0
-22.43772222,31.07805556,17-02-2012,9.0,8807.0,9595.0,9339.0,7663.5,10067.0,11215.0,8835.5,8205.5,921.5,16.0,10658.5,1893.5,44967.0,9070.0
-27.902778,24.615556,17-02-2012,9.0,9702.0,9716.0,9748.0,8214.0,14329.5,15901.5,9538.0,8681.0,719.0,78.0,1352.0,1408.0,46356.0,11291.5
-34.250556,20.9925,17-02-2012,-4969.0,4549.0,-126.0,-572.0,-1312.0,5163.5,5666.0,4416.0,4373.5,-4510.5,-4988.5,-4999.5,-3981.0,22109.0,4309.0
-28.760833,17.730278,19-02-2012,60.0,9726.0,9880.0,9190.0,8050.5,7721.0,8150.0,9267.0,8732.0,766.5,,2248.0,1543.5,44651.5,7752.0
-27.01011111,26.69808333,20-02-2012,9.0,8980.0,9723.0,8818.0,8647.0,10498.0,12976.5,8799.0,8305.0,525.0,67.0,106.5,989.0,43981.0,8892.5
-26.45,28.085833,20-02-2012,27.0,9794.0,9671.5,9153.0,7824.0,14180.5,15667.0,10084.0,9032.0,793.0,89.5,218.5,1577.0,45475.5,10960.0
-26.98472222,26.63227778,20-02-2012,9.0,9631.0,9703.0,9116.0,8525.5,14401.0,14590.0,9606.5,8739.5,566.0,77.0,266.5,1077.5,44855.0,11845.5
-33.501667,21.624167,20-02-2012,13.0,9534.5,9626.0,9283.0,7980.0,11401.0,15292.5,9407.5,8672.5,780.0,65.0,670.5,1569.0,45388.5,9240.0
-33.31388889,19.07472222,20-02-2012,8.0,9537.5,9712.0,8855.0,7907.5,13261.5,13345.0,9931.5,8896.5,785.0,55.0,124.5,1568.5,44331.5,11148.5
-24.679167,30.8025,21-02-2012,9.0,9645.0,9709.0,8855.0,8263.0,15259.5,13650.0,10361.0,8696.0,675.0,,1789.5,1326.0,44117.5,13099.0
-30.830556,26.921389,21-02-2012,8.0,9180.0,9720.0,9488.0,8983.0,10111.0,12802.0,9231.0,8595.5,408.0,59.0,1227.0,739.0,45511.0,8709.5
-24.670833,28.560833,21-02-2012,425.0,9864.5,9634.0,9078.0,5912.0,14787.5,17102.5,9630.0,9022.0,1396.0,26.5,709.5,3041.0,46455.0,11343.0
-28.735556,29.820556,21-02-2012,9.0,9301.5,9731.0,8948.5,7444.0,11934.0,15933.5,8823.0,8222.0,960.0,76.0,1156.0,1966.0,44709.5,9097.0
-26.648056,27.089444,21-02-2012,9.0,9515.0,9812.0,9338.5,7963.0,15357.5,15263.5,9655.0,8690.0,775.0,74.0,380.5,1539.0,45405.5,11707.5
-26.970278,27.211111,21-02-2012,9.0,8500.0,9876.0,8576.5,8136.0,7797.5,8467.0,8359.5,8063.0,696.0,128.0,1540.0,1361.0,43320.0,7608.0
-26.880278,26.965,21-02-2012,13.0,9174.0,9825.5,8892.0,8253.0,13260.0,16031.5,8882.0,8290.5,658.0,118.0,854.0,1276.0,44156.5,10295.5
-27.044444,27.005,21-02-2012,9.0,9349.0,9834.0,9004.0,8457.0,14166.5,17361.0,9010.0,8365.0,590.0,93.0,287.5,1130.0,44330.0,10678.0
-25.45963889,28.26430556,21-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-28.068333,31.55,21-02-2012,9.0,9404.0,9784.5,8799.5,8494.0,14606.0,15309.0,9728.0,8274.0,541.0,,1820.5,1033.0,44011.5,12080.0
-29.161667,23.696389,22-02-2012,25.0,9684.0,9876.0,9078.5,8981.0,7690.0,7948.0,8981.0,8760.5,416.0,90.0,239.0,758.0,44152.5,7579.5
-29.641944,30.6875,22-02-2012,78.0,9147.5,-9999.0,9153.0,4829.0,12698.5,15379.5,8855.0,8272.0,1787.5,-9999.0,309.0,4228.0,,9669.0
-27.38972222,26.46388889,22-02-2012,19.0,9523.0,9660.0,8948.5,8752.0,9217.0,9688.0,9573.5,8598.5,489.0,98.0,488.5,913.0,44333.0,8813.0
-30.679722,26.7125,22-02-2012,-9999.0,,-9999.0,8706.0,7656.0,,,,,862.5,-9999.0,-9999.0,1706.5,,
-29.1825,23.575556,22-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-28.7115,24.07288889,23-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-27.602222,29.942778,23-02-2012,9.0,9419.0,9635.0,9543.5,8410.5,13723.0,15347.0,9412.0,8504.5,611.0,36.0,1345.5,1171.0,46113.0,11019.0
-28.75,30.442778,23-02-2012,10.0,11007.5,9684.0,9450.0,5813.0,14504.0,14265.0,11415.0,9855.0,1507.0,88.0,3664.0,3337.0,47128.0,12171.0
-29.380556,30.2775,23-02-2012,177.5,10816.0,9707.0,8446.0,6957.0,14248.5,17376.5,10732.0,9950.0,1106.0,94.0,,2313.0,43432.0,11200.5
-27.398611,26.614722,23-02-2012,9.0,9428.0,9798.5,9022.5,8718.0,12456.5,15336.0,9360.0,8523.5,501.0,62.0,120.0,939.0,44276.0,10224.0
-29.758889,30.935278,24-02-2012,68.0,8248.0,-9999.0,8892.0,4732.0,9981.0,13305.0,7895.0,8044.0,1812.0,-9999.0,266.0,4299.0,,8273.0
-27.573056,24.746389,24-02-2012,18.0,9507.5,9673.0,9860.0,8286.0,13418.5,15231.0,9459.5,8604.0,691.0,68.0,105.0,1347.0,46661.0,11189.5
-34.031944,22.053333,24-02-2012,9.0,8746.0,9652.0,8781.0,7621.0,11378.0,12169.0,8793.0,8169.0,892.0,81.0,562.0,1832.0,44233.0,9648.0
-34.039722,22.133333,24-02-2012,11.0,9429.0,9852.0,9041.0,7613.0,13844.0,18117.0,9099.0,8372.0,894.0,80.0,217.5,1836.0,44607.0,10264.5
-30.398056,30.601944,25-02-2012,253.0,8293.0,-9999.0,8818.0,4642.0,9359.0,13203.5,7987.0,7944.5,1854.5,-9999.0,11.0,4410.0,,8075.0
-30.27402,30.69602,25-02-2012,164.0,11693.5,-9999.0,9004.0,4520.0,15770.5,19287.5,11792.5,10813.0,1871.5,-9999.0,,4467.0,,12376.0
-27.169444,29.233889,27-02-2012,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,
-26.861111,28.884722,27-02-2012,82.0,9699.5,9570.5,9394.5,8029.0,14935.5,16663.0,9763.0,8846.0,715.0,,618.0,1392.5,46200.5,11538.5
