,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,qa,red,blue,drad,emis,emsd,lwir,trad,urad,atran,cdist,green,nir08,lwir.1,swir16,swir22,cloud_qa,qa_pixel,qa_radsat,atmos_opacity
115,-23.281,30.54305556,03-02-2011,179.566,377.0,10.0,626.0,12142.0,11432.0,693.0,9580.0,46.0,41052.5,7661.0,1386.0,8176.0,,11879.5,17210.0,41052.5,18270.5,15619.5,,5896.0,,55.0
116,-28.801278,31.955389,03-02-2011,267.057,1405.0,27.0,241.5,9127.5,8429.0,924.0,9825.5,18.0,43721.0,8547.0,1939.0,7394.0,599.0,9427.0,16685.5,43721.0,12127.0,9348.0,,5440.0,,54.0
117,-27.00222,28.76528,03-02-2011,77.106,184.2,25.0,-9999.0,9947.0,8743.0,944.0,-9999.0,-9999.0,,8762.5,1923.5,7294.0,1386.0,9691.0,13724.0,,13005.5,10754.5,,5440.0,,10.0
118,-27.02314,28.59389,03-02-2011,73.521,195.0,17.0,290.5,10129.0,8893.0,933.0,9732.0,,44360.0,8632.0,1897.0,7326.0,193.0,9969.5,11490.5,44360.0,10372.5,9135.0,8.0,5440.0,,9.0
119,-27.3,28.586944,03-02-2011,79.329,175.8,18.0,-9999.0,9929.5,8561.0,889.0,-9999.0,-9999.0,,8818.0,1793.5,7459.5,816.5,9636.0,14954.0,,14753.0,11537.5,,5440.0,,10.0
120,-30.679722,26.7125,03-02-2011,110.608,213.21,10.0,205.5,11938.0,9235.5,1049.0,9876.0,99.0,43283.0,8372.0,2154.0,7002.0,2042.0,10548.0,13400.0,43283.0,7764.0,7659.0,8.0,5440.0,,9.0
121,-28.460833,21.248889,03-02-2011,83.815,282.2,61.0,358.5,13063.0,10832.0,1245.0,9733.0,66.0,42430.5,8278.5,2611.0,6753.0,129.5,12046.5,14599.0,42430.5,12067.0,11038.5,8.0,5440.0,,150.0
122,-28.460833,21.248889,04-02-2011,75.303,416.5,43.5,358.5,13063.0,10832.0,1245.0,9733.0,66.0,42430.5,8278.5,2611.0,6753.0,129.5,12046.5,14599.0,42430.5,12067.0,11038.5,8.0,5440.0,,150.0
123,-29.140556,31.391944,07-02-2011,52.323,410.0,11.0,403.0,12548.0,9784.5,1976.0,9856.0,75.5,47176.0,8658.0,4784.0,3666.0,1312.0,11594.0,13930.0,47176.0,8610.0,8471.0,1.0,5440.0,,71.5
124,-25.99136,27.84208,07-02-2011,98.8,368.0,15.0,679.5,11898.0,10629.0,1230.0,9677.0,39.0,43996.0,8326.0,2682.0,6310.0,7.0,11771.5,18631.5,43996.0,16495.0,12815.0,,5440.0,,15.0
125,-24.058889,31.237222,07-02-2011,95.677,371.0,10.0,519.5,9677.5,8702.0,1501.0,9620.0,49.0,44531.5,8576.5,3334.0,5666.0,34.0,9468.5,14757.5,44531.5,13111.5,10821.0,,5440.0,,13.0
126,-26.73806,27.59194,07-02-2011,58.238,193.4,81.0,485.5,8961.0,8719.0,1168.0,9856.0,33.0,43734.0,8381.0,2495.5,6561.5,38.0,9167.0,9089.5,43734.0,7963.0,7740.0,36.0,7440.0,,38.0
127,-30.86013889,29.07125,07-02-2011,45.978,119.3,10.0,218.0,11634.0,9396.0,935.0,9832.0,31.5,45359.0,9357.5,1912.0,7631.0,747.5,10724.5,14558.0,45359.0,11450.0,10000.5,,5440.0,,21.0
128,-27.356667,27.286389,07-02-2011,93.012,203.7,100.0,260.0,9290.0,8718.0,1187.0,9829.5,95.0,44381.0,8547.0,2526.0,6521.0,930.0,9502.5,16828.5,44381.0,12665.5,9643.0,,5440.0,,106.5
129,-28.058889,30.373611,07-02-2011,71.0,290.0,100.0,250.5,9431.0,8452.5,939.0,9657.0,96.0,44904.0,8911.0,1921.0,7403.0,267.5,9326.0,14514.0,44904.0,12189.5,9706.0,,5440.0,,9.0
130,-27.01011111,26.69808333,08-02-2011,101.723,207.1,15.0,274.0,10728.5,9344.0,1245.0,9804.5,67.0,44339.0,8492.0,2668.0,6332.0,592.0,10433.5,12433.5,44339.0,9579.5,8531.5,1.0,5440.0,,101.0
131,-27.169444,29.233889,08-02-2011,101.294,225.9,10.0,-4896.0,4762.0,4315.5,-4632.5,-103.5,-4999.5,22246.5,-534.5,-4276.5,-1006.0,-4528.5,4774.0,6219.0,22246.5,5600.5,4803.0,,2720.5,,-4982.0
132,-26.98472222,26.63227778,08-02-2011,206.521,612.0,158.0,303.5,10262.5,9414.0,1237.0,9693.0,77.0,46784.0,9156.0,2652.0,6366.0,274.5,10207.0,13683.0,46784.0,14011.5,11850.5,,5440.0,,123.0
133,-27.398611,26.614722,08-02-2011,92.527,237.8,53.0,343.0,10126.0,9253.5,1277.0,9792.0,62.0,44909.5,8630.5,2745.0,6223.0,210.5,10247.0,15515.5,44909.5,12823.0,10403.5,,5440.0,,158.5
134,-27.573056,24.746389,08-02-2011,113.181,304.7,10.0,373.0,9470.0,8658.0,1333.0,9673.0,68.0,45025.0,8818.0,2841.0,6247.0,117.0,9767.5,17012.5,45025.0,12108.0,9335.0,,5440.0,,211.0
135,-33.501667,21.624167,08-02-2011,178.546,896.0,24.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
136,-32.502778,19.535833,08-02-2011,27.104,168.6,10.0,203.0,14613.0,10579.0,1139.0,9522.0,54.0,48033.5,10014.5,2404.5,7154.0,8443.5,13104.0,17653.0,48033.5,19330.0,16984.0,,5440.0,,8.0
137,-25.45963889,28.26430556,08-02-2011,118.92,530.0,82.0,236.0,11096.0,9139.0,379.0,9636.0,176.0,42157.0,7980.5,692.0,8932.0,1058.0,9926.0,13959.0,42157.0,15156.5,12552.5,,5440.0,,8.0
138,-26.970278,27.211111,09-02-2011,68.54,209.0,90.0,288.0,11496.0,9671.5,1194.5,9856.0,128.0,43899.0,8437.0,2549.5,6509.5,390.5,11040.0,10218.0,43899.0,7946.5,7735.0,32.0,5504.0,,101.0
139,-27.273889,28.49,09-02-2011,82.521,189.8,31.0,294.0,9407.5,8456.5,903.0,9849.0,24.5,43282.0,8372.0,1826.5,7416.5,187.0,9060.0,12333.0,43282.0,9264.5,8181.0,1.0,5440.0,,10.0
140,-28.69485,28.23487,09-02-2011,140.367,276.7,10.0,206.0,9143.0,8267.0,803.0,9840.0,,43363.0,8372.0,1596.0,7712.0,1019.0,8931.0,14198.0,43363.0,11670.0,9620.0,4.0,5440.0,,9.0
141,-28.883333,27.89,09-02-2011,121.513,242.8,10.0,259.0,9399.5,8398.5,819.0,9605.0,,44203.0,8558.0,1630.0,7663.0,224.5,9248.0,14007.5,44203.0,12553.5,9979.0,,5440.0,,9.0
142,-27.02314,28.59389,10-02-2011,132.58,353.0,25.0,290.5,10129.0,8893.0,933.0,9732.0,,44360.0,8632.0,1897.0,7326.0,193.0,9969.5,11490.5,44360.0,10372.5,9135.0,8.0,5440.0,,9.0
143,-30.679722,26.7125,10-02-2011,97.433,207.4,10.0,252.0,11413.0,9170.0,1235.0,9856.0,99.0,43678.0,8381.0,2616.0,6444.0,2628.5,10468.0,11724.0,43678.0,7895.0,7622.0,40.0,5440.0,,11.0
144,-30.534167,24.961944,10-02-2011,60.941,152.6,10.0,412.5,10773.5,9795.0,1209.0,9762.0,70.0,45025.0,8603.0,2542.0,6390.0,66.0,10835.0,15132.5,45025.0,13586.0,11169.0,,5440.0,,10.0
145,-34.031944,22.053333,10-02-2011,12.53,263.7,10.0,292.0,7826.0,7784.0,567.0,9717.0,81.0,40384.0,7516.0,1111.0,8524.0,188.0,7859.0,9058.0,40384.0,8310.0,7822.0,,5440.0,,9.0
146,-34.039722,22.133333,10-02-2011,5.0,396.0,10.0,220.0,9608.0,8506.0,568.0,9805.0,80.0,40937.0,7776.0,1112.0,8523.0,367.0,9266.0,13491.5,40937.0,13393.0,11250.5,,5440.0,,9.0
147,-32.595833,19.009444,10-02-2011,10.526,84.8,10.0,204.0,10903.5,9227.5,1175.5,9714.0,56.0,47629.0,10070.0,2505.5,7112.5,6441.0,10334.0,15218.5,47629.0,14735.0,12208.5,,5440.0,,9.0
148,-28.801278,31.955389,11-02-2011,116.762,515.0,14.0,241.5,9127.5,8429.0,924.0,9825.5,18.0,43721.0,8547.0,1939.0,7394.0,599.0,9427.0,16685.5,43721.0,12127.0,9348.0,,5440.0,,54.0
149,-29.658056,25.973333,11-02-2011,101.804,213.9,147.0,181.0,11157.5,9396.0,808.0,9687.0,69.0,45604.0,8990.0,1613.5,7641.0,2742.5,10765.0,14001.0,45604.0,12520.0,10583.0,,5440.0,,9.0
150,-28.068333,31.55,11-02-2011,56.453,190.7,10.0,387.0,10059.0,8688.0,1809.5,9775.5,,48040.5,9018.0,4230.5,4389.0,906.5,9854.5,16337.5,48040.5,14979.0,11663.0,,5440.0,,14.0
151,-28.760833,17.730278,13-02-2011,77.58,217.0,35.0,172.0,12802.0,9557.0,890.0,9880.0,,44344.0,8935.0,1835.0,7669.0,2447.5,11426.0,11190.0,44344.0,7687.5,7645.0,32.0,5504.0,,8.0
152,-29.7775,29.470833,14-02-2011,9.45,41.2,10.0,212.0,8978.5,8429.5,811.5,9868.0,,44637.5,9004.0,1609.5,7809.5,494.5,9355.0,16079.5,44637.5,12341.5,9665.5,,5440.0,,33.5
153,-29.987778,29.851667,14-02-2011,33.358,97.1,10.0,358.0,9390.5,8647.5,1101.5,9830.0,76.0,44686.5,8769.0,2370.0,6832.0,138.5,9616.0,19052.5,44686.5,14601.0,11173.5,,5440.0,,153.0
154,-29.744167,29.905833,14-02-2011,19.682,67.8,10.0,390.0,9448.0,8721.0,1158.5,9730.0,69.0,44381.5,8603.0,2513.0,6660.5,97.0,9829.5,15146.5,44381.5,12551.0,9830.5,,5440.0,,84.0
155,-26.861111,28.884722,14-02-2011,64.013,241.0,18.0,213.0,9241.5,8691.0,747.0,9570.5,,45396.5,9097.0,1477.5,7957.5,476.5,9550.0,17658.5,45396.5,13746.5,10574.0,,5440.0,,46.0
156,-26.45,28.085833,14-02-2011,135.21,642.0,80.0,298.0,12540.0,9502.5,329.0,9670.5,89.5,41467.5,7739.0,590.0,9051.0,178.5,10720.0,15210.0,41467.5,17974.0,14201.0,2.0,5440.0,,9.0
157,-31.396,29.2651,14-02-2011,21.155,69.9,10.0,308.5,13003.0,9782.5,1519.0,9856.0,102.5,45330.0,8935.0,3465.0,5644.0,814.5,11835.5,12488.0,45330.0,8894.0,8335.0,32.0,5440.0,,115.0
158,-25.20639,27.558,15-02-2011,109.812,519.0,57.0,633.5,9985.0,10039.0,1244.5,9619.0,54.0,44583.0,8744.0,2629.0,6600.5,1.5,10466.5,14137.5,44583.0,10315.5,8536.0,,5568.0,,690.5
159,-24.69514,27.40906,15-02-2011,130.318,527.0,112.0,650.5,10524.0,9921.0,1284.0,9529.0,80.0,45279.0,8948.5,2725.0,6481.0,3.0,10647.0,15543.0,45279.0,11919.5,9642.5,,5568.0,,622.5
160,-26.006389,29.253889,15-02-2011,98.186,572.0,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
161,-27.802778,28.768333,15-02-2011,62.998,153.0,10.0,-9999.0,9811.5,8857.5,943.0,-9999.0,-9999.0,,8836.5,1929.5,7316.5,985.5,9803.5,12128.5,,9325.0,8486.0,,5440.0,,22.0
162,-27.398611,26.614722,15-02-2011,110.057,283.9,63.0,343.0,10126.0,9253.5,1277.0,9792.0,62.0,44909.5,8630.5,2745.0,6223.0,210.5,10247.0,15515.5,44909.5,12823.0,10403.5,,5440.0,,158.5
163,-27.671111,27.236944,15-02-2011,91.236,218.7,61.0,284.0,11237.5,9693.5,1198.0,9756.5,96.5,46121.0,8990.0,2550.0,6476.0,381.5,10943.0,14887.0,46121.0,13522.0,11403.0,,5440.0,,48.0
164,-29.160278,26.573333,15-02-2011,167.527,385.0,156.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
165,-30.568333,29.422778,15-02-2011,49.85,122.0,14.0,334.0,9031.5,8679.0,835.5,9744.0,45.0,44092.0,8658.0,1712.5,7693.0,126.5,9417.0,17023.0,44092.0,13069.5,10005.5,,5440.0,,129.0
166,-30.570833,29.150556,15-02-2011,37.25,99.8,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
167,-33.38056,19.30167,15-02-2011,18.132,118.2,41.0,231.0,11320.5,9572.0,942.0,9595.0,27.0,47735.5,10070.0,1957.0,7648.0,812.0,10665.5,15820.0,47735.5,16377.5,13975.0,,5440.0,,9.0
168,-33.31388889,19.07472222,15-02-2011,28.822,177.4,22.0,218.0,9965.0,8765.0,1098.5,9732.0,55.0,46348.5,9654.5,2322.5,7299.5,1541.5,9546.5,13162.5,46348.5,12786.0,10889.0,,5440.0,,9.0
169,-27.495556,26.074722,15-02-2011,145.379,373.0,163.0,292.0,11540.5,9490.5,1357.0,9696.5,81.0,45910.5,8713.0,2958.0,5873.0,738.5,11044.5,17937.5,45910.5,18143.5,14152.5,,5440.0,,199.0
170,-25.436111,31.982222,16-02-2011,74.369,226.2,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
171,-24.39619444,27.08983333,16-02-2011,233.162,535.0,145.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
172,-25.67386,31.57527,16-02-2011,36.36,117.2,22.0,343.0,8727.5,8695.5,1892.5,9850.5,63.0,45341.5,8892.0,4400.0,4577.0,1062.5,9328.0,17360.5,45341.5,12598.5,9475.0,,5440.0,,236.0
173,-30.733889,29.828333,16-02-2011,27.45,84.6,10.0,407.5,9723.0,8675.0,1230.5,9715.5,48.5,46273.0,9184.0,2702.5,6482.0,60.0,9712.5,16068.0,46273.0,14358.0,11011.0,,5440.0,,42.0
174,-30.398056,30.601944,16-02-2011,36.467,233.3,10.0,-9999.0,8930.0,8320.0,1557.0,-9999.0,-9999.0,,8852.0,3596.0,5387.0,166.5,9213.5,17011.0,,12459.5,9742.5,,5440.0,,47.0
175,-27.273889,28.49,16-02-2011,86.062,180.1,14.0,294.0,9407.5,8456.5,903.0,9849.0,24.5,43282.0,8372.0,1826.5,7416.5,187.0,9060.0,12333.0,43282.0,9264.5,8181.0,1.0,5440.0,,10.0
176,-27.3,28.586944,16-02-2011,80.576,159.4,15.0,-9999.0,9929.5,8561.0,889.0,-9999.0,-9999.0,,8818.0,1793.5,7459.5,816.5,9636.0,14954.0,,14753.0,11537.5,,5440.0,,10.0
177,-27.044444,27.005,16-02-2011,93.716,233.7,32.0,258.0,9503.5,8882.5,1206.0,9803.5,93.0,44809.5,8658.0,2570.0,6476.0,1193.0,9908.0,17418.5,44809.5,13987.0,10115.0,,5440.0,,126.0
178,-30.86013889,29.07125,16-02-2011,43.627,110.7,10.0,218.0,11634.0,9396.0,935.0,9832.0,31.5,45359.0,9357.5,1912.0,7631.0,747.5,10724.5,14558.0,45359.0,11450.0,10000.5,,5440.0,,21.0
179,-30.77586667,29.03221667,16-02-2011,45.391,100.9,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
180,-33.13083,18.86278,16-02-2011,11.685,106.8,42.0,201.5,12122.5,9873.5,1125.0,9745.5,85.0,48196.0,10319.0,2386.0,7245.0,2895.0,11456.5,15187.0,48196.0,14527.0,12799.0,,5440.0,,8.0
181,-24.925278,29.324444,17-02-2011,122.0,109.1,37.0,237.0,9276.5,8655.0,865.0,9758.0,140.0,43207.0,8334.0,1754.0,7565.0,557.5,9112.0,13185.0,43207.0,13904.5,11277.0,,5440.0,,11.5
182,-27.00222,28.76528,17-02-2011,100.355,228.5,36.0,-9999.0,9947.0,8743.0,944.0,-9999.0,-9999.0,,8762.5,1923.5,7294.0,1386.0,9691.0,13724.0,,13005.5,10754.5,,5440.0,,10.0
183,-27.02314,28.59389,17-02-2011,96.161,229.9,57.0,290.5,10129.0,8893.0,933.0,9732.0,,44360.0,8632.0,1897.0,7326.0,193.0,9969.5,11490.5,44360.0,10372.5,9135.0,8.0,5440.0,,9.0
184,-22.43772222,31.07805556,18-02-2011,19.62,84.0,10.0,170.0,9460.0,8479.0,833.0,9604.0,16.0,44986.0,8935.0,1710.0,7766.0,4972.5,9030.0,13383.5,44986.0,12118.0,10110.5,,5440.0,,9.0
185,-29.803611,30.516111,18-02-2011,106.779,414.0,12.0,427.0,9429.0,8763.0,1338.0,9805.0,112.0,45998.5,9018.0,2999.5,6040.5,56.0,9643.0,15906.0,45998.5,14471.0,11037.0,,5440.0,,63.0
186,-25.99136,27.84208,21-02-2011,109.973,373.0,10.0,679.5,11898.0,10629.0,1230.0,9677.0,39.0,43996.0,8326.0,2682.0,6310.0,7.0,11771.5,18631.5,43996.0,16495.0,12815.0,,5440.0,,15.0
187,-26.861111,28.884722,21-02-2011,93.973,327.1,18.0,213.0,9241.5,8691.0,747.0,9570.5,,45396.5,9097.0,1477.5,7957.5,476.5,9550.0,17658.5,45396.5,13746.5,10574.0,,5440.0,,46.0
188,-26.73806,27.59194,21-02-2011,82.028,284.0,180.0,485.5,8961.0,8719.0,1168.0,9856.0,33.0,43734.0,8381.0,2495.5,6561.5,38.0,9167.0,9089.5,43734.0,7963.0,7740.0,36.0,7440.0,,38.0
189,-26.45,28.085833,21-02-2011,134.233,623.0,80.0,298.0,12540.0,9502.5,329.0,9670.5,89.5,41467.5,7739.0,590.0,9051.0,178.5,10720.0,15210.0,41467.5,17974.0,14201.0,2.0,5440.0,,9.0
190,-27.01011111,26.69808333,22-02-2011,103.0,318.8,15.0,274.0,10728.5,9344.0,1245.0,9804.5,67.0,44339.0,8492.0,2668.0,6332.0,592.0,10433.5,12433.5,44339.0,9579.5,8531.5,1.0,5440.0,,101.0
191,-27.169444,29.233889,22-02-2011,129.062,266.9,56.0,-4896.0,4762.0,4315.5,-4632.5,-103.5,-4999.5,22246.5,-534.5,-4276.5,-1006.0,-4528.5,4774.0,6219.0,22246.5,5600.5,4803.0,,2720.5,,-4982.0
192,-26.98472222,26.63227778,22-02-2011,241.0,216.8,135.0,303.5,10262.5,9414.0,1237.0,9693.0,77.0,46784.0,9156.0,2652.0,6366.0,274.5,10207.0,13683.0,46784.0,14011.5,11850.5,,5440.0,,123.0
193,-27.398611,26.614722,22-02-2011,77.1,392.0,31.0,343.0,10126.0,9253.5,1277.0,9792.0,62.0,44909.5,8630.5,2745.0,6223.0,210.5,10247.0,15515.5,44909.5,12823.0,10403.5,,5440.0,,158.5
194,-29.160278,26.573333,22-02-2011,91.397,201.5,153.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
195,-33.818056,19.694722,22-02-2011,13.801,159.6,17.0,272.5,10313.5,8793.5,1189.5,9583.0,73.0,45343.0,9101.0,2582.0,6892.0,292.5,9684.0,13785.0,45343.0,14045.5,11787.0,,5440.0,,9.0
196,-25.81048333,27.90955222,23-02-2011,109.253,453.0,10.0,421.0,9553.5,8693.0,1320.0,9611.0,106.0,45209.0,8630.5,2907.5,6041.0,75.5,9753.0,16870.5,45209.0,13408.0,10257.0,,5440.0,,83.0
197,-29.641944,30.6875,23-02-2011,61.002,295.0,42.0,-9999.0,9465.5,8605.5,1486.0,-9999.0,-9999.0,,8990.0,3406.5,5561.0,486.5,9601.0,14678.0,,12867.0,10208.0,,5440.0,,54.0
198,-34.065833,20.404167,23-02-2011,41.761,465.0,10.0,241.0,8314.0,8010.0,1334.0,9813.0,82.0,45315.0,9264.0,2929.0,6509.0,729.0,8344.0,13912.0,45315.0,10705.0,8910.0,,5440.0,,10.0
199,-33.980556,21.653333,23-02-2011,143.799,721.0,103.0,591.5,11839.0,9447.0,579.0,9585.0,91.0,40397.0,7441.0,1139.0,8486.0,6.0,10721.0,11814.0,40397.0,10788.0,9878.0,0.5,7440.0,,9.0
200,-22.769722,30.886944,23-02-2011,39.929,109.1,10.0,179.0,9181.0,8518.0,746.0,9677.0,,44892.0,8935.0,1508.0,8013.0,2157.0,9241.0,15026.0,44892.0,13124.0,10324.0,,5440.0,,9.0
201,-27.00222,28.76528,23-02-2011,124.35,259.4,14.0,-9999.0,9947.0,8743.0,944.0,-9999.0,-9999.0,,8762.5,1923.5,7294.0,1386.0,9691.0,13724.0,,13005.5,10754.5,,5440.0,,10.0
202,-27.02314,28.59389,23-02-2011,102.0,400.0,12.0,290.5,10129.0,8893.0,933.0,9732.0,,44360.0,8632.0,1897.0,7326.0,193.0,9969.5,11490.5,44360.0,10372.5,9135.0,8.0,5440.0,,9.0
203,-27.38972222,26.46388889,23-02-2011,102.164,320.5,147.0,271.0,11926.0,10130.0,1294.0,9856.0,98.0,44683.5,8575.0,2791.0,6156.0,1207.5,11597.0,11481.0,44683.5,8583.0,8196.5,32.0,5472.0,,210.0
204,-27.398611,26.614722,23-02-2011,69.128,174.2,86.0,343.0,10126.0,9253.5,1277.0,9792.0,62.0,44909.5,8630.5,2745.0,6223.0,210.5,10247.0,15515.5,44909.5,12823.0,10403.5,,5440.0,,158.5
205,-27.671111,27.236944,23-02-2011,74.84,170.8,37.0,284.0,11237.5,9693.5,1198.0,9756.5,96.5,46121.0,8990.0,2550.0,6476.0,381.5,10943.0,14887.0,46121.0,13522.0,11403.0,,5440.0,,48.0
206,-27.356667,27.286389,23-02-2011,110.394,213.3,59.0,260.0,9290.0,8718.0,1187.0,9829.5,95.0,44381.0,8547.0,2526.0,6521.0,930.0,9502.5,16828.5,44381.0,12665.5,9643.0,,5440.0,,106.5
207,-33.897778,20.012778,23-02-2011,109.34,1337.0,20.0,227.0,8880.0,8619.0,1242.0,9687.0,42.0,44815.0,9153.0,2676.0,6875.0,919.0,9048.0,14549.0,44815.0,10812.0,9109.0,,5440.0,,15.0
208,-23.763056,27.908611,24-02-2011,5.0,55.5,10.0,-9999.0,,,-4336.0,-9999.0,-9999.0,,-404.5,-3571.5,-1867.5,-9999.0,,,,,,,1.0,,-9999.0
209,-23.23572222,27.717,24-02-2011,13.483,56.8,10.0,395.0,10242.0,9302.0,1344.0,9629.5,131.0,46224.5,9190.0,2905.0,6263.0,81.5,10024.0,12384.0,46224.5,10676.5,9671.0,8.0,5440.0,,16.0
210,-28.44555556,32.325,24-02-2011,78.91,261.9,10.0,602.0,9712.0,9636.5,2120.0,9856.0,,44972.0,8713.0,5242.0,3640.0,32.0,10515.0,8627.0,44972.0,7626.0,7476.0,32.0,5504.0,,265.5
211,-30.679722,26.7125,24-02-2011,103.657,208.2,10.0,352.5,10761.0,8810.5,815.0,9856.0,99.0,42374.0,8132.0,1644.0,7743.0,112.5,9954.0,11093.0,42374.0,7819.0,7634.0,32.0,5504.0,,9.0
212,-30.160091,27.40124,24-02-2011,68.364,148.7,10.0,215.5,10727.5,8957.0,756.0,9734.0,124.0,44174.0,8658.0,1509.0,7893.0,1581.0,10077.0,14141.5,44174.0,12302.0,10587.0,,5440.0,,8.0
213,-30.336111,27.359444,24-02-2011,69.862,142.8,10.0,214.0,10786.0,8703.5,797.0,9856.0,20.5,42693.5,8215.0,1601.5,7768.0,1254.0,9792.0,12158.0,42693.5,7909.0,7766.0,,5440.0,,9.0
214,-28.460833,21.248889,24-02-2011,74.128,637.0,10.0,374.0,12120.5,9908.0,975.0,9822.0,66.0,45409.0,9208.5,1955.0,7461.0,50.5,11215.5,13248.0,45409.0,10636.5,9105.5,8.0,5440.0,,8.0
215,-22.91028,29.61111,25-02-2011,55.46,149.1,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
216,-28.760833,17.730278,27-02-2011,82.688,225.3,31.0,172.0,12802.0,9557.0,890.0,9880.0,,44344.0,8935.0,1835.0,7669.0,2447.5,11426.0,11190.0,44344.0,7687.5,7645.0,32.0,5504.0,,8.0
217,-24.183889,30.823889,01-03-2011,104.189,323.4,10.0,172.0,9618.5,8813.0,546.0,9649.5,48.5,43361.5,8539.0,1053.0,8591.5,1912.0,9423.0,12975.0,43361.5,12192.0,10273.5,8.0,5440.0,,9.0
218,-27.398611,26.614722,01-03-2011,84.527,214.3,125.0,343.0,10126.0,9253.5,1277.0,9792.0,62.0,44909.5,8630.5,2745.0,6223.0,210.5,10247.0,15515.5,44909.5,12823.0,10403.5,,5440.0,,158.5
219,-27.671111,27.236944,01-03-2011,78.935,187.5,32.0,284.0,11237.5,9693.5,1198.0,9756.5,96.5,46121.0,8990.0,2550.0,6476.0,381.5,10943.0,14887.0,46121.0,13522.0,11403.0,,5440.0,,48.0
220,-29.160278,26.573333,01-03-2011,106.253,255.6,153.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
221,-27.495556,26.074722,01-03-2011,127.973,320.4,77.0,292.0,11540.5,9490.5,1357.0,9696.5,81.0,45910.5,8713.0,2958.0,5873.0,738.5,11044.5,17937.5,45910.5,18143.5,14152.5,,5440.0,,199.0
222,-23.658056,31.05,02-03-2011,59.599,194.7,10.0,608.5,10644.0,9660.0,730.0,9675.0,,43049.0,8353.5,1471.0,8077.0,,10056.5,13467.0,43049.0,14670.5,12154.5,8.0,7442.0,,49.0
223,-26.648056,27.089444,02-03-2011,236.859,543.0,10.0,-4880.0,4649.5,4567.0,-4527.5,-91.0,-4962.5,22287.0,-516.0,-4046.0,-1257.0,-4865.0,4870.0,8205.5,22287.0,6161.0,4771.0,,2720.5,,-4848.5
224,-27.802778,28.768333,02-03-2011,68.43,160.2,10.0,-9999.0,10183.5,8687.0,814.5,-9999.0,-9999.0,,8595.0,1620.0,7685.0,1387.0,9611.0,12113.5,,11318.5,9288.0,,5440.0,,9.0
225,-24.679167,30.8025,03-03-2011,57.373,160.4,10.0,148.0,10583.0,8832.5,375.0,9691.0,,43869.0,8799.5,685.0,9025.0,3601.0,9505.5,12245.0,43869.0,14908.5,13718.0,,5440.0,,25.0
226,-27.273889,28.49,03-03-2011,84.444,179.0,10.0,294.0,9407.5,8456.5,903.0,9849.0,24.5,43282.0,8372.0,1826.5,7416.5,187.0,9060.0,12333.0,43282.0,9264.5,8181.0,1.0,5440.0,,10.0
227,-27.3,28.586944,03-03-2011,82.83,189.3,10.0,-9999.0,9929.5,8561.0,889.0,-9999.0,-9999.0,,8818.0,1793.5,7459.5,816.5,9636.0,14954.0,,14753.0,11537.5,,5440.0,,10.0
228,-30.679722,26.7125,03-03-2011,63.386,157.2,10.0,352.5,10761.0,8810.5,815.0,9856.0,99.0,42374.0,8132.0,1644.0,7743.0,112.5,9954.0,11093.0,42374.0,7819.0,7634.0,32.0,5504.0,,9.0
229,-27.02314,28.59389,04-03-2011,124.63,276.5,10.0,290.5,10129.0,8893.0,933.0,9732.0,,44360.0,8632.0,1897.0,7326.0,193.0,9969.5,11490.5,44360.0,10372.5,9135.0,8.0,5440.0,,9.0
230,-25.99136,27.84208,07-03-2011,107.506,322.4,64.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0
231,-31.554722,29.245556,07-03-2011,101.407,264.0,10.0,284.0,8850.0,8558.0,1431.0,9825.0,93.0,46239.5,9156.0,3247.0,5861.5,1227.5,9449.0,19619.0,46239.5,13890.0,10042.0,,5440.0,,124.0
