Latitude,Longitude,Sample Date,blue,drad,red,green,urad,lwir,emsd,emis,trad,atran,swir16,atmos_opacity,swir22,nir08,cdist
-31.104278,29.399722,28-08-2012,9004.0,545.5,10970.5,10269.5,1049.0,42581.0,26.0,9755.0,8372.0,8635.0,10568.5,38.0,9145.0,13734.5,1015.0
-31.396,29.2651,28-08-2012,9377.5,645.0,11295.5,10758.0,1271.0,42463.5,102.5,9876.0,8409.0,8386.0,8138.0,61.0,7923.5,10363.0,1002.5
-31.554722,29.245556,28-08-2012,8518.5,616.5,9161.5,9539.5,1211.0,44656.5,93.0,9835.5,9208.5,8445.5,14137.0,51.0,10647.0,18055.0,1233.0
-33.501667,21.624167,28-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-31.5653,18.3306,28-08-2012,9396.0,322.0,11231.0,10314.0,572.0,42434.0,74.0,9723.0,8223.0,9114.0,16920.0,8.0,14849.0,13232.5,419.5
-29.161667,23.696389,29-08-2012,9476.0,422.0,10421.0,10982.0,778.0,40875.0,90.0,9876.0,7702.0,8841.0,7718.0,116.0,7656.0,8372.5,19.5
-28.801278,31.955389,29-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-28.141944,26.417778,29-08-2012,9955.5,603.0,11836.0,10852.0,1160.0,46644.0,48.5,9707.0,9822.0,8419.0,17047.0,33.0,14496.0,13718.5,2849.0
-28.1175,26.719444,29-08-2012,10038.0,628.0,11726.0,10892.0,1214.0,46131.0,54.0,9756.0,9636.0,8355.0,16637.5,32.0,14213.0,13835.0,767.0
-30.568333,29.422778,29-08-2012,8680.5,319.5,9536.0,9393.0,565.5,43125.5,45.0,9753.0,8558.0,9191.5,12954.5,29.5,11204.0,13705.0,153.5
-30.77586667,29.03221667,29-08-2012,9121.0,499.5,10751.0,10144.0,943.5,44444.5,44.0,9662.0,8836.5,8579.5,16805.0,9.0,13644.0,14446.0,3254.0
-33.13083,18.86278,29-08-2012,8521.5,347.0,10140.5,9654.0,617.0,40256.0,85.0,9826.0,7441.0,9008.0,9003.5,12.0,8077.0,12049.0,1242.0
-24.282222,28.090278,30-08-2012,9038.5,375.0,10944.5,9886.5,683.0,45167.5,103.0,9714.0,9357.5,9045.0,16339.0,8.0,12963.5,13833.0,7668.5
-28.75,30.442778,30-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.161667,30.629722,30-08-2012,8834.0,201.0,10573.0,9665.0,337.0,43179.0,71.0,9741.0,8595.0,9485.0,15261.0,21.0,14295.0,12273.0,918.5
-27.00222,28.76528,30-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.398611,26.614722,30-08-2012,9626.0,572.0,10952.5,10419.0,1094.0,46052.5,62.0,9781.0,9692.5,8537.0,14497.0,8.0,12355.5,14804.5,122.0
-27.671111,27.236944,30-08-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-33.38056,19.30167,30-08-2012,8906.0,295.0,9816.0,9641.0,513.5,40479.0,27.0,9586.0,7385.5,9150.0,11418.0,9.0,10098.0,12477.5,68.5
-27.902778,24.615556,31-08-2012,9279.0,330.0,11586.0,10547.5,591.0,45769.5,78.0,9716.0,9617.5,9152.0,17449.5,90.0,15065.0,14223.5,1446.5
-28.760833,17.730278,02-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-25.99136,27.84208,03-09-2012,9053.5,338.0,10505.0,9613.5,608.0,45699.0,39.0,9671.0,9562.0,9149.0,15111.0,9.0,13706.5,12086.5,390.5
-22.43772222,31.07805556,03-09-2012,9811.5,1228.5,11218.0,10489.5,2643.0,45239.0,16.0,9595.0,8948.5,6612.0,14247.5,52.0,11599.0,14309.0,10702.5
-26.970278,27.211111,03-09-2012,9281.0,607.5,9746.0,9824.0,1171.5,43530.0,128.0,9692.0,8632.0,8457.5,9109.0,10.0,8584.0,9872.0,1658.5
-27.3,28.586944,03-09-2012,9279.0,227.5,12093.5,10666.0,383.0,,-9999.0,-9999.0,10046.0,9440.0,17908.0,8.0,15331.0,14591.0,780.5
-31.031389,28.883333,03-09-2012,4412.0,541.0,4922.5,4839.0,1033.0,21248.5,-4979.5,-158.0,8446.0,8433.0,4049.0,-4995.0,3873.0,4385.5,-2952.5
-33.818056,19.694722,03-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.01011111,26.69808333,04-09-2012,9381.0,560.0,9853.0,9940.0,1068.0,44666.0,67.0,9723.0,9059.5,8576.0,11072.0,8.0,9754.5,11765.0,122.0
-26.880278,26.965,04-09-2012,9864.5,595.0,11726.0,10749.0,1144.0,46482.0,118.0,9730.5,9822.0,8492.0,17607.5,21.0,14204.0,13898.5,759.0
-26.98472222,26.63227778,04-09-2012,10038.5,549.0,11792.5,11032.5,1044.0,46612.0,77.0,9703.0,9860.0,8612.0,17442.0,8.0,14866.0,14718.5,269.5
-27.671111,27.236944,04-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-34.075556,20.145556,04-09-2012,8735.5,403.5,10204.0,9898.0,745.5,41169.0,59.0,9603.0,7627.0,8885.5,14863.0,9.0,11809.0,15717.5,38.5
-25.45963889,28.26430556,04-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-28.338333,31.373611,04-09-2012,9369.5,530.0,10923.5,10561.5,1023.0,,-9999.0,-9999.0,9506.5,8782.0,10001.0,106.0,9292.0,11596.5,234.0
-28.068333,31.55,04-09-2012,9575.0,728.5,11382.5,10433.0,1469.5,45168.5,,9784.5,9320.5,8098.0,16770.0,35.0,15047.0,13599.5,1439.0
-27.4,26.624722,04-09-2012,9766.0,574.0,10951.5,10574.5,1098.0,45845.0,58.5,9747.5,9562.0,8532.0,15634.5,8.0,13263.5,14333.5,157.5
-29.161667,23.696389,05-09-2012,9476.0,422.0,10421.0,10982.0,778.0,40875.0,90.0,9876.0,7702.0,8841.0,7718.0,116.0,7656.0,8372.5,19.5
-25.81048333,27.90955222,05-09-2012,9147.5,368.0,10723.0,9890.5,671.0,43524.5,106.0,9600.0,8688.0,9075.5,12834.5,9.0,11085.5,12239.5,156.5
-27.602222,29.942778,05-09-2012,9852.0,754.0,12070.0,10658.0,1500.0,44537.0,36.0,9635.0,8799.5,7905.0,16416.5,11.0,13514.5,14260.0,1408.5
-27.169444,29.233889,05-09-2012,10509.0,660.0,12774.0,11437.0,1284.0,44771.5,,9791.5,9022.5,8172.0,19864.0,28.0,15931.5,14938.0,1784.5
-26.73806,27.59194,05-09-2012,,-4815.5,,,-4663.5,,-9999.0,-9999.0,-1093.0,-474.0,,-9999.0,,,-9999.0
-26.45,28.085833,05-09-2012,9446.0,295.5,11220.0,10436.0,520.0,46295.0,89.5,9671.5,9860.0,9262.0,17355.5,16.0,13871.0,15128.0,218.5
-29.641944,30.6875,06-09-2012,8234.0,861.5,9076.5,9348.5,1765.5,,-9999.0,-9999.0,8427.5,7590.5,12575.5,18.0,9926.0,14758.5,623.0
-29.161667,23.696389,07-09-2012,9476.0,422.0,10421.0,10982.0,778.0,40875.0,90.0,9876.0,7702.0,8841.0,7718.0,116.0,7656.0,8372.5,19.5
-28.7115,24.07288889,07-09-2012,9284.0,389.0,11049.5,10442.5,708.0,44301.0,72.0,9650.0,8892.0,8967.0,14208.5,94.0,12437.0,13237.0,2568.0
-27.02314,28.59389,07-09-2012,4600.0,-4880.0,5033.0,5045.0,-4796.0,21719.0,-4999.5,-201.0,-590.5,-295.5,4097.0,-4995.5,3978.5,4855.0,-4955.5
-27.273889,28.49,07-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.1825,23.575556,07-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.028629,24.638389,08-09-2012,9214.5,350.0,10550.5,10015.0,626.5,44320.5,61.0,9669.0,8948.5,9072.0,14470.0,13.0,12274.5,13489.5,186.0
-27.01011111,26.69808333,10-09-2012,9381.0,560.0,9853.0,9940.0,1068.0,44666.0,67.0,9723.0,9059.5,8576.0,11072.0,8.0,9754.5,11765.0,122.0
-29.987778,29.851667,10-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.744167,29.905833,10-09-2012,8978.0,492.5,10250.0,9916.5,931.5,42774.0,69.0,9735.0,8353.0,8698.5,14364.5,13.0,12037.0,12891.5,2656.5
-26.98472222,26.63227778,10-09-2012,10038.5,549.0,11792.5,11032.5,1044.0,46612.0,77.0,9703.0,9860.0,8612.0,17442.0,8.0,14866.0,14718.5,269.5
-29.160278,26.573333,10-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-34.065833,20.404167,11-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-25.127778,27.628889,11-09-2012,9546.5,386.0,11930.0,10508.0,709.5,45436.5,42.0,9726.5,9488.0,9033.0,18411.5,9.0,15542.0,14374.0,1241.5
-24.39619444,27.08983333,11-09-2012,9091.5,374.0,10584.0,9989.5,685.0,44507.5,201.0,9571.0,8985.5,9061.0,13646.5,9.0,11393.0,12806.0,3883.5
-24.69514,27.40906,11-09-2012,9061.5,370.0,10940.5,10107.0,675.0,44089.0,117.5,9581.0,8836.5,9078.0,13978.5,27.0,11842.0,13764.5,520.0
-27.363611,31.783333,11-09-2012,9575.0,626.0,10114.0,10080.5,1236.0,44232.0,,9785.5,9041.0,8457.0,13160.0,57.0,10125.0,14966.0,547.0
-30.733889,29.828333,11-09-2012,8757.0,504.0,9603.0,9634.5,955.0,43135.0,48.5,9715.5,8520.5,8724.5,14251.5,15.5,11339.5,14688.0,1429.5
-26.970278,27.211111,11-09-2012,9281.0,607.5,9746.0,9824.0,1171.5,43530.0,128.0,9692.0,8632.0,8457.5,9109.0,10.0,8584.0,9872.0,1658.5
-26.45,28.085833,11-09-2012,9446.0,295.5,11220.0,10436.0,520.0,46295.0,89.5,9671.5,9860.0,9262.0,17355.5,16.0,13871.0,15128.0,218.5
-28.69485,28.23487,11-09-2012,4138.0,-4899.5,4608.0,4584.0,-4835.5,21879.5,-4999.5,-299.0,-572.0,-247.5,5474.5,-4995.5,4503.5,6304.0,-3677.5
-29.615556,27.065278,11-09-2012,9876.5,499.0,11479.0,10749.0,938.0,43930.0,71.0,9611.0,8613.5,8593.0,15179.0,52.0,13287.0,13569.0,332.0
-28.883333,27.89,11-09-2012,8782.0,198.0,9907.5,9744.0,323.0,44837.0,,9411.0,9227.0,9512.0,12860.0,8.0,11680.0,15026.0,220.5
-33.897778,20.012778,11-09-2012,8673.0,549.0,9263.0,9255.0,1060.0,42000.0,42.0,9687.0,7999.0,8503.0,10782.0,21.0,9024.0,12550.0,917.0
-29.161667,23.696389,12-09-2012,9476.0,422.0,10421.0,10982.0,778.0,40875.0,90.0,9876.0,7702.0,8841.0,7718.0,116.0,7656.0,8372.5,19.5
-25.20639,27.558,12-09-2012,9319.0,387.0,10684.5,10096.0,710.5,44142.5,54.0,9619.0,8874.0,9032.0,12670.0,25.0,11198.5,13104.5,471.5
-22.769722,30.886944,12-09-2012,8917.0,1125.0,10397.0,9829.0,2387.0,48366.0,,9654.0,10157.0,7042.0,15844.0,9.0,13815.0,13370.0,1142.0
-28.44555556,32.325,24-01-2013,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-26.905,32.324722,12-09-2012,8579.5,684.0,9000.5,9151.0,1367.0,44433.5,,9847.5,9153.0,8306.0,11862.0,91.0,9455.0,16082.5,2614.5
-30.398056,30.601944,12-09-2012,8293.0,816.0,8897.5,9013.0,1659.0,,-9999.0,-9999.0,8427.5,7795.0,11701.0,10.0,9252.5,15899.5,762.5
-30.27402,30.69602,12-09-2012,8576.0,883.0,9699.0,9576.0,1821.0,,-9999.0,-9999.0,8446.0,7533.0,12173.0,12.0,9694.0,14796.5,362.5
-30.160091,27.40124,12-09-2012,10125.0,529.0,11586.0,10887.0,1003.0,44144.5,124.0,9714.0,8762.0,8508.0,16055.5,21.0,14021.5,13217.0,168.5
-30.336111,27.359444,12-09-2012,9590.5,539.0,10827.5,10296.0,1024.0,41175.5,20.5,9846.5,7739.0,8485.0,8796.5,61.0,8173.0,9979.5,64.5
-28.768056,20.720556,12-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-34.405833,19.600556,12-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-30.830556,26.921389,13-09-2012,9312.0,571.0,9940.0,9784.0,1095.0,42950.0,59.0,9720.0,8297.0,8400.0,11176.5,48.0,10040.5,10625.0,372.5
-27.00222,28.76528,13-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-26.648056,27.089444,13-09-2012,9727.0,388.0,11604.0,10491.0,712.0,44661.0,74.0,9755.5,9153.0,8991.0,18105.5,9.0,14788.5,13945.0,317.5
-31.000833,26.353056,13-09-2012,9067.0,202.0,10317.0,9856.0,332.0,43733.0,56.0,9722.0,8818.0,9504.0,13599.0,8.0,11538.0,12277.0,1706.0
-30.679722,26.7125,13-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-34.329722,18.990278,13-09-2012,8618.5,896.0,9567.5,9276.0,1845.0,45596.0,60.0,9613.0,9413.0,7796.0,13107.5,9.0,11045.5,13654.0,69.5
-27.573056,24.746389,14-09-2012,9220.0,314.0,11565.0,10401.0,558.0,45494.0,68.0,9673.0,9525.0,9195.0,17561.5,101.0,15442.0,13723.0,102.0
-29.658056,25.973333,14-09-2012,9133.0,203.0,10338.5,10111.0,328.0,44390.5,69.0,9687.0,9041.0,9475.0,14689.5,8.0,12679.0,13926.5,786.5
-29.803611,30.516111,14-09-2012,8622.0,652.0,9555.5,9496.5,1281.0,42782.0,112.0,9793.5,8334.0,8227.0,13070.5,9.0,10970.0,13777.0,514.5
-29.161667,23.696389,17-09-2012,9476.0,422.0,10421.0,10982.0,778.0,40875.0,90.0,9876.0,7702.0,8841.0,7718.0,116.0,7656.0,8372.5,19.5
-25.99136,27.84208,17-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-26.73806,27.59194,17-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-26.45,28.085833,17-09-2012,9446.0,295.5,11220.0,10436.0,520.0,46295.0,89.5,9671.5,9860.0,9262.0,17355.5,16.0,13871.0,15128.0,218.5
-27.935,26.126667,17-09-2012,10001.5,524.0,11648.5,10960.5,989.0,45971.0,71.5,9602.0,9543.5,8632.0,13099.0,33.0,12080.0,13114.0,377.0
-29.1825,23.575556,17-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-33.31388889,19.07472222,17-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.01011111,26.69808333,18-09-2012,9381.0,560.0,9853.0,9940.0,1068.0,44666.0,67.0,9723.0,9059.5,8576.0,11072.0,8.0,9754.5,11765.0,122.0
-22.91028,29.61111,18-09-2012,9262.5,706.0,10943.0,10224.0,1403.0,,-9999.0,-9999.0,9506.5,8150.0,14795.0,9.0,11985.0,14339.5,1235.5
-27.5275,30.858056,18-09-2012,9264.0,395.0,10597.5,10072.0,728.5,47410.5,63.0,9714.0,10399.5,9078.5,15980.0,143.0,14371.5,13913.0,3042.0
-29.380556,30.2775,18-09-2012,12363.5,347.0,12702.0,12633.5,624.5,38160.0,94.0,9707.0,6715.5,9178.5,13908.0,127.0,12323.0,16022.0,
-27.169444,29.233889,18-09-2012,9601.5,302.0,11374.0,10581.0,533.0,43212.5,,9799.0,8595.0,9193.0,19141.5,8.0,15577.0,14414.0,1804.5
-26.648056,27.089444,18-09-2012,,583.0,,,1119.0,,-9999.0,-9999.0,9673.5,8521.0,,-9999.0,,,-9999.0
-26.970278,27.211111,18-09-2012,9281.0,607.5,9746.0,9824.0,1171.5,43530.0,128.0,9692.0,8632.0,8457.5,9109.0,10.0,8584.0,9872.0,1658.5
-26.880278,26.965,18-09-2012,9864.5,595.0,11726.0,10749.0,1144.0,46482.0,118.0,9730.5,9822.0,8492.0,17607.5,21.0,14204.0,13898.5,759.0
-27.802778,28.768333,18-09-2012,9291.0,291.5,11017.0,10257.0,512.5,21060.5,-4999.5,-59.5,8501.5,9219.0,10814.0,8.0,10066.0,10675.5,1784.5
-33.7075,18.97444444,18-09-2012,4004.5,377.0,4279.0,4188.0,678.0,20314.5,-4952.0,-183.5,7460.0,8913.0,4366.5,-4995.0,3983.5,5532.0,-4966.5
-25.45963889,28.26430556,18-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.161667,23.696389,19-09-2012,9476.0,422.0,10421.0,10982.0,778.0,40875.0,90.0,9876.0,7702.0,8841.0,7718.0,116.0,7656.0,8372.5,19.5
-25.81048333,27.90955222,19-09-2012,9195.0,436.0,10366.0,9874.0,810.0,45329.0,106.0,9608.0,9395.0,8892.0,15329.5,9.0,12898.0,13535.0,867.0
-23.763056,27.908611,19-09-2012,9012.0,1050.5,10124.0,9910.0,2189.5,46647.5,110.0,9801.0,9748.0,7260.5,13953.5,9.0,11245.5,15450.0,3196.0
-27.00222,28.76528,19-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.273889,28.49,19-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-34.039722,22.133333,19-09-2012,9090.0,432.0,9800.0,9954.0,810.0,42030.0,80.0,9845.0,8185.0,8885.0,14602.0,13.0,11194.0,19370.5,153.5
-32.595833,19.009444,19-09-2012,8217.0,340.0,8826.5,8866.5,607.0,40499.5,56.0,9705.0,7441.0,9038.0,9155.0,9.0,8700.0,10283.5,104.5
-34.005833,22.351111,19-09-2012,4111.0,399.0,4639.0,4536.5,740.0,21515.0,-4968.0,-195.5,8632.0,8972.5,6979.5,-4982.0,5546.0,7095.0,-4533.0
-31.860278,18.6875,20-09-2012,8312.5,583.0,9239.5,9179.0,1136.0,44485.0,77.0,9639.0,9060.0,8516.0,10952.0,9.0,9548.5,12443.5,587.0
-29.744167,29.905833,27-12-2013,8589.5,1007.5,9585.5,9631.0,2079.5,45928.0,69.0,9725.0,9302.0,7238.0,13432.5,17.0,10892.0,14065.0,1605.5
-24.282222,28.090278,20-09-2012,9506.0,455.0,11020.5,10315.5,848.0,46770.0,103.0,9714.0,10008.5,8858.0,17672.0,8.0,13910.5,15268.0,1506.0
-23.838611,31.640833,20-09-2012,8823.0,738.0,9524.0,9560.0,1472.0,46324.5,49.0,9671.0,9766.5,8217.0,11659.0,9.0,9813.0,14520.5,4961.5
-24.670833,28.560833,21-09-2012,9419.0,461.0,11261.0,10474.0,862.0,46699.0,26.5,9634.0,9897.0,8834.0,17776.0,9.0,14412.0,15856.5,1435.5
-32.502778,19.535833,21-09-2012,9515.0,296.0,12053.0,10873.5,517.0,41626.0,54.0,9520.0,7739.0,9167.0,15551.5,9.0,13690.0,14253.5,3054.0
-24.183889,30.823889,25-09-2012,8743.0,708.5,10100.0,9747.0,1405.0,45816.5,48.5,9649.5,9506.0,8241.5,13302.5,9.0,11431.5,13520.5,3138.5
-25.127778,27.628889,25-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-25.20639,27.558,25-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-24.69514,27.40906,25-09-2012,9373.5,803.0,10606.0,10177.0,1604.0,46947.0,117.5,9581.0,9860.0,7992.0,14059.5,15.0,11452.0,14223.0,6233.0
-25.73411,27.21422,25-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-26.45,28.085833,25-09-2012,9446.0,295.5,11220.0,10436.0,520.0,46295.0,89.5,9671.5,9860.0,9262.0,17355.5,16.0,13871.0,15128.0,218.5
-31.396,29.2651,25-09-2012,,746.0,,,1486.0,,-9999.0,-9999.0,8334.5,7848.0,,-9999.0,,,-9999.0
-31.554722,29.245556,25-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-33.501667,21.624167,25-09-2012,9776.5,382.0,10535.0,10557.0,703.0,39636.0,65.0,9626.0,7181.0,9027.0,12502.5,163.0,10737.5,13946.5,12.0
-33.38056,19.30167,25-09-2012,8906.0,295.0,9816.0,9641.0,513.5,40479.0,27.0,9586.0,7385.5,9150.0,11418.0,9.0,10098.0,12477.5,68.5
-29.161667,23.696389,26-09-2012,9373.5,232.0,10232.0,10778.0,389.0,41205.0,90.0,9876.0,7851.0,9365.0,7699.5,152.0,7607.0,8119.5,22.5
-27.01011111,26.69808333,26-09-2012,9381.0,560.0,9853.0,9940.0,1068.0,44666.0,67.0,9723.0,9059.5,8576.0,11072.0,8.0,9754.5,11765.0,122.0
-24.39619444,27.08983333,26-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.380556,30.2775,26-09-2012,12363.5,347.0,12702.0,12633.5,624.5,38160.0,94.0,9707.0,6715.5,9178.5,13908.0,127.0,12323.0,16022.0,
-26.648056,27.089444,26-09-2012,,583.0,,,1119.0,,-9999.0,-9999.0,9673.5,8521.0,,-9999.0,,,-9999.0
-26.880278,26.965,26-09-2012,9864.5,595.0,11726.0,10749.0,1144.0,46482.0,118.0,9730.5,9822.0,8492.0,17607.5,21.0,14204.0,13898.5,759.0
-27.802778,28.768333,26-09-2012,9291.0,291.5,11017.0,10257.0,512.5,21060.5,-4999.5,-59.5,8501.5,9219.0,10814.0,8.0,10066.0,10675.5,1784.5
-26.98472222,26.63227778,26-09-2012,10038.5,549.0,11792.5,11032.5,1044.0,46612.0,77.0,9703.0,9860.0,8612.0,17442.0,8.0,14866.0,14718.5,269.5
-28.141944,26.417778,26-09-2012,9955.5,603.0,11836.0,10852.0,1160.0,46644.0,48.5,9707.0,9822.0,8419.0,17047.0,33.0,14496.0,13718.5,2849.0
-28.1175,26.719444,26-09-2012,10038.0,628.0,11726.0,10892.0,1214.0,46131.0,54.0,9756.0,9636.0,8355.0,16637.5,32.0,14213.0,13835.0,767.0
-30.568333,29.422778,26-09-2012,8103.0,395.0,8900.5,8846.0,721.5,43230.5,45.0,9753.0,8483.0,8873.0,11453.0,9.0,9917.5,13147.5,74.0
-30.570833,29.150556,26-09-2012,9114.0,376.0,11076.5,10296.5,682.0,43894.0,51.5,9674.0,8706.0,8931.0,15021.0,9.0,13292.5,13092.5,878.0
-31.104278,29.399722,26-09-2012,,-4676.5,,,-4369.5,,-9999.0,-9999.0,-888.0,-936.5,,-9999.0,,,-9999.0
-31.5653,18.3306,26-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.641944,30.6875,27-09-2012,7603.0,618.5,7746.5,7890.0,1217.5,,-9999.0,-9999.0,9357.5,8542.5,8373.5,84.0,7837.0,9590.0,348.5
-24.679167,30.8025,27-09-2012,8720.5,295.0,10854.5,9804.5,518.0,46608.5,,9709.0,9990.0,9241.0,16096.0,9.0,14959.5,13212.5,4757.0
-28.747778,31.745833,27-09-2012,9012.5,989.0,9758.5,9782.5,2064.0,44744.0,53.0,9722.0,9153.0,7459.0,15027.0,267.0,12172.0,15525.0,1212.0
-28.801278,31.955389,27-09-2012,9402.5,1029.0,10590.5,10335.5,2178.0,44275.0,18.0,9772.5,8911.0,7270.0,14245.5,250.0,12153.0,15014.5,592.0
-28.75,30.442778,27-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-29.758889,30.935278,27-09-2012,7879.0,920.0,8104.0,8409.0,1907.0,,-9999.0,-9999.0,8260.0,7394.0,9553.0,11.0,8348.0,13270.0,151.0
-29.161667,30.629722,27-09-2012,8948.0,369.0,10454.0,9926.0,672.5,47032.0,71.0,9772.0,10288.0,9136.0,16344.5,86.0,14874.5,14085.0,298.0
-27.00222,28.76528,27-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-27.38972222,26.46388889,27-09-2012,9721.5,554.0,10720.0,10475.0,1056.0,44685.0,98.0,9600.0,9004.0,8581.0,10582.0,8.0,9894.5,11313.5,1414.0
-27.398611,26.614722,27-09-2012,9626.0,572.0,10952.5,10419.0,1094.0,46052.5,62.0,9781.0,9692.5,8537.0,14497.0,8.0,12355.5,14804.5,122.0
-27.671111,27.236944,27-09-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-31.031389,28.883333,27-09-2012,4402.0,541.0,4923.5,4838.0,1033.0,21248.5,-4979.5,-159.0,8446.0,8433.0,4098.0,-4995.0,3923.5,4391.5,-2931.0
-30.86013889,29.07125,27-09-2012,9264.5,522.0,11235.0,10596.5,991.0,43042.0,31.5,9826.5,8372.0,8515.0,11711.0,9.0,10362.0,11535.0,2446.5
-30.77586667,29.03221667,27-09-2012,9121.0,499.5,10751.0,10144.0,943.5,44444.5,44.0,9662.0,8836.5,8579.5,16805.0,9.0,13644.0,14446.0,3254.0
-33.13083,18.86278,27-09-2012,8521.5,347.0,10140.5,9654.0,617.0,40256.0,85.0,9826.0,7441.0,9008.0,9003.5,12.0,8077.0,12049.0,1242.0
-30.27402,30.69602,28-09-2012,8576.0,883.0,9699.0,9576.0,1821.0,,-9999.0,-9999.0,8446.0,7533.0,12173.0,12.0,9694.0,14796.5,362.5
-27.902778,24.615556,28-09-2012,9376.0,220.0,11901.0,10789.5,366.0,45045.0,78.0,9716.0,9320.5,9403.0,17515.5,67.0,15273.5,14933.0,643.5
-24.9675,31.516667,30-09-2012,8736.0,619.5,9298.0,9587.0,1213.5,46255.0,63.0,9660.0,9785.0,8531.5,14405.0,74.0,11352.5,16193.0,6466.5
-29.161667,23.696389,01-10-2012,9373.5,232.0,10232.0,10778.0,389.0,41205.0,90.0,9876.0,7851.0,9365.0,7699.5,152.0,7607.0,8119.5,22.5
-26.861111,28.884722,01-10-2012,8878.0,263.0,10246.0,9653.0,454.0,46768.0,,9556.5,9971.5,9347.0,14420.5,8.0,12711.5,12915.0,3308.5
-26.73806,27.59194,01-10-2012,,-9999.0,,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0
-26.45,28.085833,01-10-2012,9446.0,295.5,11220.0,10436.0,520.0,46295.0,89.5,9671.5,9860.0,9262.0,17355.5,16.0,13871.0,15128.0,218.5
