,Latitude,Longitude,Sample Date,drad,green,nir08,cdist,atran,blue,swir16,lwir,urad,emsd,trad,swir22,emis,red,atmos_opacity
646,-28.141944,26.417778,31-07-2015,237.0,9976.5,12879.5,781.5,9374.0,9220.0,16024.0,,407.0,48.5,8269.5,14413.5,9699.5,10675.5,
647,-28.1175,26.719444,31-07-2015,244.0,9688.0,12104.5,645.5,9358.0,8820.0,14707.5,,421.0,54.0,8209.0,12821.0,9766.0,10429.0,
648,-27.902778,24.615556,31-07-2015,234.0,10880.0,15380.0,1358.5,9388.0,9414.0,18542.0,,400.0,78.0,8124.0,15875.0,9736.0,12237.0,
649,-25.99136,27.84208,03-08-2015,299.0,9806.0,13100.5,49.0,9202.0,8915.5,15641.5,,534.0,39.0,8410.0,13821.0,9678.0,10660.5,
650,-26.73806,27.59194,03-08-2015,230.0,9340.5,9868.5,40.5,9397.5,8782.5,8329.0,,394.0,33.0,7812.0,8074.0,9904.0,9389.5,
651,-26.45,28.085833,03-08-2015,214.0,10194.0,14139.5,208.5,9409.0,9220.5,17635.5,,363.0,89.5,8417.0,14963.0,9680.0,11414.0,
652,-29.160278,26.573333,03-08-2015,178.0,10179.5,12613.5,1307.0,9527.0,9135.5,14575.0,,291.0,88.0,8134.0,12921.5,9675.0,11069.5,
653,-31.396,29.2651,03-08-2015,340.0,12569.0,11205.5,451.0,9019.0,10461.0,8401.5,,620.0,102.5,7680.0,8456.0,9904.0,14046.0,
654,-31.554722,29.245556,03-08-2015,354.5,9611.0,14958.0,56.0,8969.5,8715.0,15205.5,,650.5,93.0,8184.5,12552.5,9791.0,9537.5,
655,-26.861111,28.884722,04-08-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
656,-27.00222,28.76528,04-08-2015,209.0,9981.5,9672.5,1535.0,9456.0,9191.0,9789.5,,351.0,-9999.0,7962.0,9252.0,-9999.0,10118.0,8.0
657,-26.970278,27.211111,04-08-2015,232.0,8156.0,7778.0,1658.5,9393.0,7581.0,7598.5,,397.0,128.0,7678.5,7538.0,9904.0,7963.0,
658,-26.880278,26.965,04-08-2015,234.0,10454.5,14666.0,752.5,9384.0,9297.0,17695.0,,402.0,118.0,8600.0,15216.5,9699.5,11641.5,
659,-28.69485,28.23487,04-08-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
660,-29.615556,27.065278,04-08-2015,191.0,10528.0,13223.5,2939.0,9508.0,9410.5,13480.5,41071.5,317.0,71.0,7646.0,12338.0,9612.0,11381.0,8.0
661,-28.883333,27.89,04-08-2015,185.0,9908.0,12415.0,196.0,9520.0,9116.0,13214.0,41382.5,305.0,,7683.5,12221.5,9605.0,10422.0,9.0
662,-30.568333,29.422778,04-08-2015,210.0,8961.0,11530.0,50.5,9375.0,8438.5,13184.0,,358.5,45.0,7449.5,12199.5,9777.0,9388.5,
663,-30.570833,29.150556,04-08-2015,173.0,10013.5,13013.0,4159.5,9575.0,8976.0,15343.0,,277.0,51.5,8095.0,12832.0,9695.0,11106.5,
664,-31.104278,29.399722,04-08-2015,309.0,9679.5,11804.5,713.5,9107.5,8603.5,11115.5,,555.0,26.0,7418.0,9940.0,9749.0,9864.0,
665,-34.031944,22.053333,04-08-2015,634.0,7758.0,9544.0,1077.0,8195.0,7295.0,8592.0,,1245.0,81.0,7975.0,8052.0,9625.0,7663.0,
666,-34.039722,22.133333,04-08-2015,633.0,9442.5,18736.0,821.5,8196.0,8043.0,14549.0,,1243.0,80.0,8171.5,11396.5,9837.0,9295.5,
667,-25.45963889,28.26430556,04-08-2015,365.0,4864.0,6349.0,-4700.0,9032.0,4420.5,7277.5,21866.5,665.0,-4973.0,8744.0,6307.0,-181.5,5261.0,-4995.5
668,-27.01011111,26.69808333,05-08-2015,225.0,8817.5,10781.5,97.5,9406.0,8113.5,10899.5,,384.0,67.0,7808.0,9726.0,9684.0,8902.5,
669,-25.81048333,27.90955222,05-08-2015,340.0,9683.5,12646.0,135.5,9094.0,9161.0,14552.0,,618.0,106.0,8336.5,12847.0,9602.0,10433.5,
670,-24.670833,28.560833,05-08-2015,377.0,10158.0,13920.0,1541.0,8997.0,9278.0,16853.0,43751.5,691.0,26.5,8669.0,14254.0,9634.0,11199.5,9.0
671,-25.73411,27.21422,05-08-2015,276.0,10375.0,14275.5,9.0,9265.0,9186.0,15447.0,,486.0,38.0,7739.5,13289.5,9690.5,11384.5,
672,-26.648056,27.089444,05-08-2015,228.0,10053.5,13891.0,380.5,9402.0,9019.5,17230.0,,390.0,74.0,8716.0,14222.0,9769.0,11044.0,
673,-26.98472222,26.63227778,05-08-2015,223.0,10525.0,14071.5,213.5,9415.0,9573.5,17153.0,,379.0,77.0,8819.5,15187.5,9732.0,11615.5,
674,-27.935,26.126667,05-08-2015,231.5,10130.0,12774.5,378.0,9384.0,8963.5,16031.0,,398.0,77.5,8144.5,14240.5,9632.0,11024.0,
675,-30.160091,27.40124,05-08-2015,191.0,10347.0,12560.0,2042.0,9507.0,9409.0,14401.0,40781.5,317.0,124.0,7608.5,12368.5,9714.5,11316.0,8.0
676,-30.336111,27.359444,05-08-2015,193.0,10084.0,9156.0,2142.0,9503.0,9011.0,8404.0,39380.0,321.0,20.5,7125.5,8046.0,9876.0,10551.0,8.0
677,-28.768056,20.720556,05-08-2015,310.0,9963.0,11673.5,121.5,9179.0,9386.0,11695.0,41711.0,560.0,73.0,7888.0,9725.0,9626.0,10095.5,16.0
678,-31.031389,28.883333,05-08-2015,225.0,10276.0,10239.5,7053.5,9463.0,9004.0,10874.0,,378.0,40.0,8405.5,9815.5,9690.0,10045.0,
679,-30.86013889,29.07125,05-08-2015,230.0,10474.5,11471.0,5963.5,9453.0,9494.5,12447.0,,387.0,31.5,8435.5,11348.5,9818.5,11166.0,
680,-30.77586667,29.03221667,05-08-2015,221.0,10215.0,14025.0,4980.0,9471.0,9221.5,16952.5,,370.5,44.0,8431.0,14102.0,9660.0,11202.5,
681,-34.02861,22.22222,05-08-2015,632.0,8560.0,15917.0,145.5,8201.0,7754.5,12068.0,,1240.0,105.5,8201.0,9742.5,9817.5,8374.0,
682,-30.830556,26.921389,06-08-2015,193.0,9259.0,10215.0,2560.0,9505.0,8712.5,10808.0,39949.5,321.0,59.0,7293.0,9903.5,9720.0,9619.0,8.0
683,-22.769722,30.886944,06-08-2015,540.0,9791.0,15088.0,3315.0,8602.0,8610.0,15963.0,,1043.0,,9311.0,13011.0,9616.0,10741.0,
684,-26.905,32.324722,06-08-2015,642.0,8816.0,14640.0,3211.5,8221.0,8277.5,12581.0,42335.0,1260.0,,8185.0,10044.0,9818.5,8820.5,15.0
685,-28.141944,26.417778,06-08-2015,237.0,9976.5,12879.5,781.5,9374.0,9220.0,16024.0,,407.0,48.5,8269.5,14413.5,9699.5,10675.5,
686,-31.000833,26.353056,06-08-2015,214.0,9184.0,9982.0,200.0,9407.0,8436.0,10515.0,,364.0,56.0,7318.0,9652.0,9715.0,9830.0,
687,-30.679722,26.7125,06-08-2015,214.0,9956.0,9445.5,52.5,9410.0,8679.5,9584.0,,365.0,99.0,7386.0,9180.0,9707.0,10692.5,
688,-30.534167,24.961944,06-08-2015,217.0,10030.0,12366.5,3007.5,9412.0,9026.0,14023.5,,368.0,70.0,7800.0,12900.5,9753.0,10699.0,
689,-23.658056,31.05,07-08-2015,569.5,9771.0,13827.5,2780.5,8538.0,8734.5,15810.0,,1110.5,,9277.0,13684.0,9652.5,10687.5,
690,-23.838611,31.640833,07-08-2015,640.0,8995.0,10922.5,3260.5,8208.0,8240.5,10583.5,,1261.0,49.0,8590.5,9619.0,9652.0,9188.0,
691,-24.058889,31.237222,07-08-2015,587.0,9637.5,13846.0,710.5,8498.0,8717.5,14752.5,,1149.5,49.0,9149.0,12912.0,9641.0,10563.0,
692,-29.7775,29.470833,10-08-2015,200.0,9891.0,13427.5,2115.0,9501.0,9016.5,15824.0,,331.5,,8519.0,13950.0,9819.5,10884.5,
693,-29.987778,29.851667,10-08-2015,250.0,9380.5,13060.5,6333.0,9390.0,8825.5,14181.0,,430.0,76.0,8580.5,12249.5,9780.0,9807.0,
694,-24.69514,27.40906,11-08-2015,274.0,9941.5,13051.0,344.5,9300.0,9166.5,13460.0,43588.5,481.0,117.5,8650.5,11589.0,9581.0,10459.5,60.0
695,-24.99328,30.81444,11-08-2015,293.0,8940.5,11682.5,2932.5,9261.0,8309.5,12375.5,,520.0,,9331.5,11698.5,9799.5,9281.5,
696,-30.733889,29.828333,11-08-2015,260.0,9293.0,11580.5,10712.0,9383.0,8842.5,13925.0,,448.0,50.0,9016.0,12621.0,9729.0,9651.0,
697,-25.127778,27.628889,12-08-2015,273.0,10097.0,13397.5,1268.5,9303.0,9187.0,17602.0,45216.5,479.0,42.0,9431.5,16282.0,9725.0,11330.0,8.0
698,-25.20639,27.558,12-08-2015,274.0,10161.5,13420.0,711.5,9300.0,9298.0,14721.5,43287.0,481.0,54.0,8539.0,12282.0,9619.0,11082.5,23.0
699,-24.768889,31.39,12-08-2015,548.0,12220.0,18471.0,691.0,8465.0,10432.5,20416.5,,1060.0,96.0,8701.5,17535.5,9590.0,13703.5,
700,-24.9675,31.516667,12-08-2015,573.5,9529.5,13840.5,520.0,8395.5,8821.0,15524.0,,1115.0,63.0,8692.5,12824.5,9654.0,10303.5,
701,-27.937778,31.209444,12-08-2015,807.0,9374.5,12255.0,2584.5,7882.0,8455.5,13488.0,,1650.5,-9999.0,9019.5,11807.0,-9999.0,9606.0,
702,-28.404444,30.013056,12-08-2015,267.0,9845.5,13090.0,2454.5,9336.0,9190.0,16901.5,,467.0,23.0,8796.0,14224.5,9857.0,10703.5,
703,-30.398056,30.601944,12-08-2015,367.0,8806.5,14838.0,985.5,8949.0,8059.0,12258.0,,676.0,-9999.0,7995.0,9930.0,-9999.0,8733.0,
704,-28.141944,26.417778,12-08-2015,206.0,10227.0,13093.5,782.5,9454.0,9258.0,16543.0,42847.0,345.0,48.5,8409.0,14797.0,9707.0,11102.0,8.0
705,-28.1175,26.719444,12-08-2015,200.0,10507.0,12790.0,372.0,9472.0,9781.0,15627.0,41455.5,333.0,54.0,7869.5,13328.0,9746.5,11417.0,8.0
706,-27.671111,27.236944,12-08-2015,185.0,9796.0,11616.0,22.0,9517.0,8999.0,13349.5,42084.0,303.0,95.0,8111.0,12002.0,9721.0,10301.0,8.0
707,-28.058889,30.373611,12-08-2015,254.0,9574.5,12769.0,1384.0,9369.0,8750.0,14537.0,,441.0,96.0,8389.5,12104.0,9649.0,10107.0,
708,-30.13573889,30.67422222,13-08-2015,398.0,9244.0,10964.0,1070.0,8861.0,8453.0,10546.0,,740.0,-9999.0,7902.5,9497.5,-9999.0,9042.5,
709,-27.38972222,26.46388889,13-08-2015,201.0,9507.5,10076.0,433.0,9471.0,8655.5,9473.0,41903.0,335.0,98.0,7962.5,9178.0,9632.0,9850.0,8.0
710,-27.398611,26.614722,13-08-2015,200.0,9944.5,13096.0,33.0,9475.0,9055.0,13805.0,41983.5,333.0,62.0,8111.0,12197.0,9763.5,10374.5,8.0
711,-27.902778,24.615556,13-08-2015,269.0,11004.5,15390.0,1530.0,9272.0,9497.0,19088.5,,471.0,78.0,8911.5,16656.5,9736.0,12324.5,
712,-27.4,26.624722,13-08-2015,200.0,9723.5,12362.5,60.5,9474.0,9054.0,14845.0,42109.0,333.0,58.5,8148.0,12464.5,9747.5,10506.0,8.0
713,-29.744167,29.905833,14-08-2015,268.0,9938.0,13263.0,5395.5,9349.0,9092.0,15559.5,,466.0,69.0,8506.0,13014.5,9748.0,10652.5,
714,-29.380556,30.2775,17-08-2015,507.0,9430.5,12363.5,103.5,8678.5,8605.0,13824.0,,973.0,94.0,8308.0,11936.0,9721.0,9791.0,
715,-26.73806,27.59194,17-08-2015,402.0,9321.0,9728.5,2108.5,8962.5,8393.5,8571.0,,743.0,33.0,8357.5,8225.0,9817.5,9521.5,
716,-26.45,28.085833,17-08-2015,403.0,9210.0,10344.5,220.5,8951.0,9001.0,13014.0,,746.0,89.5,9447.0,13249.0,9660.5,9462.0,
717,-28.760833,17.730278,18-08-2015,509.5,8975.0,7787.5,1474.5,8676.5,7994.5,7596.5,,977.0,,8455.0,7545.0,9880.0,8430.5,
718,-29.140556,31.391944,18-08-2015,1032.0,9777.5,13318.0,3476.0,7142.0,8331.5,11302.5,,2205.0,75.5,8562.0,9600.0,9737.0,9708.0,
719,-31.860278,18.6875,18-08-2015,352.0,9218.0,10773.5,219.0,9017.0,8692.0,10575.5,41132.0,634.0,77.0,7646.0,9350.0,9643.0,9370.5,9.0
720,-24.679167,30.8025,18-08-2015,393.0,9622.0,12539.0,2124.5,9014.5,8798.0,14829.5,44378.0,725.0,,9041.0,13385.0,9709.0,10753.0,20.0
721,-25.99136,27.84208,18-08-2015,479.0,9931.5,13640.0,574.5,8740.0,8960.5,16331.5,,906.0,39.0,8975.0,13812.5,9682.0,10708.0,
722,-28.801278,31.955389,18-08-2015,545.0,4808.0,5965.5,-4755.5,8523.0,4522.0,5669.0,20888.0,1048.0,-4990.5,7999.0,5036.0,-186.0,4837.5,-4993.5
723,-27.937778,31.209444,18-08-2015,807.0,9374.5,12255.0,2584.5,7882.0,8455.5,13488.0,,1650.5,-9999.0,9019.5,11807.0,-9999.0,9606.0,
724,-26.861111,28.884722,18-08-2015,367.5,10200.0,13455.0,3162.5,9053.5,9564.5,17142.5,,670.0,,8985.5,15737.5,9569.0,11140.0,
725,-27.00222,28.76528,18-08-2015,357.0,10482.5,13393.5,1558.5,9084.0,9270.0,15787.0,,650.0,-9999.0,8780.5,14044.5,-9999.0,11307.0,
726,-26.970278,27.211111,18-08-2015,207.0,8811.0,8580.0,1615.0,9459.5,8353.0,7898.0,40457.0,348.5,128.0,7590.0,7744.0,9876.0,8627.0,9.0
727,-26.880278,26.965,18-08-2015,209.0,10766.0,14554.0,765.5,9454.0,9665.5,17917.0,43579.0,352.0,118.0,8725.0,15382.5,9721.0,12023.0,8.0
728,-30.160091,27.40124,18-08-2015,191.0,10347.0,12560.0,2042.0,9507.0,9409.0,14401.0,40781.5,317.0,124.0,7608.5,12368.5,9714.5,11316.0,8.0
729,-34.092222,21.295278,18-08-2015,640.0,9490.0,16208.0,136.0,8178.0,8366.0,15205.5,,1259.0,99.0,8038.0,11828.5,9806.0,9936.5,
730,-33.818056,19.694722,18-08-2015,461.0,8593.0,11755.5,1058.5,8660.0,8056.0,11083.0,40410.0,865.0,73.0,7330.0,9523.0,9577.0,8892.0,9.0
731,-31.5653,18.3306,18-08-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
732,-22.91028,29.61111,19-08-2015,739.0,9567.5,13955.5,1432.5,8095.0,8201.5,13443.0,,1483.0,-9999.0,9244.0,11319.0,-9999.0,10235.5,
733,-25.73411,27.21422,19-08-2015,642.0,9881.5,13349.0,333.5,8235.0,8930.5,15447.5,,1237.0,38.0,9240.5,12863.0,9690.5,10638.5,
734,-26.006389,29.253889,19-08-2015,415.0,9090.0,10612.0,523.5,8918.5,8472.0,11909.0,,769.5,71.0,8945.0,11490.5,9530.0,9404.5,
735,-24.058889,31.237222,19-08-2015,671.0,9848.0,13465.0,878.0,8334.0,9008.0,15035.0,45840.5,1326.0,49.0,9506.5,13124.5,9620.0,10692.5,9.0
736,-28.747778,31.745833,19-08-2015,1019.0,9760.5,16043.0,7544.0,7211.0,8644.5,14733.0,,2170.0,53.0,8902.0,12198.5,9718.0,9665.0,
737,-26.648056,27.089444,19-08-2015,638.0,10360.5,14070.5,312.0,8219.0,9128.0,17382.0,,1223.0,74.0,9344.5,14053.0,9766.0,11362.5,
738,-27.273889,28.49,19-08-2015,347.5,9391.5,10145.0,29.0,9106.5,8595.5,9387.5,,629.5,24.5,8324.5,8609.0,9805.5,9374.0,
739,-26.98472222,26.63227778,19-08-2015,209.0,10574.0,13417.5,222.5,9453.0,9693.0,17720.5,44045.0,351.0,77.0,8911.0,15430.0,9703.0,11662.0,8.0
740,-33.38056,19.30167,19-08-2015,343.0,9751.0,13799.0,113.0,9024.0,9080.0,14121.0,40452.0,615.0,27.0,7330.0,11718.0,9590.0,10353.5,9.0
741,-25.45963889,28.26430556,19-08-2015,564.0,9974.5,13969.5,1924.5,8531.0,8957.0,15590.0,,1089.0,176.0,9379.0,13233.5,9621.0,10816.5,
742,-25.81048333,27.90955222,20-08-2015,705.0,9853.0,12555.5,6.0,8092.0,8932.5,14715.0,,1373.0,106.0,8894.5,12708.0,9602.0,10521.0,
743,-24.183889,30.823889,20-08-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
744,-24.282222,28.090278,20-08-2015,686.0,9549.5,13140.0,726.5,8211.0,8671.0,15577.0,,1343.0,103.0,9559.5,12271.5,9726.0,10216.0,
745,-27.935,26.126667,20-08-2015,202.0,10372.0,12723.0,378.0,9464.0,9385.0,16457.5,42658.5,336.0,77.5,8260.0,14258.0,9623.0,11235.5,8.0
746,-28.141944,26.417778,20-08-2015,206.0,10293.5,12999.5,781.5,9454.0,9232.0,16547.0,42882.0,345.0,48.5,8427.5,14807.0,9712.0,11167.0,8.0
747,-28.1175,26.719444,20-08-2015,200.0,10574.0,12789.0,648.5,9472.0,9755.0,15631.0,41525.0,333.0,54.0,7888.0,13335.0,9699.0,11415.5,8.0
748,-33.7075,18.97444444,20-08-2015,454.0,9306.0,12117.0,73.5,8688.0,8523.0,11113.0,40919.5,849.0,95.0,7516.0,9754.0,9632.0,9216.0,9.0
749,-24.95861111,29.39527778,21-08-2015,901.5,10133.0,14113.0,1284.0,7583.5,9087.5,17909.5,,1861.5,28.0,9410.5,14690.5,9643.0,11181.0,
750,-27.573056,24.746389,21-08-2015,410.0,17290.5,21243.5,,8859.0,16348.5,22784.0,37883.5,755.0,68.0,6529.5,19968.0,9673.0,18572.0,183.0
751,-29.380556,30.2775,22-08-2015,507.0,9430.5,12363.5,103.5,8678.5,8605.0,13824.0,,973.0,94.0,8308.0,11936.0,9721.0,9791.0,
752,-28.735556,29.820556,24-08-2015,805.0,9656.5,12611.5,2088.5,7884.0,8769.5,13054.5,,1623.0,76.0,8888.0,11154.0,9645.0,9977.0,
753,-28.308889,31.9025,24-08-2015,971.0,9882.0,14712.5,10525.0,7374.0,8835.5,14594.5,,2049.0,47.0,9162.5,12504.0,9616.0,10421.5,
754,-34.065833,20.404167,25-08-2015,405.0,8713.0,12140.0,186.0,8935.0,8123.0,9243.0,41323.0,749.0,82.0,7813.0,8265.0,9821.0,9010.0,10.0
755,-25.127778,27.628889,25-08-2015,768.0,10164.5,13758.5,1268.5,7960.0,9260.0,17278.0,,1520.0,42.0,9629.0,15821.0,9742.0,11239.5,
756,-25.20639,27.558,25-08-2015,768.0,9942.5,13849.0,741.5,7957.5,8822.5,14303.5,,1518.5,54.0,9093.5,11835.5,9644.0,10657.0,
757,-28.44555556,32.325,21-09-2015,1028.0,10453.0,15950.5,769.0,7364.0,9282.5,15743.0,,2155.0,,9816.5,13492.5,9787.0,11023.0,
758,-26.619444,27.980833,25-08-2015,556.0,9529.5,11355.0,388.0,8564.0,8987.0,13685.5,,1060.0,52.5,9977.5,13377.5,9706.0,10064.5,
759,-26.510278,28.351389,25-08-2015,552.0,10181.5,13322.0,71.0,8567.0,9085.0,15617.5,,1050.0,,9823.0,14008.0,9557.0,11239.0,
760,-27.671111,27.236944,25-08-2015,565.0,10560.5,13493.0,57.5,8513.0,9484.5,14573.0,,1073.0,96.5,9286.5,12885.0,9691.5,11064.5,
761,-33.501667,21.624167,25-08-2015,622.0,9308.5,12119.0,506.5,8389.0,8385.0,11324.0,,1214.0,65.0,8447.0,9660.0,9671.0,9102.5,
762,-33.31388889,19.07472222,25-08-2015,395.0,8691.5,12236.0,721.5,8952.0,8074.0,11016.0,,729.0,55.0,8411.0,9730.0,9690.0,8593.0,
763,-28.068333,31.55,25-08-2015,992.0,10004.5,13819.5,1990.5,7327.5,8698.0,15518.5,,2100.5,,9161.5,13806.0,9805.0,10670.5,
764,-29.161667,23.696389,26-08-2015,570.0,10654.0,9055.0,829.5,8517.0,9509.5,7976.0,41103.5,1098.0,90.0,7851.0,7693.0,9876.0,10287.0,185.0
765,-28.7115,24.07288889,26-08-2015,599.0,10694.5,12815.0,4510.0,8424.0,9774.0,14200.0,44174.0,1154.0,72.0,8799.5,12575.5,9647.0,11265.0,94.0
766,-29.641944,30.6875,26-08-2015,815.0,9129.5,13514.0,132.0,7634.5,8305.5,12551.0,,1649.5,-9999.0,8670.0,10422.5,-9999.0,9143.0,
767,-27.169444,29.233889,26-08-2015,489.0,10645.5,15177.5,2256.0,8725.0,9527.0,19100.0,,920.0,,9280.0,15006.0,9796.0,11896.0,
768,-27.802778,28.768333,26-08-2015,441.5,9619.0,11630.0,3332.5,8859.0,8735.5,14225.5,,819.5,-9999.0,8948.0,12198.0,-9999.0,10227.5,
769,-27.398611,26.614722,26-08-2015,200.0,9944.5,13096.0,33.0,9475.0,9055.0,13805.0,41983.5,333.0,62.0,8111.0,12197.0,9763.5,10374.5,8.0
770,-34.405833,19.600556,26-08-2015,494.0,9165.5,17417.5,78.5,8645.0,8242.0,12660.5,,937.0,89.0,7971.5,9986.5,9638.0,8967.0,
771,-33.13083,18.86278,26-08-2015,374.0,9784.0,15285.0,1930.5,9010.0,8576.0,11846.5,,685.0,85.0,8317.5,10481.5,9777.0,9497.5,
772,-27.4,26.624722,26-08-2015,200.0,9723.5,12362.5,60.5,9474.0,9054.0,14845.0,42109.0,333.0,58.5,8148.0,12464.5,9747.5,10506.0,8.0
773,-27.602222,29.942778,27-08-2015,638.5,10072.5,14004.0,1354.0,8335.5,9049.0,16594.0,,1236.5,36.0,9691.0,13437.0,9624.0,11121.0,
774,-28.75,30.442778,27-08-2015,843.0,9997.5,12727.0,69.0,7769.0,8538.5,13121.0,,1739.0,88.0,8670.5,11691.5,9695.0,10453.0,
775,-29.161667,30.629722,27-08-2015,612.0,9801.5,13431.0,487.5,8375.5,8864.0,14919.5,,1210.5,71.0,8733.0,13036.5,9765.0,10307.0,
776,-32.94583,18.33667,27-08-2015,360.0,9330.5,13939.5,299.0,9014.0,8394.0,14310.5,42791.0,649.0,48.0,8334.0,11349.0,9611.0,9497.0,9.0
777,-23.838611,31.640833,28-08-2015,1190.0,9855.0,11646.0,3381.0,6659.0,9392.0,11124.0,44488.0,2579.0,49.0,8744.0,9829.0,9671.0,10079.0,8.0
778,-24.058889,31.237222,28-08-2015,1132.0,5141.0,6603.0,-4671.5,6841.0,4716.5,7151.0,22442.0,2435.0,-4981.0,8874.0,6319.5,-227.5,5557.5,-4995.5
779,-29.744167,29.905833,28-08-2015,730.0,9763.0,13178.0,5140.5,8081.5,8983.0,15090.5,,1436.0,69.0,9033.5,12713.0,9748.0,10485.5,
780,-29.1825,23.575556,29-08-2015,569.0,10021.5,10295.0,1135.5,8521.5,9477.5,9660.0,41853.0,1095.5,84.0,8055.5,8901.5,9803.0,10290.0,115.0
781,-25.99136,27.84208,31-08-2015,613.0,10244.0,14222.0,93.5,8409.0,9176.0,16426.0,,1186.0,39.0,9729.5,14343.0,9682.0,10964.5,
782,-26.73806,27.59194,31-08-2015,546.5,9245.5,9970.5,1354.5,8591.0,8426.0,8559.5,,1040.5,33.0,8904.5,8112.0,9904.0,9318.0,
783,-26.45,28.085833,31-08-2015,562.0,9682.5,11624.5,226.5,8544.0,9372.0,14663.5,,1074.0,89.5,10306.5,14417.5,9667.5,10106.0,
784,-27.363611,31.783333,01-09-2015,1218.0,9313.5,14780.0,7821.0,6991.0,8817.5,12634.0,44290.5,2591.0,,9078.0,9866.0,9806.5,9212.0,52.0
785,-26.861111,28.884722,01-09-2015,555.5,10395.0,13751.0,3289.0,8553.5,9685.5,17475.0,,1058.0,,9847.5,16017.0,9569.0,11277.0,
786,-27.00222,28.76528,01-09-2015,561.0,10495.0,13708.0,1558.5,8537.0,9429.5,16256.0,,1069.0,-9999.0,9499.0,14289.0,-9999.0,11320.5,
787,-26.970278,27.211111,01-09-2015,454.0,8066.5,7812.0,2293.5,8786.5,7625.5,7537.0,,844.5,128.0,8149.0,7484.0,9904.0,8030.5,
788,-27.273889,28.49,01-09-2015,555.5,9330.5,10833.5,106.5,8547.0,8553.0,9773.0,,1056.0,24.5,9172.5,8873.5,9806.5,9405.5,
789,-27.4275,28.525833,01-09-2015,555.0,11397.5,16276.0,1326.5,8546.0,10047.0,19871.0,,1054.0,-9999.0,9562.5,16906.0,-9999.0,12913.5,
790,-27.3,28.586944,01-09-2015,554.0,10973.0,15146.5,809.0,8548.5,9581.5,18145.5,,1053.0,-9999.0,9612.5,15453.5,-9999.0,12404.0,
791,-27.935,26.126667,01-09-2015,487.0,10181.5,12920.5,2492.0,8688.5,8992.5,16431.0,,913.5,77.5,8876.0,14434.0,9632.0,11044.5,
792,-31.396,29.2651,01-09-2015,1058.0,10787.5,10493.5,96.5,7176.0,9300.5,9761.0,,2233.0,127.0,8660.5,9123.5,9723.5,10902.5,
793,-31.554722,29.245556,01-09-2015,1076.0,9573.5,13624.5,1114.5,7048.5,8479.0,14212.0,,2294.5,93.0,8803.5,11971.5,9756.5,9599.0,
794,-34.005833,22.351111,01-09-2015,624.0,9069.5,16350.5,593.5,8395.0,8085.5,13120.5,,1225.0,80.5,8592.5,10481.5,9821.5,8816.0,
795,-25.45963889,28.26430556,01-09-2015,705.0,10048.5,14758.0,1321.0,8184.0,9046.0,15407.0,,1388.0,176.0,10166.5,12992.0,9621.0,10780.5,
796,-25.447222,30.711667,01-09-2015,1049.0,9314.0,12493.0,1349.5,7080.5,8477.5,13421.0,,2207.5,,8957.5,11615.0,9687.0,9729.5,
797,-27.01011111,26.69808333,02-09-2015,474.0,8898.0,10402.5,109.5,8728.0,8279.5,10947.5,,887.0,67.0,8390.0,9918.5,9684.0,9122.0,
798,-25.81048333,27.90955222,02-09-2015,671.0,9750.0,12998.0,983.5,8267.0,8978.5,15825.0,,1313.0,106.0,9727.0,13284.5,9610.0,10532.5,
799,-25.436111,31.982222,02-09-2015,1143.0,,,-9999.0,6813.0,,,,2466.0,-9999.0,8855.0,,-9999.0,,-9999.0
800,-23.658056,31.05,02-09-2015,1018.0,10375.0,13719.0,2329.0,7339.0,9723.0,16194.0,46166.0,2137.0,,9488.0,13991.0,9662.0,11325.5,30.0
801,-25.681111,31.783333,02-09-2015,1112.0,10370.0,12257.0,61.0,6929.0,9722.5,11932.5,43728.5,2380.0,,8595.0,10720.0,9736.0,10555.0,36.0
802,-25.362222,31.956667,02-09-2015,-9999.0,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0
803,-27.02314,28.59389,02-09-2015,560.0,9780.5,11861.0,181.5,8540.0,8871.0,12423.0,,1066.0,,9229.5,10969.0,9756.0,10128.5,
804,-26.648056,27.089444,02-09-2015,444.0,9944.5,13204.5,406.0,8815.0,9115.5,16564.5,,823.0,74.0,8901.5,13754.5,9763.5,10800.0,
805,-27.273889,28.49,02-09-2015,555.5,9330.5,10833.5,106.5,8547.0,8553.0,9773.0,,1056.0,24.5,9172.5,8873.5,9806.5,9405.5,
806,-27.4275,28.525833,02-09-2015,555.0,11397.5,16276.0,1326.5,8546.0,10047.0,19871.0,,1054.0,-9999.0,9562.5,16906.0,-9999.0,12913.5,
807,-27.3,28.586944,02-09-2015,554.0,10973.0,15146.5,809.0,8548.5,9581.5,18145.5,,1053.0,-9999.0,9612.5,15453.5,-9999.0,12404.0,
